metric,skipped,reason,y_transform,gpr_r2,gpr_rmse,gpr_r2_cv_mean,gpr_r2_cv_std,rf_r2,rf_rmse,rf_r2_cv_mean,rf_r2_cv_std
Employment_mean,False,,identity,0.46335845030914746,6.760418183389691,0.3153407330940716,0.18353999735329007,0.4823316692354169,6.639833852327211,0.3019428181988097,0.19859978709088175
UnemploymentRate_mean,False,,identity,0.4633584503091478,0.06760418183389687,0.3153407330945031,0.18353999735261955,0.4892015636394468,0.06595628610749281,0.30057742037287544,0.1947559447404136
Output_mean,False,,identity,0.6333082165433725,9.947878895228222,0.6862237823833397,0.0851417679287346,0.7491425980891199,8.22798251673638,0.711599678549704,0.07823795689567524
Consumption_mean,False,,identity,0.5854069176842398,9.806178955987217,0.6261705944501472,0.08812082913930909,0.6638020267472471,8.830521135814319,0.6463528565510371,0.07230284575416022
Transfers_mean,False,,identity,0.6245776780152941,0.8693410268099893,0.6515145822606675,0.06787187239999226,0.6834169470064606,0.7983143969605003,0.6765541092455492,0.04282517460166675
AvgPrice_mean,False,,identity,0.8348460623109885,0.053328803262372,0.9234610924167432,0.0634534222294693,0.9623103723624429,0.02547582722490172,0.9768600171792559,0.0053804129478923724
AvgMarkup_mean,False,,identity,0.3608918062013894,0.021599745498143183,0.37084069649396073,0.1406448595478232,0.38187373439573424,0.021242226747944806,0.36765759654929187,0.14244015984383016
PriceDispersion_mean,False,,identity,0.6751428195259223,0.02090077903174044,0.6311857708285947,0.062155413674355356,0.7170806895837798,0.019505070928699953,0.6674219712084525,0.07751258756498507
InventoryGap_mean,False,,identity,0.007289576719526347,0.19300967698098673,-0.011921573448977263,0.02144465375668776,0.03984752179531581,0.18981822000252876,-0.4973088729801075,0.6859352372427777
SalesForecastError_mean,False,,identity,0.5081830566945763,0.030512196866293036,0.40938288351858976,0.09331948369210616,0.5455342913722039,0.0293306909831276,0.41194845372742106,0.10028837267458188
InventoryTurnover_mean,False,,identity,0.5709490346629233,0.10144138432754124,0.6338076070337392,0.08887524521496065,0.6256521767260693,0.0947541808685934,0.6505711553311848,0.09030063073114358
CreditRequests_mean,False,,identity,0.2905477290852533,5.756813250846039,0.3158919864926665,0.10158546465917474,0.3201364056388011,5.635486875808277,0.3396526917707,0.12765729392682637
CreditRejections_mean,False,,identity,0.06441848581141729,17.95024515022888,0.02861394485658959,0.11923748590802678,0.008692790381497062,18.477095372581786,-0.05112233836440609,0.18370184649814492
CreditRejectionRate_mean,False,,identity,0.03227958128495945,0.1886029020477196,0.031859760365995894,0.12334441725259053,-0.07759464401822691,0.1990220203914307,-0.06697113680338447,0.1796319997028888
FirmDowntimeShare_mean,True,low_variance,,,,,,,,,
ReentryCount_mean,False,,identity,0.0,0.0018142793764470027,-0.003722216965196301,0.006991092366054205,0.0,0.011862816035057608,-0.04344547062598956,0.0755689769988961
UnemploymentTransfers_mean,False,,identity,0.15461746753178784,0.5599317676496155,0.17704023950255252,0.05825757296214785,-0.049081272870016734,0.623753563919689,0.10050396958717647,0.1578061954590722
HH_Debt_mean,False,,log1p,-0.08091236811489155,39.28243205169656,0.10827985028206906,0.13201140381985368,-0.08488980550836467,39.35463954520876,0.16794848425610326,0.15350399897461517
HH_Deposit_mean,False,,log1p,0.6719411162003243,0.7571434742622198,0.7572139709760652,0.06930506179833226,0.754206036559145,0.6553720086343805,0.7981406019389762,0.030689263383664733
Firm_Debt_mean,False,,log1p,-0.055503924541560945,9.12835640798362,-0.03394849496029837,0.06352166448471296,-0.6440494717053582,11.392527959538677,-0.5131863916130938,0.8554645440516973
Bank_Equity_mean,False,,log1p,-0.19726959142442313,3.486499873957999,-0.042219930838537215,0.09594212960245395,-1.3614808403844725,4.896501488292514,-0.4392243066727466,0.5498306351471302
BankFailed_mean,True,low_variance,,,,,,,,,
