alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Employment_mean_pred,Employment_mean_sigma_emul,Employment_mean_var_obs,Employment_mean_var_ev,Employment_mean_var_md,Employment_mean_var_cu,Employment_mean_var_total,Employment_mean_I,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_var_obs,BankResolved_share_var_ev,BankResolved_share_var_md,BankResolved_share_var_cu,BankResolved_share_var_total,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_var_obs,BankResolutionHaircut_mean_var_ev,BankResolutionHaircut_mean_var_md,BankResolutionHaircut_mean_var_cu,BankResolutionHaircut_mean_var_total,BankResolutionHaircut_mean_I,BankBailedOut_share_pred,BankBailedOut_share_sigma_emul,BankBailedOut_share_var_obs,BankBailedOut_share_var_ev,BankBailedOut_share_var_md,BankBailedOut_share_var_cu,BankBailedOut_share_var_total,BankBailedOut_share_I,BankBailoutAmount_mean_pred,BankBailoutAmount_mean_sigma_emul,BankBailoutAmount_mean_var_obs,BankBailoutAmount_mean_var_ev,BankBailoutAmount_mean_var_md,BankBailoutAmount_mean_var_cu,BankBailoutAmount_mean_var_total,BankBailoutAmount_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,Bank_Equity_mean_pred,Bank_Equity_mean_sigma_emul,Bank_Equity_mean_var_obs,Bank_Equity_mean_var_ev,Bank_Equity_mean_var_md,Bank_Equity_mean_var_cu,Bank_Equity_mean_var_total,Bank_Equity_mean_I,PriceDispersion_mean_pred,PriceDispersion_mean_sigma_emul,PriceDispersion_mean_var_obs,PriceDispersion_mean_var_ev,PriceDispersion_mean_var_md,PriceDispersion_mean_var_cu,PriceDispersion_mean_var_total,PriceDispersion_mean_I,metrics_used,I_max,nroy
0.8673510857185684,0.0766497405904247,1.0758211190350466,1.627765115988821,0.0126947651594923,0.0044392837358554,4.941617574135712,3.96132068849903,2.116834877020324,0.4707455519559299,2.7525460134265147,0.3342254414657293,0.1851610468077831,0.2360207891990681,0.8445581890985021,0.0506578320745741,2.411758091702046,0.4389410097686954,10.412219191879318,11.03948345014117,0.3224745670377823,1.722093785959356,0.517667526194408,0.3442703566970949,0.6322181474352021,0.2474711901584577,0.0168957853612482,1.1049010555927272,0.3984522497212959,0.2095450858241993,92.49725844224082,7.352885502933665,25.0,43.345833333333395,43.559999999999995,54.06492521925205,165.97075855258544,2.134389157666624,150.15745814844888,10.612101106331684,100.0,103.72081482383076,174.23999999999998,112.61668989100615,490.57750471483695,3.1675248515183503,108.7798990718461,9.087085745493946,100.0,80.80107678209049,174.23999999999998,82.57512734595926,437.61620412804973,1.375759654535021,0.7263959245801884,0.021243879861725688,0.0025000000000000005,0.0008053010313546133,0.005929,0.00045130243157943424,0.009685603462934048,3.2881425722557944,0.000596515733596468,0.0012672223422716317,4e-06,1.7564814814814367e-06,9e-06,1.6058524647524006e-06,1.636233394623384e-05,0.8413973138991152,0.0047599921689742,0.02993414650162845,0.0009,0.0014583333333333334,0.0025000000000000005,0.0008960531267809547,0.005754386460114289,0.59638012091477,0.0007547473230439562,0.009967533176187312,0.0001,0.00019369667392272848,0.0004,9.935171761839473e-05,0.0007930483915411233,0.6833981096221055,0.00012574544794809357,0.007438700225934016,0.0004,0.00016203703703703711,0.0009,5.533426105131078e-05,0.0015173712980883478,0.510205241071551,0.0027690825755534165,0.13062499179796339,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.017062888482218003,0.1499483974927146,0.509335656553943,9.977400396579826,0.7928451450556799,4.0,0.5848370847402062,5.3824,0.6286034240383621,10.595840508778567,1.0682846620455495,0.006155793026916193,0.16506515786206155,1.0,0.4522693115610928,1.3456,0.0272465063400273,2.82511581790112,0.8887654816095316,20.833398701526846,11.317328628045537,56.25,23.351303767695697,59.9076,128.08192727517908,267.5908310428748,0.6622608963975611,0.03311297592146451,0.017696283393567505,0.0036,0.000602059567335825,0.0144,0.00031315844594545305,0.018915218013281276,0.4863357533404353,13,3.2881425722557944,False
0.8673510857185684,0.0766497405904247,1.0758211190350466,1.627765115988821,0.0126947651594923,0.0044392837358554,4.941617574135712,3.96132068849903,2.116834877020324,0.4707455519559299,2.7525460134265147,0.3342254414657293,0.1851610468077831,0.2360207891990681,0.8445581890985021,0.0506578320745741,2.411758091702046,0.4389410097686954,10.412219191879318,11.03948345014117,0.3224745670377823,1.722093785959356,0.517667526194408,0.3442703566970949,0.6322181474352021,0.2474711901584577,0.0168957853612482,1.1049010555927272,0.3984522497212959,0.2095450858241993,92.49725844224082,7.352885502933665,25.0,43.345833333333395,43.559999999999995,54.06492521925205,165.97075855258544,2.134389157666624,150.15745814844888,10.612101106331684,100.0,103.72081482383076,174.23999999999998,112.61668989100615,490.57750471483695,3.1675248515183503,108.7798990718461,9.087085745493946,100.0,80.80107678209049,174.23999999999998,82.57512734595926,437.61620412804973,1.375759654535021,0.7263959245801884,0.021243879861725688,0.0025000000000000005,0.0008053010313546133,0.005929,0.00045130243157943424,0.009685603462934048,3.2881425722557944,0.000596515733596468,0.0012672223422716317,4e-06,1.7564814814814367e-06,9e-06,1.6058524647524006e-06,1.636233394623384e-05,0.8413973138991152,0.0047599921689742,0.02993414650162845,0.0009,0.0014583333333333334,0.0025000000000000005,0.0008960531267809547,0.005754386460114289,0.59638012091477,0.0007547473230439562,0.009967533176187312,0.0001,0.00019369667392272848,0.0004,9.935171761839473e-05,0.0007930483915411233,0.6833981096221055,0.00012574544794809357,0.007438700225934016,0.0004,0.00016203703703703711,0.0009,5.533426105131078e-05,0.0015173712980883478,0.510205241071551,0.0027690825755534165,0.13062499179796339,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.017062888482218003,0.1499483974927146,0.509335656553943,9.977400396579826,0.7928451450556799,4.0,0.5848370847402062,5.3824,0.6286034240383621,10.595840508778567,1.0682846620455495,0.006155793026916193,0.16506515786206155,1.0,0.4522693115610928,1.3456,0.0272465063400273,2.82511581790112,0.8887654816095316,20.833398701526846,11.317328628045537,56.25,23.351303767695697,59.9076,128.08192727517908,267.5908310428748,0.6622608963975611,0.03311297592146451,0.017696283393567505,0.0036,0.000602059567335825,0.0144,0.00031315844594545305,0.018915218013281276,0.4863357533404353,13,3.2881425722557944,False
0.8673510857185684,0.0766497405904247,1.0758211190350466,1.627765115988821,0.0126947651594923,0.0044392837358554,4.941617574135712,3.96132068849903,2.116834877020324,0.4707455519559299,2.7525460134265147,0.3342254414657293,0.1851610468077831,0.2360207891990681,0.8445581890985021,0.0506578320745741,2.411758091702046,0.4389410097686954,10.412219191879318,11.03948345014117,0.3224745670377823,1.722093785959356,0.517667526194408,0.3442703566970949,0.6322181474352021,0.2474711901584577,0.0168957853612482,1.1049010555927272,0.3984522497212959,0.2095450858241993,92.49725844224082,7.352885502933665,25.0,43.345833333333395,43.559999999999995,54.06492521925205,165.97075855258544,2.134389157666624,150.15745814844888,10.612101106331684,100.0,103.72081482383076,174.23999999999998,112.61668989100615,490.57750471483695,3.1675248515183503,108.7798990718461,9.087085745493946,100.0,80.80107678209049,174.23999999999998,82.57512734595926,437.61620412804973,1.375759654535021,0.7263959245801884,0.021243879861725688,0.0025000000000000005,0.0008053010313546133,0.005929,0.00045130243157943424,0.009685603462934048,3.2881425722557944,0.000596515733596468,0.0012672223422716317,4e-06,1.7564814814814367e-06,9e-06,1.6058524647524006e-06,1.636233394623384e-05,0.8413973138991152,0.0047599921689742,0.02993414650162845,0.0009,0.0014583333333333334,0.0025000000000000005,0.0008960531267809547,0.005754386460114289,0.59638012091477,0.0007547473230439562,0.009967533176187312,0.0001,0.00019369667392272848,0.0004,9.935171761839473e-05,0.0007930483915411233,0.6833981096221055,0.00012574544794809357,0.007438700225934016,0.0004,0.00016203703703703711,0.0009,5.533426105131078e-05,0.0015173712980883478,0.510205241071551,0.0027690825755534165,0.13062499179796339,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.017062888482218003,0.1499483974927146,0.509335656553943,9.977400396579826,0.7928451450556799,4.0,0.5848370847402062,5.3824,0.6286034240383621,10.595840508778567,1.0682846620455495,0.006155793026916193,0.16506515786206155,1.0,0.4522693115610928,1.3456,0.0272465063400273,2.82511581790112,0.8887654816095316,20.833398701526846,11.317328628045537,56.25,23.351303767695697,59.9076,128.08192727517908,267.5908310428748,0.6622608963975611,0.03311297592146451,0.017696283393567505,0.0036,0.000602059567335825,0.0144,0.00031315844594545305,0.018915218013281276,0.4863357533404353,13,3.2881425722557944,False
0.7667584649896515,0.1266449870040436,1.214310826697616,1.7770473124392423,0.0581779738954036,0.0119727637304445,12.949905573013734,2.745473822554043,3.09357738880807,0.4975878335097352,2.4241462078347347,0.0892267249367589,0.180257719960258,0.3628720521431712,0.8106404690338795,0.0701427516866736,2.1837358276295102,0.3934486598634552,4.240209969850572,4.777187158047305,0.2555748667907412,0.6305482042414845,2.92619569510442,0.5464955045857743,0.2452485912469238,0.2194363698318452,0.3021570478499864,2.35970768617714,0.3053125070135614,0.0582865029070371,92.03136228196774,8.700463626854662,25.0,43.345833333333395,43.559999999999995,75.69806732222096,187.60390065555436,1.9735448530435673,164.05135938552255,12.819478420852125,100.0,103.72081482383076,174.23999999999998,164.3390269826933,542.2998418065241,3.6093167993923503,121.14971546793556,10.918268335595663,100.0,80.80107678209049,174.23999999999998,119.20858344807088,474.2496602301614,1.8895714671408854,0.7438481456964261,0.025984371887511272,0.0025000000000000005,0.0008053010313546133,0.005929,0.0006751875823884861,0.009909488613743099,3.0754684258987077,0.011460298119978923,0.0015356169664002902,4e-06,1.7564814814814367e-06,9e-06,2.35811946749643e-06,1.7114600948977866e-05,1.8033199774772004,0.21320115440493725,0.03580759410950846,0.0009,0.0014583333333333334,0.0025000000000000005,0.001282183795911305,0.006140517129244639,2.0826713982742295,0.0247906339485246,0.012012925775635655,0.0001,0.00019369667392272848,0.0004,0.0001443103856909315,0.00083800705961366,0.16548900665728958,0.004311841019744257,0.00876113270782009,0.0004,0.00016203703703703711,0.0009,7.675744632403499e-05,0.001538794483361072,0.3999278711723404,0.008166659493021367,0.15913495022070767,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.02532393238174711,0.1582094413922437,0.4822895932731472,11.139237772573088,0.9541644016890064,4.0,0.5848370847402062,5.3824,0.9104297054505396,10.877666790190744,1.406626374278726,0.5096438266700181,0.3000290447713849,1.0,0.4522693115610928,1.3456,0.0900174277064297,2.8878867392675227,0.5827755659623068,4.588694676871421,3.152274640293622,56.25,23.351303767695697,59.9076,9.936835407838284,149.445739175534,0.4426497978090818,0.04971221380703696,0.02122604927608131,0.0036,0.000602059567335825,0.0144,0.00045054516787063195,0.019052604735206456,0.364321950466746,13,3.6093167993923503,False
0.7667584649896515,0.1266449870040436,1.214310826697616,1.7770473124392423,0.0581779738954036,0.0119727637304445,12.949905573013734,2.745473822554043,3.09357738880807,0.4975878335097352,2.4241462078347347,0.0892267249367589,0.180257719960258,0.3628720521431712,0.8106404690338795,0.0701427516866736,2.1837358276295102,0.3934486598634552,4.240209969850572,4.777187158047305,0.2555748667907412,0.6305482042414845,2.92619569510442,0.5464955045857743,0.2452485912469238,0.2194363698318452,0.3021570478499864,2.35970768617714,0.3053125070135614,0.0582865029070371,92.03136228196774,8.700463626854662,25.0,43.345833333333395,43.559999999999995,75.69806732222096,187.60390065555436,1.9735448530435673,164.05135938552255,12.819478420852125,100.0,103.72081482383076,174.23999999999998,164.3390269826933,542.2998418065241,3.6093167993923503,121.14971546793556,10.918268335595663,100.0,80.80107678209049,174.23999999999998,119.20858344807088,474.2496602301614,1.8895714671408854,0.7438481456964261,0.025984371887511272,0.0025000000000000005,0.0008053010313546133,0.005929,0.0006751875823884861,0.009909488613743099,3.0754684258987077,0.011460298119978923,0.0015356169664002902,4e-06,1.7564814814814367e-06,9e-06,2.35811946749643e-06,1.7114600948977866e-05,1.8033199774772004,0.21320115440493725,0.03580759410950846,0.0009,0.0014583333333333334,0.0025000000000000005,0.001282183795911305,0.006140517129244639,2.0826713982742295,0.0247906339485246,0.012012925775635655,0.0001,0.00019369667392272848,0.0004,0.0001443103856909315,0.00083800705961366,0.16548900665728958,0.004311841019744257,0.00876113270782009,0.0004,0.00016203703703703711,0.0009,7.675744632403499e-05,0.001538794483361072,0.3999278711723404,0.008166659493021367,0.15913495022070767,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.02532393238174711,0.1582094413922437,0.4822895932731472,11.139237772573088,0.9541644016890064,4.0,0.5848370847402062,5.3824,0.9104297054505396,10.877666790190744,1.406626374278726,0.5096438266700181,0.3000290447713849,1.0,0.4522693115610928,1.3456,0.0900174277064297,2.8878867392675227,0.5827755659623068,4.588694676871421,3.152274640293622,56.25,23.351303767695697,59.9076,9.936835407838284,149.445739175534,0.4426497978090818,0.04971221380703696,0.02122604927608131,0.0036,0.000602059567335825,0.0144,0.00045054516787063195,0.019052604735206456,0.364321950466746,13,3.6093167993923503,False
0.7667584649896515,0.1266449870040436,1.214310826697616,1.7770473124392423,0.0581779738954036,0.0119727637304445,12.949905573013734,2.745473822554043,3.09357738880807,0.4975878335097352,2.4241462078347347,0.0892267249367589,0.180257719960258,0.3628720521431712,0.8106404690338795,0.0701427516866736,2.1837358276295102,0.3934486598634552,4.240209969850572,4.777187158047305,0.2555748667907412,0.6305482042414845,2.92619569510442,0.5464955045857743,0.2452485912469238,0.2194363698318452,0.3021570478499864,2.35970768617714,0.3053125070135614,0.0582865029070371,92.03136228196774,8.700463626854662,25.0,43.345833333333395,43.559999999999995,75.69806732222096,187.60390065555436,1.9735448530435673,164.05135938552255,12.819478420852125,100.0,103.72081482383076,174.23999999999998,164.3390269826933,542.2998418065241,3.6093167993923503,121.14971546793556,10.918268335595663,100.0,80.80107678209049,174.23999999999998,119.20858344807088,474.2496602301614,1.8895714671408854,0.7438481456964261,0.025984371887511272,0.0025000000000000005,0.0008053010313546133,0.005929,0.0006751875823884861,0.009909488613743099,3.0754684258987077,0.011460298119978923,0.0015356169664002902,4e-06,1.7564814814814367e-06,9e-06,2.35811946749643e-06,1.7114600948977866e-05,1.8033199774772004,0.21320115440493725,0.03580759410950846,0.0009,0.0014583333333333334,0.0025000000000000005,0.001282183795911305,0.006140517129244639,2.0826713982742295,0.0247906339485246,0.012012925775635655,0.0001,0.00019369667392272848,0.0004,0.0001443103856909315,0.00083800705961366,0.16548900665728958,0.004311841019744257,0.00876113270782009,0.0004,0.00016203703703703711,0.0009,7.675744632403499e-05,0.001538794483361072,0.3999278711723404,0.008166659493021367,0.15913495022070767,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.02532393238174711,0.1582094413922437,0.4822895932731472,11.139237772573088,0.9541644016890064,4.0,0.5848370847402062,5.3824,0.9104297054505396,10.877666790190744,1.406626374278726,0.5096438266700181,0.3000290447713849,1.0,0.4522693115610928,1.3456,0.0900174277064297,2.8878867392675227,0.5827755659623068,4.588694676871421,3.152274640293622,56.25,23.351303767695697,59.9076,9.936835407838284,149.445739175534,0.4426497978090818,0.04971221380703696,0.02122604927608131,0.0036,0.000602059567335825,0.0144,0.00045054516787063195,0.019052604735206456,0.364321950466746,13,3.6093167993923503,False
0.6772100424654826,0.0579197308160004,1.0215858420246822,1.4977117382261715,0.072748318861577,0.0244039595447073,12.57680130966203,3.785773726835624,3.051955269562134,0.4041959355021945,1.974997724841556,0.2841603345570549,0.2800731788816961,0.275702225292844,0.5506971836794712,0.1017198385069084,0.9431482209459384,0.6384493716325241,7.041205456755876,10.095680262382846,0.3446045351486118,0.7510262729831391,1.1620090441537694,0.3787084865063819,0.3850991319010766,0.1583811531211986,0.2604996323303857,1.9771127142269047,0.0505340770163435,0.0214525928907007,93.08899817687465,7.742580736829278,25.0,43.345833333333395,43.559999999999995,59.9475564663198,171.8533897996532,2.142679420481885,136.11187799227213,11.224273677859818,100.0,103.72081482383076,174.23999999999998,125.98431959549677,503.9451344193276,2.4995577546891097,103.40274351355241,9.600425989705503,100.0,80.80107678209049,174.23999999999998,92.16817918381288,447.20925596590337,1.1066527844916592,0.7641555232849404,0.022526698583754202,0.0025000000000000005,0.0008053010313546133,0.005929,0.0005074521490833135,0.009741753180437927,2.8960845976394394,0.011723140965462314,0.0013411945517212247,4e-06,1.7564814814814367e-06,9e-06,1.7988028255666968e-06,1.6555284307048132e-05,1.898128631336932,0.22267457672845548,0.031595396158671046,0.0009,0.0014583333333333334,0.0025000000000000005,0.000998269058423365,0.005856602391756699,2.256345129372512,0.027248317387808033,0.01053741356344086,0.0001,0.00019369667392272848,0.0004,0.00011103708460698742,0.000804733758529716,0.25551187664289815,0.0007130296825698917,0.007814881762417252,0.0004,0.00016203703703703711,0.0009,6.107237696056177e-05,0.001523109413997599,0.49419512946178396,0.0041358031516784965,0.13840061711684334,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.01915473081832307,0.15204023982881965,0.5023145788824867,9.57331473753986,0.8379211513713826,4.0,0.5848370847402062,5.3824,0.7021118559155434,10.669348940655748,0.9408883237915737,0.009165147294103764,0.1752121474385601,1.0,0.4522693115610928,1.3456,0.03069929661003172,2.8285686081711248,0.8864335367785561,3.373548123852907,2.330940631180933,56.25,23.351303767695697,59.9076,5.433284226090166,144.94218799378586,0.5504066112401407,0.04989956241818129,0.018689195026217558,0.0036,0.000602059567335825,0.0144,0.00034928601072799513,0.01895134557806382,0.3639330469723046,13,2.8960845976394394,False
0.6772100424654826,0.0579197308160004,1.0215858420246822,1.4977117382261715,0.072748318861577,0.0244039595447073,12.57680130966203,3.785773726835624,3.051955269562134,0.4041959355021945,1.974997724841556,0.2841603345570549,0.2800731788816961,0.275702225292844,0.5506971836794712,0.1017198385069084,0.9431482209459384,0.6384493716325241,7.041205456755876,10.095680262382846,0.3446045351486118,0.7510262729831391,1.1620090441537694,0.3787084865063819,0.3850991319010766,0.1583811531211986,0.2604996323303857,1.9771127142269047,0.0505340770163435,0.0214525928907007,93.08899817687465,7.742580736829278,25.0,43.345833333333395,43.559999999999995,59.9475564663198,171.8533897996532,2.142679420481885,136.11187799227213,11.224273677859818,100.0,103.72081482383076,174.23999999999998,125.98431959549677,503.9451344193276,2.4995577546891097,103.40274351355241,9.600425989705503,100.0,80.80107678209049,174.23999999999998,92.16817918381288,447.20925596590337,1.1066527844916592,0.7641555232849404,0.022526698583754202,0.0025000000000000005,0.0008053010313546133,0.005929,0.0005074521490833135,0.009741753180437927,2.8960845976394394,0.011723140965462314,0.0013411945517212247,4e-06,1.7564814814814367e-06,9e-06,1.7988028255666968e-06,1.6555284307048132e-05,1.898128631336932,0.22267457672845548,0.031595396158671046,0.0009,0.0014583333333333334,0.0025000000000000005,0.000998269058423365,0.005856602391756699,2.256345129372512,0.027248317387808033,0.01053741356344086,0.0001,0.00019369667392272848,0.0004,0.00011103708460698742,0.000804733758529716,0.25551187664289815,0.0007130296825698917,0.007814881762417252,0.0004,0.00016203703703703711,0.0009,6.107237696056177e-05,0.001523109413997599,0.49419512946178396,0.0041358031516784965,0.13840061711684334,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.01915473081832307,0.15204023982881965,0.5023145788824867,9.57331473753986,0.8379211513713826,4.0,0.5848370847402062,5.3824,0.7021118559155434,10.669348940655748,0.9408883237915737,0.009165147294103764,0.1752121474385601,1.0,0.4522693115610928,1.3456,0.03069929661003172,2.8285686081711248,0.8864335367785561,3.373548123852907,2.330940631180933,56.25,23.351303767695697,59.9076,5.433284226090166,144.94218799378586,0.5504066112401407,0.04989956241818129,0.018689195026217558,0.0036,0.000602059567335825,0.0144,0.00034928601072799513,0.01895134557806382,0.3639330469723046,13,2.8960845976394394,False
0.6772100424654826,0.0579197308160004,1.0215858420246822,1.4977117382261715,0.072748318861577,0.0244039595447073,12.57680130966203,3.785773726835624,3.051955269562134,0.4041959355021945,1.974997724841556,0.2841603345570549,0.2800731788816961,0.275702225292844,0.5506971836794712,0.1017198385069084,0.9431482209459384,0.6384493716325241,7.041205456755876,10.095680262382846,0.3446045351486118,0.7510262729831391,1.1620090441537694,0.3787084865063819,0.3850991319010766,0.1583811531211986,0.2604996323303857,1.9771127142269047,0.0505340770163435,0.0214525928907007,93.08899817687465,7.742580736829278,25.0,43.345833333333395,43.559999999999995,59.9475564663198,171.8533897996532,2.142679420481885,136.11187799227213,11.224273677859818,100.0,103.72081482383076,174.23999999999998,125.98431959549677,503.9451344193276,2.4995577546891097,103.40274351355241,9.600425989705503,100.0,80.80107678209049,174.23999999999998,92.16817918381288,447.20925596590337,1.1066527844916592,0.7641555232849404,0.022526698583754202,0.0025000000000000005,0.0008053010313546133,0.005929,0.0005074521490833135,0.009741753180437927,2.8960845976394394,0.011723140965462314,0.0013411945517212247,4e-06,1.7564814814814367e-06,9e-06,1.7988028255666968e-06,1.6555284307048132e-05,1.898128631336932,0.22267457672845548,0.031595396158671046,0.0009,0.0014583333333333334,0.0025000000000000005,0.000998269058423365,0.005856602391756699,2.256345129372512,0.027248317387808033,0.01053741356344086,0.0001,0.00019369667392272848,0.0004,0.00011103708460698742,0.000804733758529716,0.25551187664289815,0.0007130296825698917,0.007814881762417252,0.0004,0.00016203703703703711,0.0009,6.107237696056177e-05,0.001523109413997599,0.49419512946178396,0.0041358031516784965,0.13840061711684334,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.01915473081832307,0.15204023982881965,0.5023145788824867,9.57331473753986,0.8379211513713826,4.0,0.5848370847402062,5.3824,0.7021118559155434,10.669348940655748,0.9408883237915737,0.009165147294103764,0.1752121474385601,1.0,0.4522693115610928,1.3456,0.03069929661003172,2.8285686081711248,0.8864335367785561,3.373548123852907,2.330940631180933,56.25,23.351303767695697,59.9076,5.433284226090166,144.94218799378586,0.5504066112401407,0.04989956241818129,0.018689195026217558,0.0036,0.000602059567335825,0.0144,0.00034928601072799513,0.01895134557806382,0.3639330469723046,13,2.8960845976394394,False
0.9039508161951724,0.0447945387821532,1.2728786837470416,1.1706324816108298,0.047626713966641,0.0230792097208513,12.42987439023619,4.7722131039588325,3.873859236632252,0.8101805666537613,2.054032111787647,0.0509154018371283,0.2490974801391436,0.377955810220889,0.6275007109570445,0.1638554511618327,1.5558204341026372,0.3244624526065982,6.026729042708473,8.410597432765563,0.5955381624494391,1.192188849835758,1.4667134438513807,0.4220938683229886,0.1775174635450364,0.3081448368864413,0.0811898945839931,2.316526535249672,0.3215855956397556,0.1470357144720994,99.13293760772608,7.742580736829278,25.0,43.345833333333395,43.559999999999995,59.9475564663198,171.8533897996532,2.6037220164327124,119.18817046622769,11.224273677859806,100.0,103.72081482383076,174.23999999999998,125.98431959549649,503.94513441932725,1.7456748710928647,138.89679069580166,9.600425989705503,100.0,80.80107678209049,174.23999999999998,92.16817918381288,447.20925596590337,2.785070792378976,1.2292848891894064,0.022526698583754202,0.0025000000000000005,0.0008053010313546133,0.005929,0.0005074521490833135,0.009741753180437927,1.8164570193480254,0.009166305460024523,0.0013411945517212247,4e-06,1.7564814814814367e-06,9e-06,1.7988028255666968e-06,1.6555284307048132e-05,1.2697311049686186,0.07758431845130673,0.031595396158671046,0.0009,0.0014583333333333334,0.0025000000000000005,0.000998269058423365,0.005856602391756699,0.3604453172197039,0.050742509760873356,0.010537413563440866,0.0001,0.00019369667392272848,0.0004,0.00011103708460698753,0.0008047337585297161,1.083710320815411,0.04143688862661143,0.007824063872042118,0.0004,0.00016203703703703711,0.0009,6.12159754737947e-05,0.0015232530125108318,0.5492571622420389,2.4869032866158443,0.13840061711684334,0.04000000000000001,0.03906150901049657,0.053824000000000004,0.01915473081832307,0.15204023982881965,5.865006876427792,12.620070914827108,0.8379211513713829,4.0,0.5848370847402062,5.3824,0.7021118559155439,10.669348940655748,1.8736458047074838,0.009165145268449987,0.1752121470868641,1.0,0.4522693115610928,1.3456,0.030699296486788905,2.8285686080478816,0.8864335380022981,4.199337606218704,2.7782545453900664,56.25,23.351303767695697,59.9076,7.7186983189805645,147.22760208667626,0.47806061993199217,0.13919633422905522,0.018689195026217558,0.0036,0.000602059567335825,0.0144,0.00034928601072799513,0.01895134557806382,0.28472488534314855,13,5.865006876427792,False
