alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Employment_mean_pred,Employment_mean_sigma_emul,Employment_mean_var_obs,Employment_mean_var_ev,Employment_mean_var_md,Employment_mean_var_cu,Employment_mean_var_total,Employment_mean_I,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_var_obs,BankResolved_share_var_ev,BankResolved_share_var_md,BankResolved_share_var_cu,BankResolved_share_var_total,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_var_obs,BankResolutionHaircut_mean_var_ev,BankResolutionHaircut_mean_var_md,BankResolutionHaircut_mean_var_cu,BankResolutionHaircut_mean_var_total,BankResolutionHaircut_mean_I,BankBailedOut_share_pred,BankBailedOut_share_sigma_emul,BankBailedOut_share_var_obs,BankBailedOut_share_var_ev,BankBailedOut_share_var_md,BankBailedOut_share_var_cu,BankBailedOut_share_var_total,BankBailedOut_share_I,BankBailoutAmount_mean_pred,BankBailoutAmount_mean_sigma_emul,BankBailoutAmount_mean_var_obs,BankBailoutAmount_mean_var_ev,BankBailoutAmount_mean_var_md,BankBailoutAmount_mean_var_cu,BankBailoutAmount_mean_var_total,BankBailoutAmount_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,PriceDispersion_mean_pred,PriceDispersion_mean_sigma_emul,PriceDispersion_mean_var_obs,PriceDispersion_mean_var_ev,PriceDispersion_mean_var_md,PriceDispersion_mean_var_cu,PriceDispersion_mean_var_total,PriceDispersion_mean_I,metrics_used,I_max,nroy
0.6579474965592537,0.0994753497478618,1.2485106710692544,1.1825272642785625,0.0603536127926101,0.0228350662597567,11.929529661992596,2.262715020240396,4.335336416112113,0.4104343830531731,2.289184955286678,0.3279057376851683,0.1389161951207911,0.1798056474121128,0.5738423784803545,0.1558255895666037,2.504157381897653,0.258296693488334,5.139137716787033,9.502329870199585,0.4738970369391773,1.9321680055551724,3.162216063906784,0.3624642662102349,0.5420792252944683,0.1754576633489536,0.1231420534750816,2.3766531259755936,0.1569840766354304,0.1399612553523176,96.05558247751364,7.151488960526722,25.0,30.022111111111236,52.7076,51.14379435253557,158.8735054636468,2.4638481612917325,116.89650647400525,8.860410213416467,100.0,60.08225343573789,210.8304,78.50686915001484,449.4195225857527,1.7404408982656567,127.168566494679,9.067050761448334,100.0,53.10982515438737,210.8304,82.21140951068081,446.1516346650682,2.2331167725347125,1.1522776191228181,0.02237756831427147,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0005007555636598865,0.010706982010719969,0.9884326285907943,0.009749009012992846,0.0010116997328591382,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,1.0235363494672516e-06,1.7281993649742825e-05,1.3829168520061237,0.14441087285414728,0.02529569111364015,0.0009,0.0011680440771349864,0.0030250000000000008,0.0006398719889166933,0.005732916066051681,1.24690745384618,0.03443192364936255,0.007760909708889722,0.0001,9.816075126840755e-05,0.0004840000000000001,6.023171950953875e-05,0.0007423924707779464,0.5296725217426513,0.016993959494995485,0.006433226225608273,0.0004,4.820936639118497e-05,0.0010890000000000001,4.138639966985406e-05,0.0015785957660610392,0.07565878476965898,0.3283106558315095,0.12738283613584858,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.01622638694201245,0.1470368553336408,0.33461824863869044,11.80093403154036,0.810909223142714,4.0,0.31448926186050274,6.512704,0.6575737681779199,11.484767030038425,1.5641964814955636,2.3042579655076536,0.473580478561669,1.0,0.20006826110850437,1.628176,0.22427846967469944,3.052522730783204,0.46032643704088627,0.11459152321316093,0.019847238185900187,0.0036,0.0004082797543411398,0.017424000000000002,0.00039391286360785456,0.021826192617949,0.09876694908393455,12,2.4638481612917325,True
0.6579474965592537,0.0994753497478618,1.2485106710692544,1.1825272642785625,0.0603536127926101,0.0228350662597567,11.929529661992596,2.262715020240396,4.335336416112113,0.4104343830531731,2.289184955286678,0.3279057376851683,0.1389161951207911,0.1798056474121128,0.5738423784803545,0.1558255895666037,2.504157381897653,0.258296693488334,5.139137716787033,9.502329870199585,0.4738970369391773,1.9321680055551724,3.162216063906784,0.3624642662102349,0.5420792252944683,0.1754576633489536,0.1231420534750816,2.3766531259755936,0.1569840766354304,0.1399612553523176,96.05558247751364,7.151488960526722,25.0,30.022111111111236,52.7076,51.14379435253557,158.8735054636468,2.4638481612917325,116.89650647400525,8.860410213416467,100.0,60.08225343573789,210.8304,78.50686915001484,449.4195225857527,1.7404408982656567,127.168566494679,9.067050761448334,100.0,53.10982515438737,210.8304,82.21140951068081,446.1516346650682,2.2331167725347125,1.1522776191228181,0.02237756831427147,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0005007555636598865,0.010706982010719969,0.9884326285907943,0.009749009012992846,0.0010116997328591382,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,1.0235363494672516e-06,1.7281993649742825e-05,1.3829168520061237,0.14441087285414728,0.02529569111364015,0.0009,0.0011680440771349864,0.0030250000000000008,0.0006398719889166933,0.005732916066051681,1.24690745384618,0.03443192364936255,0.007760909708889722,0.0001,9.816075126840755e-05,0.0004840000000000001,6.023171950953875e-05,0.0007423924707779464,0.5296725217426513,0.016993959494995485,0.006433226225608273,0.0004,4.820936639118497e-05,0.0010890000000000001,4.138639966985406e-05,0.0015785957660610392,0.07565878476965898,0.3283106558315095,0.12738283613584858,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.01622638694201245,0.1470368553336408,0.33461824863869044,11.80093403154036,0.810909223142714,4.0,0.31448926186050274,6.512704,0.6575737681779199,11.484767030038425,1.5641964814955636,2.3042579655076536,0.473580478561669,1.0,0.20006826110850437,1.628176,0.22427846967469944,3.052522730783204,0.46032643704088627,0.11459152321316093,0.019847238185900187,0.0036,0.0004082797543411398,0.017424000000000002,0.00039391286360785456,0.021826192617949,0.09876694908393455,12,2.4638481612917325,True
0.6579474965592537,0.0994753497478618,1.2485106710692544,1.1825272642785625,0.0603536127926101,0.0228350662597567,11.929529661992596,2.262715020240396,4.335336416112113,0.4104343830531731,2.289184955286678,0.3279057376851683,0.1389161951207911,0.1798056474121128,0.5738423784803545,0.1558255895666037,2.504157381897653,0.258296693488334,5.139137716787033,9.502329870199585,0.4738970369391773,1.9321680055551724,3.162216063906784,0.3624642662102349,0.5420792252944683,0.1754576633489536,0.1231420534750816,2.3766531259755936,0.1569840766354304,0.1399612553523176,96.05558247751364,7.151488960526722,25.0,30.022111111111236,52.7076,51.14379435253557,158.8735054636468,2.4638481612917325,116.89650647400525,8.860410213416467,100.0,60.08225343573789,210.8304,78.50686915001484,449.4195225857527,1.7404408982656567,127.168566494679,9.067050761448334,100.0,53.10982515438737,210.8304,82.21140951068081,446.1516346650682,2.2331167725347125,1.1522776191228181,0.02237756831427147,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0005007555636598865,0.010706982010719969,0.9884326285907943,0.009749009012992846,0.0010116997328591382,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,1.0235363494672516e-06,1.7281993649742825e-05,1.3829168520061237,0.14441087285414728,0.02529569111364015,0.0009,0.0011680440771349864,0.0030250000000000008,0.0006398719889166933,0.005732916066051681,1.24690745384618,0.03443192364936255,0.007760909708889722,0.0001,9.816075126840755e-05,0.0004840000000000001,6.023171950953875e-05,0.0007423924707779464,0.5296725217426513,0.016993959494995485,0.006433226225608273,0.0004,4.820936639118497e-05,0.0010890000000000001,4.138639966985406e-05,0.0015785957660610392,0.07565878476965898,0.3283106558315095,0.12738283613584858,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.01622638694201245,0.1470368553336408,0.33461824863869044,11.80093403154036,0.810909223142714,4.0,0.31448926186050274,6.512704,0.6575737681779199,11.484767030038425,1.5641964814955636,2.3042579655076536,0.473580478561669,1.0,0.20006826110850437,1.628176,0.22427846967469944,3.052522730783204,0.46032643704088627,0.11459152321316093,0.019847238185900187,0.0036,0.0004082797543411398,0.017424000000000002,0.00039391286360785456,0.021826192617949,0.09876694908393455,12,2.4638481612917325,True
0.737586220791552,0.0663467196454644,1.14304967824103,1.4835555649866592,0.0319769278288464,0.0197214647856666,12.16537363402048,4.520944679361881,2.260376564673947,0.5164017764564788,1.6168874004806435,0.3384817536672498,0.3082325809334721,0.346744062731353,0.5450803332264679,0.1695762368263534,1.652892759144863,0.5224739053923498,5.372926403533588,10.042522064894314,0.236157456234996,0.9033288973484448,0.6435080642238489,0.7309070409468303,0.4645905357135105,0.1148033214724702,0.2271110446743221,1.7238693672097798,0.2552151647116849,0.1334593788649833,95.59535792220996,6.869618579107129,25.0,30.022111111111236,52.7076,47.191659422413856,154.9213705335251,2.458101846280725,141.75832926786225,8.415893171571946,100.0,60.08225343573789,210.8304,70.82725787531132,441.7399113110492,2.9384088191816975,119.23890711573276,8.650819177858684,100.0,53.10982515438737,210.8304,74.8366724480076,438.77689760239497,1.8732469162156122,0.856518309002867,0.021112080816402902,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0004457199563983274,0.01065194640345841,1.8746724112530586,0.005260286078270255,0.0009690778616839495,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,9.391119020059359e-07,1.719756920228151e-05,0.30390343296686667,0.0902709567257491,0.024005007931343303,0.0009,0.0011680440771349864,0.0030250000000000008,0.0005762404057838549,0.005669284482918842,0.5348448547436137,0.018470768347771945,0.0073693382240714485,0.0001,9.816075126840755e-05,0.0004840000000000001,5.430714586076053e-05,0.0007364678971291681,0.0563503176125484,0.006321114364385009,0.006129954168694411,0.0004,4.820936639118497e-05,0.0010890000000000001,3.757633811029399e-05,0.001574785704501479,0.34469897081920753,0.20387075404603494,0.12080319067263318,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.014593410876688567,0.1454038792683169,0.010150970829401836,10.885406163220642,0.773180142049028,4.0,0.31448926186050274,6.512704,0.5978075320589551,11.425000793919459,1.2974233303093143,0.02575096446967987,0.13981286818526772,1.0,0.20006826110850437,1.628176,0.019547638110191046,2.8477918992186955,0.8736082510045501,0.08083181031585034,0.018856583769560988,0.0036,0.0004082797543411398,0.017424000000000002,0.00035557075145847085,0.021787850505799615,0.1298595534221333,12,2.9384088191816975,False
0.737586220791552,0.0663467196454644,1.14304967824103,1.4835555649866592,0.0319769278288464,0.0197214647856666,12.16537363402048,4.520944679361881,2.260376564673947,0.5164017764564788,1.6168874004806435,0.3384817536672498,0.3082325809334721,0.346744062731353,0.5450803332264679,0.1695762368263534,1.652892759144863,0.5224739053923498,5.372926403533588,10.042522064894314,0.236157456234996,0.9033288973484448,0.6435080642238489,0.7309070409468303,0.4645905357135105,0.1148033214724702,0.2271110446743221,1.7238693672097798,0.2552151647116849,0.1334593788649833,95.59535792220996,6.869618579107129,25.0,30.022111111111236,52.7076,47.191659422413856,154.9213705335251,2.458101846280725,141.75832926786225,8.415893171571946,100.0,60.08225343573789,210.8304,70.82725787531132,441.7399113110492,2.9384088191816975,119.23890711573276,8.650819177858684,100.0,53.10982515438737,210.8304,74.8366724480076,438.77689760239497,1.8732469162156122,0.856518309002867,0.021112080816402902,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0004457199563983274,0.01065194640345841,1.8746724112530586,0.005260286078270255,0.0009690778616839495,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,9.391119020059359e-07,1.719756920228151e-05,0.30390343296686667,0.0902709567257491,0.024005007931343303,0.0009,0.0011680440771349864,0.0030250000000000008,0.0005762404057838549,0.005669284482918842,0.5348448547436137,0.018470768347771945,0.0073693382240714485,0.0001,9.816075126840755e-05,0.0004840000000000001,5.430714586076053e-05,0.0007364678971291681,0.0563503176125484,0.006321114364385009,0.006129954168694411,0.0004,4.820936639118497e-05,0.0010890000000000001,3.757633811029399e-05,0.001574785704501479,0.34469897081920753,0.20387075404603494,0.12080319067263318,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.014593410876688567,0.1454038792683169,0.010150970829401836,10.885406163220642,0.773180142049028,4.0,0.31448926186050274,6.512704,0.5978075320589551,11.425000793919459,1.2974233303093143,0.02575096446967987,0.13981286818526772,1.0,0.20006826110850437,1.628176,0.019547638110191046,2.8477918992186955,0.8736082510045501,0.08083181031585034,0.018856583769560988,0.0036,0.0004082797543411398,0.017424000000000002,0.00035557075145847085,0.021787850505799615,0.1298595534221333,12,2.9384088191816975,False
0.737586220791552,0.0663467196454644,1.14304967824103,1.4835555649866592,0.0319769278288464,0.0197214647856666,12.16537363402048,4.520944679361881,2.260376564673947,0.5164017764564788,1.6168874004806435,0.3384817536672498,0.3082325809334721,0.346744062731353,0.5450803332264679,0.1695762368263534,1.652892759144863,0.5224739053923498,5.372926403533588,10.042522064894314,0.236157456234996,0.9033288973484448,0.6435080642238489,0.7309070409468303,0.4645905357135105,0.1148033214724702,0.2271110446743221,1.7238693672097798,0.2552151647116849,0.1334593788649833,95.59535792220996,6.869618579107129,25.0,30.022111111111236,52.7076,47.191659422413856,154.9213705335251,2.458101846280725,141.75832926786225,8.415893171571946,100.0,60.08225343573789,210.8304,70.82725787531132,441.7399113110492,2.9384088191816975,119.23890711573276,8.650819177858684,100.0,53.10982515438737,210.8304,74.8366724480076,438.77689760239497,1.8732469162156122,0.856518309002867,0.021112080816402902,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0004457199563983274,0.01065194640345841,1.8746724112530586,0.005260286078270255,0.0009690778616839495,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,9.391119020059359e-07,1.719756920228151e-05,0.30390343296686667,0.0902709567257491,0.024005007931343303,0.0009,0.0011680440771349864,0.0030250000000000008,0.0005762404057838549,0.005669284482918842,0.5348448547436137,0.018470768347771945,0.0073693382240714485,0.0001,9.816075126840755e-05,0.0004840000000000001,5.430714586076053e-05,0.0007364678971291681,0.0563503176125484,0.006321114364385009,0.006129954168694411,0.0004,4.820936639118497e-05,0.0010890000000000001,3.757633811029399e-05,0.001574785704501479,0.34469897081920753,0.20387075404603494,0.12080319067263318,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.014593410876688567,0.1454038792683169,0.010150970829401836,10.885406163220642,0.773180142049028,4.0,0.31448926186050274,6.512704,0.5978075320589551,11.425000793919459,1.2974233303093143,0.02575096446967987,0.13981286818526772,1.0,0.20006826110850437,1.628176,0.019547638110191046,2.8477918992186955,0.8736082510045501,0.08083181031585034,0.018856583769560988,0.0036,0.0004082797543411398,0.017424000000000002,0.00035557075145847085,0.021787850505799615,0.1298595534221333,12,2.9384088191816975,False
0.697188790385624,0.0695161564540951,1.0018325981388685,1.4690210498773022,0.0569989998399081,0.0184888113710576,9.416083565184646,3.4115075918836606,3.7262018859187274,0.5688424358166995,1.5460323575626944,0.0975047587122689,0.1378757555030414,0.1736985047467489,0.813887163608344,0.0968082006669016,1.6394904409687827,0.2385624678193534,6.660222031275771,5.162126059901523,0.4092191796672033,1.89850257000165,1.7856927206196598,0.6670460269395728,0.377767160126375,0.1183428261759106,0.3020384008193787,1.396664567422741,0.1618055955765362,0.1574140667685089,97.07117899997074,7.748828057140118,25.0,30.022111111111236,52.7076,60.0443362591219,167.77404737023315,2.4760108016529303,137.78530434911664,9.950605840106917,100.0,60.08225343573789,210.8304,99.01455658516988,469.92721002090775,2.665643756552432,108.14011132353498,10.030099336241262,100.0,53.10982515438737,210.8304,100.6028926948674,464.54311784925477,1.3056079803119836,0.7570111775459324,0.025769707607334283,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0006640778301675025,0.010870304277227585,2.8101545269030357,0.009000725572518244,0.0010649637979021933,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,1.1341478908422635e-06,1.7392605191117837e-05,1.199087022895593,0.15516387507031598,0.028498639701626693,0.0009,0.0011680440771349864,0.0030250000000000008,0.0008121724648431332,0.005905216541978121,1.36851217903138,0.014827431890384343,0.008725033669664099,0.0001,9.816075126840755e-05,0.0004840000000000001,7.612621253677217e-05,0.0007582869638051798,0.18784058106973833,0.0020461372922877382,0.0071468176243987954,0.0004,4.820936639118497e-05,0.0010890000000000001,5.107700215641724e-05,0.0015882863685476023,0.45049865172481535,0.030027964560492476,0.14385322369389666,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.020693749967126272,0.15150421835875463,0.4366818209272719,9.97920247221786,0.8989446359598177,4.0,0.31448926186050274,6.512704,0.8081014585209291,11.635294720381433,1.0199784803774963,0.0543788542949252,0.16538728316439977,1.0,0.20006826110850437,1.628176,0.02735295343250135,2.855597214541006,0.8554724292763352,0.044347805212700375,0.022268356840583824,0.0036,0.0004082797543411398,0.017424000000000002,0.0004958797163795764,0.02192815947072072,0.37582114041880416,12,2.8101545269030357,False
0.697188790385624,0.0695161564540951,1.0018325981388685,1.4690210498773022,0.0569989998399081,0.0184888113710576,9.416083565184646,3.4115075918836606,3.7262018859187274,0.5688424358166995,1.5460323575626944,0.0975047587122689,0.1378757555030414,0.1736985047467489,0.813887163608344,0.0968082006669016,1.6394904409687827,0.2385624678193534,6.660222031275771,5.162126059901523,0.4092191796672033,1.89850257000165,1.7856927206196598,0.6670460269395728,0.377767160126375,0.1183428261759106,0.3020384008193787,1.396664567422741,0.1618055955765362,0.1574140667685089,97.07117899997074,7.748828057140118,25.0,30.022111111111236,52.7076,60.0443362591219,167.77404737023315,2.4760108016529303,137.78530434911664,9.950605840106917,100.0,60.08225343573789,210.8304,99.01455658516988,469.92721002090775,2.665643756552432,108.14011132353498,10.030099336241262,100.0,53.10982515438737,210.8304,100.6028926948674,464.54311784925477,1.3056079803119836,0.7570111775459324,0.025769707607334283,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0006640778301675025,0.010870304277227585,2.8101545269030357,0.009000725572518244,0.0010649637979021933,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,1.1341478908422635e-06,1.7392605191117837e-05,1.199087022895593,0.15516387507031598,0.028498639701626693,0.0009,0.0011680440771349864,0.0030250000000000008,0.0008121724648431332,0.005905216541978121,1.36851217903138,0.014827431890384343,0.008725033669664099,0.0001,9.816075126840755e-05,0.0004840000000000001,7.612621253677217e-05,0.0007582869638051798,0.18784058106973833,0.0020461372922877382,0.0071468176243987954,0.0004,4.820936639118497e-05,0.0010890000000000001,5.107700215641724e-05,0.0015882863685476023,0.45049865172481535,0.030027964560492476,0.14385322369389666,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.020693749967126272,0.15150421835875463,0.4366818209272719,9.97920247221786,0.8989446359598177,4.0,0.31448926186050274,6.512704,0.8081014585209291,11.635294720381433,1.0199784803774963,0.0543788542949252,0.16538728316439977,1.0,0.20006826110850437,1.628176,0.02735295343250135,2.855597214541006,0.8554724292763352,0.044347805212700375,0.022268356840583824,0.0036,0.0004082797543411398,0.017424000000000002,0.0004958797163795764,0.02192815947072072,0.37582114041880416,12,2.8101545269030357,False
0.697188790385624,0.0695161564540951,1.0018325981388685,1.4690210498773022,0.0569989998399081,0.0184888113710576,9.416083565184646,3.4115075918836606,3.7262018859187274,0.5688424358166995,1.5460323575626944,0.0975047587122689,0.1378757555030414,0.1736985047467489,0.813887163608344,0.0968082006669016,1.6394904409687827,0.2385624678193534,6.660222031275771,5.162126059901523,0.4092191796672033,1.89850257000165,1.7856927206196598,0.6670460269395728,0.377767160126375,0.1183428261759106,0.3020384008193787,1.396664567422741,0.1618055955765362,0.1574140667685089,97.07117899997074,7.748828057140118,25.0,30.022111111111236,52.7076,60.0443362591219,167.77404737023315,2.4760108016529303,137.78530434911664,9.950605840106917,100.0,60.08225343573789,210.8304,99.01455658516988,469.92721002090775,2.665643756552432,108.14011132353498,10.030099336241262,100.0,53.10982515438737,210.8304,100.6028926948674,464.54311784925477,1.3056079803119836,0.7570111775459324,0.025769707607334283,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0006640778301675025,0.010870304277227585,2.8101545269030357,0.009000725572518244,0.0010649637979021933,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,1.1341478908422635e-06,1.7392605191117837e-05,1.199087022895593,0.15516387507031598,0.028498639701626693,0.0009,0.0011680440771349864,0.0030250000000000008,0.0008121724648431332,0.005905216541978121,1.36851217903138,0.014827431890384343,0.008725033669664099,0.0001,9.816075126840755e-05,0.0004840000000000001,7.612621253677217e-05,0.0007582869638051798,0.18784058106973833,0.0020461372922877382,0.0071468176243987954,0.0004,4.820936639118497e-05,0.0010890000000000001,5.107700215641724e-05,0.0015882863685476023,0.45049865172481535,0.030027964560492476,0.14385322369389666,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.020693749967126272,0.15150421835875463,0.4366818209272719,9.97920247221786,0.8989446359598177,4.0,0.31448926186050274,6.512704,0.8081014585209291,11.635294720381433,1.0199784803774963,0.0543788542949252,0.16538728316439977,1.0,0.20006826110850437,1.628176,0.02735295343250135,2.855597214541006,0.8554724292763352,0.044347805212700375,0.022268356840583824,0.0036,0.0004082797543411398,0.017424000000000002,0.0004958797163795764,0.02192815947072072,0.37582114041880416,12,2.8101545269030357,False
0.8024606865397808,0.0933102880151284,1.2323968733578616,1.1196845514424236,0.0521351913914255,0.0118996692128271,9.989584377477364,3.609991260577953,3.9043484742021786,0.4718365922082543,2.0228009158141687,0.3492939305348141,0.273338621293656,0.2584420341594426,0.7820957041576793,0.0564907173491781,1.9027446897910052,0.5461747267324701,10.229522736492658,6.304531242354738,0.5056158948141118,1.125854353008136,2.0218090930734443,0.3780607876503609,0.6356374996696041,0.290083438307514,0.2731402863426591,2.317561590785428,0.1446551877504213,0.1063870581820047,95.61041372383067,7.748828057140118,25.0,30.022111111111236,52.7076,60.0443362591219,167.77404737023315,2.3632344487035852,112.08193539672257,9.950605840251358,100.0,60.08225343573789,210.8304,99.01455658804443,469.9272100237823,1.4799439364627616,125.46003340507397,10.030099336241262,100.0,53.10982515438737,210.8304,100.6028926948674,464.54311784925477,2.1091950105141932,1.1979800564581133,0.02576970760737901,0.0025000000000000005,0.0005321364470600793,0.007174090000000002,0.0006640778301698077,0.010870304277229889,1.4193265874921996,0.008434972433739779,0.0010449628701882832,4e-06,1.3684573002755712e-06,1.0890000000000002e-05,1.0919474000721347e-06,1.735040470034771e-05,1.0647217359578325,0.13575704816237333,0.028498639702007028,0.0009,0.0011680440771349864,0.0030250000000000008,0.0008121724648648113,0.005905216541999799,1.1159684327845725,0.040325926451000096,0.008725033669792106,0.0001,9.816075126840755e-05,0.0004840000000000001,7.61262125390059e-05,0.0007582869638074135,0.738131186370148,0.01607727733056102,0.007146817624532259,0.0004,4.820936639118497e-05,0.0010890000000000001,5.107700215832492e-05,0.00158828636854951,0.09842902903075322,0.8479343045990312,0.14385322369567055,0.04000000000000001,0.025683428391628314,0.06512704000000002,0.02069374996763663,0.15150421835926497,1.6646334277368338,11.471275111221656,0.8989446359598177,4.0,0.31448926186050274,6.512704,0.8081014585209291,11.635294720381433,1.4574011354533276,0.03789715971598409,0.16102684369099649,1.0,0.20006826110850437,1.628176,0.025929644389084613,2.8541739054975888,0.865441476726946,0.10601347062767863,0.022268356840915864,0.0036,0.0004082797543411398,0.017424000000000002,0.0004958797163943644,0.02192815947073551,0.04060916910475833,12,2.3632344487035852,True
