alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,Employment_mean_pred,Employment_mean_sigma_emul,Employment_mean_var_obs,Employment_mean_var_ev,Employment_mean_var_md,Employment_mean_var_cu,Employment_mean_var_total,Employment_mean_I,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_var_obs,BankResolved_share_var_ev,BankResolved_share_var_md,BankResolved_share_var_cu,BankResolved_share_var_total,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_var_obs,BankResolutionHaircut_mean_var_ev,BankResolutionHaircut_mean_var_md,BankResolutionHaircut_mean_var_cu,BankResolutionHaircut_mean_var_total,BankResolutionHaircut_mean_I,BankBailedOut_share_pred,BankBailedOut_share_sigma_emul,BankBailedOut_share_var_obs,BankBailedOut_share_var_ev,BankBailedOut_share_var_md,BankBailedOut_share_var_cu,BankBailedOut_share_var_total,BankBailedOut_share_I,BankBailoutAmount_mean_pred,BankBailoutAmount_mean_sigma_emul,BankBailoutAmount_mean_var_obs,BankBailoutAmount_mean_var_ev,BankBailoutAmount_mean_var_md,BankBailoutAmount_mean_var_cu,BankBailoutAmount_mean_var_total,BankBailoutAmount_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,Bank_Equity_mean_pred,Bank_Equity_mean_sigma_emul,Bank_Equity_mean_var_obs,Bank_Equity_mean_var_ev,Bank_Equity_mean_var_md,Bank_Equity_mean_var_cu,Bank_Equity_mean_var_total,Bank_Equity_mean_I,metrics_used,I_max,nroy
0.8322935185797891,0.1062731447332648,1.190794382302886,1.7325729933732448,0.0562355027437868,0.008755651730916,5.088118879073745,3.637452258753539,2.4030328143427333,0.7055284808381888,1.60336865635563,0.2043001334750965,0.1669157983922653,16.167524020790125,11.662396249148811,25.0,189.9128148148148,957.9025000000001,136.01148627216025,1308.8268010869751,1.3497945035540762,29.12869229090057,17.102174769169757,100.0,406.35619960132027,1208.0383054079275,292.48438183522666,2006.8788868444744,1.1355658404922049,20.87639469172926,15.491589707974375,100.0,335.3722196342641,1704.7670296833535,239.9893516802176,2380.1286009978353,1.211883011772609,0.724570166382847,0.011743247764058494,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.0001379038680480648,0.05528515989713086,1.3840541413238474,0.004362599106268731,0.0004958663113305506,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.4588339871256654e-07,7.744648830811589e-06,0.13029443418287245,0.11760567590220167,0.022779511197421533,0.0009,0.0009567901234567897,0.0025000000000000005,0.000518906130393453,0.0048756962538502435,0.9681994643752524,0.041119019947678706,0.005416997108748821,0.0001,5.344492790272873e-05,0.00011620121186362932,2.934385767619309e-05,0.00029898999744255113,1.2213648879797903,0.01599291346727997,0.0046742844289469915,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.1848934922696303e-05,0.0006215745865002007,0.16072450475219976,0.24753364784241877,0.04131492266836364,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.0017069228350928677,0.08494139354619014,0.163095302829838,1.9431106432816594,1.4075462079931431,4.0,2.7449414792768656,9.916510579718048,1.9811863276358765,18.64263838663079,1.0553944257637846,0.0931948637854791,0.1864124985481481,1.0,0.3414009992962461,1.8306524103494561,0.03474961961496331,3.2068030292606657,0.7855933574915855,2.390476298201046,1.5417337161722355,56.25,20.072795932210905,56.81476388980726,2.3769428515822515,135.51450267360042,0.6536790800512439,12,1.3840541413238474,True
0.8322935185797891,0.1062731447332648,1.190794382302886,1.7325729933732448,0.0562355027437868,0.008755651730916,5.088118879073745,3.637452258753539,2.4030328143427333,0.7055284808381888,1.60336865635563,0.2043001334750965,0.1669157983922653,16.167524020790125,11.662396249148811,25.0,189.9128148148148,957.9025000000001,136.01148627216025,1308.8268010869751,1.3497945035540762,29.12869229090057,17.102174769169757,100.0,406.35619960132027,1208.0383054079275,292.48438183522666,2006.8788868444744,1.1355658404922049,20.87639469172926,15.491589707974375,100.0,335.3722196342641,1704.7670296833535,239.9893516802176,2380.1286009978353,1.211883011772609,0.724570166382847,0.011743247764058494,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.0001379038680480648,0.05528515989713086,1.3840541413238474,0.004362599106268731,0.0004958663113305506,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.4588339871256654e-07,7.744648830811589e-06,0.13029443418287245,0.11760567590220167,0.022779511197421533,0.0009,0.0009567901234567897,0.0025000000000000005,0.000518906130393453,0.0048756962538502435,0.9681994643752524,0.041119019947678706,0.005416997108748821,0.0001,5.344492790272873e-05,0.00011620121186362932,2.934385767619309e-05,0.00029898999744255113,1.2213648879797903,0.01599291346727997,0.0046742844289469915,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.1848934922696303e-05,0.0006215745865002007,0.16072450475219976,0.24753364784241877,0.04131492266836364,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.0017069228350928677,0.08494139354619014,0.163095302829838,1.9431106432816594,1.4075462079931431,4.0,2.7449414792768656,9.916510579718048,1.9811863276358765,18.64263838663079,1.0553944257637846,0.0931948637854791,0.1864124985481481,1.0,0.3414009992962461,1.8306524103494561,0.03474961961496331,3.2068030292606657,0.7855933574915855,2.390476298201046,1.5417337161722355,56.25,20.072795932210905,56.81476388980726,2.3769428515822515,135.51450267360042,0.6536790800512439,12,1.3840541413238474,True
0.8322935185797891,0.1062731447332648,1.190794382302886,1.7325729933732448,0.0562355027437868,0.008755651730916,5.088118879073745,3.637452258753539,2.4030328143427333,0.7055284808381888,1.60336865635563,0.2043001334750965,0.1669157983922653,16.167524020790125,11.662396249148811,25.0,189.9128148148148,957.9025000000001,136.01148627216025,1308.8268010869751,1.3497945035540762,29.12869229090057,17.102174769169757,100.0,406.35619960132027,1208.0383054079275,292.48438183522666,2006.8788868444744,1.1355658404922049,20.87639469172926,15.491589707974375,100.0,335.3722196342641,1704.7670296833535,239.9893516802176,2380.1286009978353,1.211883011772609,0.724570166382847,0.011743247764058494,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.0001379038680480648,0.05528515989713086,1.3840541413238474,0.004362599106268731,0.0004958663113305506,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.4588339871256654e-07,7.744648830811589e-06,0.13029443418287245,0.11760567590220167,0.022779511197421533,0.0009,0.0009567901234567897,0.0025000000000000005,0.000518906130393453,0.0048756962538502435,0.9681994643752524,0.041119019947678706,0.005416997108748821,0.0001,5.344492790272873e-05,0.00011620121186362932,2.934385767619309e-05,0.00029898999744255113,1.2213648879797903,0.01599291346727997,0.0046742844289469915,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.1848934922696303e-05,0.0006215745865002007,0.16072450475219976,0.24753364784241877,0.04131492266836364,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.0017069228350928677,0.08494139354619014,0.163095302829838,1.9431106432816594,1.4075462079931431,4.0,2.7449414792768656,9.916510579718048,1.9811863276358765,18.64263838663079,1.0553944257637846,0.0931948637854791,0.1864124985481481,1.0,0.3414009992962461,1.8306524103494561,0.03474961961496331,3.2068030292606657,0.7855933574915855,2.390476298201046,1.5417337161722355,56.25,20.072795932210905,56.81476388980726,2.3769428515822515,135.51450267360042,0.6536790800512439,12,1.3840541413238474,True
0.7934041692149361,0.0304527766316095,1.4105084708601536,1.1303166041570727,0.0648961954142335,0.0243405041478983,9.349841812585613,4.6724207505200095,3.806458650612812,0.7570234639373346,2.6519773400637385,0.460820878306643,0.147664098080125,15.9858851212568,11.940547595121577,25.0,189.9128148148148,957.9025000000001,142.57667687136367,1315.3919916861785,1.351430037738818,19.048082467292744,17.49162214409196,100.0,406.35619960132027,1208.0383054079275,305.9568452316882,2020.351350240936,1.3560444384042933,22.538887640509834,15.884484808130644,100.0,335.3722196342641,1704.7670296833535,252.3168576197332,2392.456106937351,1.1747678148509846,1.3182792535774188,0.01265503277798924,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.0001601498546119821,0.05530740588369478,1.1407630478643642,0.006365664815414942,0.0005188263596349838,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.6918079145208953e-07,7.767946223551112e-06,0.8487897091547246,0.12633475258018023,0.02350046026382806,0.0009,0.0009567901234567897,0.0025000000000000005,0.0005522716326117617,0.004909061756068552,1.0894895136002325,0.052869262706003006,0.00552421761756173,0.0001,5.344492790272873e-05,0.00011620121186362932,3.0516980286179393e-05,0.00030016312005253746,1.8971920537848552,0.028446695953263827,0.004788427682112026,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.292903966681675e-05,0.0006226546912443212,0.3385035513428203,1.379548693986266,0.04170472115582375,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.001739283766685013,0.08497375447778228,4.04644340262111,2.1650233484828174,1.4436023555065693,4.0,2.7449414792768656,9.916510579718048,2.0839877608241153,18.74543981981903,1.00124173788374,0.01009141337179754,0.1817816033001813,1.0,0.3414009992962461,1.8306524103494561,0.03304455129838449,3.205097960944087,0.8322215723857562,2.4510591481593114,1.6074784408817102,56.25,20.072795932210905,56.81476388980726,2.583986937899494,135.72154675991766,0.6479800310542128,12,4.04644340262111,False
0.7934041692149361,0.0304527766316095,1.4105084708601536,1.1303166041570727,0.0648961954142335,0.0243405041478983,9.349841812585613,4.6724207505200095,3.806458650612812,0.7570234639373346,2.6519773400637385,0.460820878306643,0.147664098080125,15.9858851212568,11.940547595121577,25.0,189.9128148148148,957.9025000000001,142.57667687136367,1315.3919916861785,1.351430037738818,19.048082467292744,17.49162214409196,100.0,406.35619960132027,1208.0383054079275,305.9568452316882,2020.351350240936,1.3560444384042933,22.538887640509834,15.884484808130644,100.0,335.3722196342641,1704.7670296833535,252.3168576197332,2392.456106937351,1.1747678148509846,1.3182792535774188,0.01265503277798924,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.0001601498546119821,0.05530740588369478,1.1407630478643642,0.006365664815414942,0.0005188263596349838,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.6918079145208953e-07,7.767946223551112e-06,0.8487897091547246,0.12633475258018023,0.02350046026382806,0.0009,0.0009567901234567897,0.0025000000000000005,0.0005522716326117617,0.004909061756068552,1.0894895136002325,0.052869262706003006,0.00552421761756173,0.0001,5.344492790272873e-05,0.00011620121186362932,3.0516980286179393e-05,0.00030016312005253746,1.8971920537848552,0.028446695953263827,0.004788427682112026,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.292903966681675e-05,0.0006226546912443212,0.3385035513428203,1.379548693986266,0.04170472115582375,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.001739283766685013,0.08497375447778228,4.04644340262111,2.1650233484828174,1.4436023555065693,4.0,2.7449414792768656,9.916510579718048,2.0839877608241153,18.74543981981903,1.00124173788374,0.01009141337179754,0.1817816033001813,1.0,0.3414009992962461,1.8306524103494561,0.03304455129838449,3.205097960944087,0.8322215723857562,2.4510591481593114,1.6074784408817102,56.25,20.072795932210905,56.81476388980726,2.583986937899494,135.72154675991766,0.6479800310542128,12,4.04644340262111,False
0.7934041692149361,0.0304527766316095,1.4105084708601536,1.1303166041570727,0.0648961954142335,0.0243405041478983,9.349841812585613,4.6724207505200095,3.806458650612812,0.7570234639373346,2.6519773400637385,0.460820878306643,0.147664098080125,15.9858851212568,11.940547595121577,25.0,189.9128148148148,957.9025000000001,142.57667687136367,1315.3919916861785,1.351430037738818,19.048082467292744,17.49162214409196,100.0,406.35619960132027,1208.0383054079275,305.9568452316882,2020.351350240936,1.3560444384042933,22.538887640509834,15.884484808130644,100.0,335.3722196342641,1704.7670296833535,252.3168576197332,2392.456106937351,1.1747678148509846,1.3182792535774188,0.01265503277798924,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.0001601498546119821,0.05530740588369478,1.1407630478643642,0.006365664815414942,0.0005188263596349838,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.6918079145208953e-07,7.767946223551112e-06,0.8487897091547246,0.12633475258018023,0.02350046026382806,0.0009,0.0009567901234567897,0.0025000000000000005,0.0005522716326117617,0.004909061756068552,1.0894895136002325,0.052869262706003006,0.00552421761756173,0.0001,5.344492790272873e-05,0.00011620121186362932,3.0516980286179393e-05,0.00030016312005253746,1.8971920537848552,0.028446695953263827,0.004788427682112026,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.292903966681675e-05,0.0006226546912443212,0.3385035513428203,1.379548693986266,0.04170472115582375,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.001739283766685013,0.08497375447778228,4.04644340262111,2.1650233484828174,1.4436023555065693,4.0,2.7449414792768656,9.916510579718048,2.0839877608241153,18.74543981981903,1.00124173788374,0.01009141337179754,0.1817816033001813,1.0,0.3414009992962461,1.8306524103494561,0.03304455129838449,3.205097960944087,0.8322215723857562,2.4510591481593114,1.6074784408817102,56.25,20.072795932210905,56.81476388980726,2.583986937899494,135.72154675991766,0.6479800310542128,12,4.04644340262111,False
0.8310793195324431,0.1022074945193464,0.9670545686622212,1.4266077247812046,0.0602246406139428,0.0273179900195994,9.532163094833043,2.400513432559946,3.084746536454672,0.315450376473348,1.1086101209817196,0.3343689522051138,0.218027013953387,40.97373607383987,11.857508342531561,25.0,189.9128148148148,957.9025000000001,140.6005040932056,1313.4158189080204,0.66295663597693,59.4299853107545,17.374952588082262,100.0,406.35619960132027,1208.0383054079275,301.8889774381065,2016.2834824473543,0.458098432414105,43.047426997635625,15.768162573544199,100.0,335.3722196342641,1704.7670296833535,248.63495094572002,2388.7742002633377,0.7560615176636097,0.7276325814344228,0.012376888481869202,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.00015318736849262652,0.05530044339757542,1.370840209866904,0.007405460939123112,0.0005125330979981716,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.6269017654360333e-07,7.761455608642626e-06,1.222374592368997,0.14341992022860933,0.023289999755434544,0.0009,0.0009567901234567897,0.0025000000000000005,0.0005424240886081411,0.004899214212064931,1.334677310957494,0.02436183958909149,0.005493652339705682,0.0001,5.344492790272873e-05,0.00011620121186362932,3.018021602955371e-05,0.0002998263557959118,0.2519038393808894,0.01151521508855776,0.00475406785996138,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.2601161217117773e-05,0.0006223268127946222,0.3401195384346757,0.36202690307430474,0.04161709485065144,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.0017319825838081186,0.08496645329490539,0.5558573927879681,3.96317079801475,1.4329407213995413,4.0,2.7449414792768656,9.916510579718048,2.0533191110450377,18.714771170039953,0.5864067593755339,0.010905687149575929,0.17907527441423074,1.0,0.3414009992962461,1.8306524103494561,0.03206795390653204,3.2041213635522343,0.8318934908139725,2.588714745633262,1.6588955187394927,56.25,20.072795932210905,56.81476388980726,2.7519343420939704,135.88949416411214,0.6357708156307077,12,1.370840209866904,True
0.8310793195324431,0.1022074945193464,0.9670545686622212,1.4266077247812046,0.0602246406139428,0.0273179900195994,9.532163094833043,2.400513432559946,3.084746536454672,0.315450376473348,1.1086101209817196,0.3343689522051138,0.218027013953387,40.97373607383987,11.857508342531561,25.0,189.9128148148148,957.9025000000001,140.6005040932056,1313.4158189080204,0.66295663597693,59.4299853107545,17.374952588082262,100.0,406.35619960132027,1208.0383054079275,301.8889774381065,2016.2834824473543,0.458098432414105,43.047426997635625,15.768162573544199,100.0,335.3722196342641,1704.7670296833535,248.63495094572002,2388.7742002633377,0.7560615176636097,0.7276325814344228,0.012376888481869202,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.00015318736849262652,0.05530044339757542,1.370840209866904,0.007405460939123112,0.0005125330979981716,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.6269017654360333e-07,7.761455608642626e-06,1.222374592368997,0.14341992022860933,0.023289999755434544,0.0009,0.0009567901234567897,0.0025000000000000005,0.0005424240886081411,0.004899214212064931,1.334677310957494,0.02436183958909149,0.005493652339705682,0.0001,5.344492790272873e-05,0.00011620121186362932,3.018021602955371e-05,0.0002998263557959118,0.2519038393808894,0.01151521508855776,0.00475406785996138,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.2601161217117773e-05,0.0006223268127946222,0.3401195384346757,0.36202690307430474,0.04161709485065144,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.0017319825838081186,0.08496645329490539,0.5558573927879681,3.96317079801475,1.4329407213995413,4.0,2.7449414792768656,9.916510579718048,2.0533191110450377,18.714771170039953,0.5864067593755339,0.010905687149575929,0.17907527441423074,1.0,0.3414009992962461,1.8306524103494561,0.03206795390653204,3.2041213635522343,0.8318934908139725,2.588714745633262,1.6588955187394927,56.25,20.072795932210905,56.81476388980726,2.7519343420939704,135.88949416411214,0.6357708156307077,12,1.370840209866904,True
0.8310793195324431,0.1022074945193464,0.9670545686622212,1.4266077247812046,0.0602246406139428,0.0273179900195994,9.532163094833043,2.400513432559946,3.084746536454672,0.315450376473348,1.1086101209817196,0.3343689522051138,0.218027013953387,40.97373607383987,11.857508342531561,25.0,189.9128148148148,957.9025000000001,140.6005040932056,1313.4158189080204,0.66295663597693,59.4299853107545,17.374952588082262,100.0,406.35619960132027,1208.0383054079275,301.8889774381065,2016.2834824473543,0.458098432414105,43.047426997635625,15.768162573544199,100.0,335.3722196342641,1704.7670296833535,248.63495094572002,2388.7742002633377,0.7560615176636097,0.7276325814344228,0.012376888481869202,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.00015318736849262652,0.05530044339757542,1.370840209866904,0.007405460939123112,0.0005125330979981716,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.6269017654360333e-07,7.761455608642626e-06,1.222374592368997,0.14341992022860933,0.023289999755434544,0.0009,0.0009567901234567897,0.0025000000000000005,0.0005424240886081411,0.004899214212064931,1.334677310957494,0.02436183958909149,0.005493652339705682,0.0001,5.344492790272873e-05,0.00011620121186362932,3.018021602955371e-05,0.0002998263557959118,0.2519038393808894,0.01151521508855776,0.00475406785996138,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.2601161217117773e-05,0.0006223268127946222,0.3401195384346757,0.36202690307430474,0.04161709485065144,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.0017319825838081186,0.08496645329490539,0.5558573927879681,3.96317079801475,1.4329407213995413,4.0,2.7449414792768656,9.916510579718048,2.0533191110450377,18.714771170039953,0.5864067593755339,0.010905687149575929,0.17907527441423074,1.0,0.3414009992962461,1.8306524103494561,0.03206795390653204,3.2041213635522343,0.8318934908139725,2.588714745633262,1.6588955187394927,56.25,20.072795932210905,56.81476388980726,2.7519343420939704,135.88949416411214,0.6357708156307077,12,1.370840209866904,True
0.699230858819361,0.0512443899228728,1.226358981203502,1.6122263129957504,0.0638383947939603,0.0201271614385411,7.656795616699272,4.587787445938217,3.20209198572231,0.8033743043731363,2.6250221931623257,0.1147021024922041,0.118981733798458,31.722053316113108,11.87155316473188,25.0,189.9128148148148,957.9025000000001,140.9337745430555,1313.7490893578704,0.9181218172231332,52.64459354098573,17.39637131671147,100.0,406.35619960132027,1208.0383054079275,302.63373498890155,2017.0282399981493,0.6090980129942953,42.3308244873035,15.78531667334093,100.0,335.3722196342641,1704.7670296833535,249.17622247765516,2389.315471795273,0.7706361311482625,0.8064495405752921,0.01232396043856394,0.0025000000000000005,0.0002507901434327015,0.0523964658856501,0.00015188000089128912,0.055299136029974084,1.0356899930889232,0.004687195087480624,0.0005122372528329745,4e-06,3.3827160493827117e-07,3.160493827160752e-06,2.6238700318987264e-07,7.761152435288895e-06,0.24667034401970192,0.1544891773586058,0.02330729355906296,0.0009,0.0009567901234567897,0.0025000000000000005,0.0005432299330483377,0.0049000200565051276,1.4926994787653771,0.03724153527031316,0.005498891552285669,0.0001,5.344492790272873e-05,0.00011620121186362932,3.0237808303798696e-05,0.00029988394807015675,0.9956330968204857,0.018658990281268238,0.004759892690980748,0.0004,4.1152263374485505e-05,0.00015857338820301887,2.265657842965195e-05,0.0006223822300071563,0.053753077424783545,0.665320913058512,0.04162323261909379,0.04000000000000001,0.003234470711097256,0.04000000000000001,0.0017324934936631935,0.08496696420476046,1.5963478100909128,3.89305609604213,1.434476953404858,4.0,2.7449414792768656,9.916510579718048,2.0577241298496833,18.7191761888446,0.602543381158341,0.47713417365442456,0.2613373497798276,1.0,0.3414009992962461,1.8306524103494561,0.06829721038994395,3.2403506200356462,0.5682280475456055,3.2751968418025985,1.9794500798671102,56.25,20.072795932210905,56.81476388980726,3.918222618685909,137.0557824407041,0.5744217754129216,12,1.5963478100909128,True
