metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,14.590497288880139,14.590497288880139,0.0,fixed_baseline,0,,,
Output_mean,80.0,10.0,29.180994577760277,29.180994577760277,0.0,fixed_baseline,0,,,
Consumption_mean,80.0,10.0,29.180994577760277,29.180994577760277,0.0,fixed_baseline,0,,,
AvgPrice_mean,1.05,0.05,0.1702224683702683,0.1702224683702683,0.0,fixed_baseline,0,,,
DefaultsHH_rate,0.004,0.002,0.006632044222218244,0.006632044222218244,0.0,fixed_baseline,0,,,
BankFailed_share,0.0,0.01,0.022106814074060815,0.022106814074060815,0.0,fixed_baseline,0,,,
BankResolved_share,0.05,0.03,0.11053407037030406,0.11053407037030406,0.0,fixed_baseline,0,,,
BankResolutionHaircut_mean,0.02,0.01,0.04421362814812163,0.04421362814812163,0.0,fixed_baseline,0,,,
BankBailedOut_share,0.02,0.02,0.06632044222218245,0.06632044222218245,0.0,fixed_baseline,0,,,
BankBailoutAmount_mean,0.2,0.2,0.5128780865182109,0.5128780865182109,0.0,fixed_baseline,0,,,
Transfers_mean,6.5,2.0,5.12878086518211,5.12878086518211,0.0,fixed_baseline,0,,,
HH_Deposit_mean,1.5,1.0,2.564390432591055,2.564390432591055,0.0,fixed_baseline,0,,,
Bank_Equity_mean,10.0,7.5,17.110674093323073,17.110674093323073,0.0,fixed_baseline,0,,,
PriceDispersion_mean,0.1,0.06,0.12,0.12,0.0,fixed_baseline,0,,,
InventoryGap_mean,0.0,0.25,0.35,0.35,0.0,fixed_baseline,0,,,
CreditRejections_mean,30.0,5.0,20.0,20.0,0.0,fixed_baseline,0,,,
FirmDowntimeShare_mean,0.05,0.04,0.07,0.07,0.0,fixed_baseline,0,,,
