alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Employment_mean_pred,Employment_mean_sigma_emul,Employment_mean_var_obs,Employment_mean_var_ev,Employment_mean_var_md,Employment_mean_var_cu,Employment_mean_var_total,Employment_mean_I,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_var_obs,BankResolved_share_var_ev,BankResolved_share_var_md,BankResolved_share_var_cu,BankResolved_share_var_total,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_var_obs,BankResolutionHaircut_mean_var_ev,BankResolutionHaircut_mean_var_md,BankResolutionHaircut_mean_var_cu,BankResolutionHaircut_mean_var_total,BankResolutionHaircut_mean_I,BankBailedOut_share_pred,BankBailedOut_share_sigma_emul,BankBailedOut_share_var_obs,BankBailedOut_share_var_ev,BankBailedOut_share_var_md,BankBailedOut_share_var_cu,BankBailedOut_share_var_total,BankBailedOut_share_I,BankBailoutAmount_mean_pred,BankBailoutAmount_mean_sigma_emul,BankBailoutAmount_mean_var_obs,BankBailoutAmount_mean_var_ev,BankBailoutAmount_mean_var_md,BankBailoutAmount_mean_var_cu,BankBailoutAmount_mean_var_total,BankBailoutAmount_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,PriceDispersion_mean_pred,PriceDispersion_mean_sigma_emul,PriceDispersion_mean_var_obs,PriceDispersion_mean_var_ev,PriceDispersion_mean_var_md,PriceDispersion_mean_var_cu,PriceDispersion_mean_var_total,PriceDispersion_mean_I,CreditRejections_mean_pred,CreditRejections_mean_sigma_emul,CreditRejections_mean_var_obs,CreditRejections_mean_var_ev,CreditRejections_mean_var_md,CreditRejections_mean_var_cu,CreditRejections_mean_var_total,CreditRejections_mean_I,metrics_used,I_max,nroy
0.8415275269110393,0.1010593967167959,1.2598184833759771,1.5137499687081213,0.0492289062666496,0.0231839244518553,12.199748089374864,3.084507398639672,4.283279118283942,0.8956927239084631,2.2469027987849475,0.202062200859364,0.2963806721439995,0.2275490687313777,0.6330095675069558,0.0577782069999923,1.3638304702272606,0.5844977580272674,6.086505468292248,6.342173794898264,0.7731537870491291,0.7796200658586435,2.453008315220064,0.4684018100823183,0.6464620590308571,0.1751449427219104,0.2789993204133477,2.174840203119444,0.1430177995191326,0.0205958187214614,62.93062427058368,8.987228319029903,25.0,37.65716666666669,36.869184000000004,80.77027285837306,180.29662352503976,0.15411522844149517,88.3931719278072,11.108828469400567,100.0,67.19790551655412,147.47673600000002,123.40606996256454,438.0807114791187,0.401004322057938,82.2424594786414,11.894880264784511,100.0,71.04498448651174,147.47673600000002,141.48817651356003,460.00989700007176,0.10455408755993843,0.9500654225890681,0.021524146278762493,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.00046328887302956527,0.008769171005839613,1.067177132747506,0.008053249263880409,0.0007743407657291025,4e-06,3.6237037037037093e-07,7.617600000000001e-06,5.996036214699328e-07,1.2579573991840306e-05,1.1428002994979105,0.199329168041874,0.019431024188488098,0.0009,0.0006518518518518535,0.0021160000000000007,0.00037756470101360957,0.004045416552865464,2.347810399312417,0.06926545463291152,0.008878048045319466,0.0001,8.784686124769507e-05,0.00033856,7.88197370950008e-05,0.0006052265983426959,2.00255056931988,0.03691231723869254,0.008020715104411115,0.0004,5.925925925925916e-05,0.00076176,6.433187078612859e-05,0.001285351130045388,0.4717286186083696,0.7991169021586148,0.08293230976502883,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.0068777680029626954,0.1033733754369637,1.8634048574432758,7.607313164727791,1.1121873084834262,4.0,0.541495815974328,4.55566336,1.2369606091516079,10.334119785125935,0.3444559711094209,0.010134797484444931,0.17969184195877455,1.0,0.9604902377905647,1.13891584,0.03228915806653721,3.1316952358571015,0.8418936445003203,0.18518426382593717,0.024220884491207986,0.0036,0.0004796911001805808,0.01218816,0.0005866512455364395,0.016854502345717018,0.6561473929443873,106.19322466594815,3.099395896368926,100.0,14.244499999999967,338.56000000000006,9.606254922428539,462.41075492242857,1.2180777346298175,13,2.347810399312417,True
0.8415275269110393,0.1010593967167959,1.2598184833759771,1.5137499687081213,0.0492289062666496,0.0231839244518553,12.199748089374864,3.084507398639672,4.283279118283942,0.8956927239084631,2.2469027987849475,0.202062200859364,0.2963806721439995,0.2275490687313777,0.6330095675069558,0.0577782069999923,1.3638304702272606,0.5844977580272674,6.086505468292248,6.342173794898264,0.7731537870491291,0.7796200658586435,2.453008315220064,0.4684018100823183,0.6464620590308571,0.1751449427219104,0.2789993204133477,2.174840203119444,0.1430177995191326,0.0205958187214614,62.93062427058368,8.987228319029903,25.0,37.65716666666669,36.869184000000004,80.77027285837306,180.29662352503976,0.15411522844149517,88.3931719278072,11.108828469400567,100.0,67.19790551655412,147.47673600000002,123.40606996256454,438.0807114791187,0.401004322057938,82.2424594786414,11.894880264784511,100.0,71.04498448651174,147.47673600000002,141.48817651356003,460.00989700007176,0.10455408755993843,0.9500654225890681,0.021524146278762493,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.00046328887302956527,0.008769171005839613,1.067177132747506,0.008053249263880409,0.0007743407657291025,4e-06,3.6237037037037093e-07,7.617600000000001e-06,5.996036214699328e-07,1.2579573991840306e-05,1.1428002994979105,0.199329168041874,0.019431024188488098,0.0009,0.0006518518518518535,0.0021160000000000007,0.00037756470101360957,0.004045416552865464,2.347810399312417,0.06926545463291152,0.008878048045319466,0.0001,8.784686124769507e-05,0.00033856,7.88197370950008e-05,0.0006052265983426959,2.00255056931988,0.03691231723869254,0.008020715104411115,0.0004,5.925925925925916e-05,0.00076176,6.433187078612859e-05,0.001285351130045388,0.4717286186083696,0.7991169021586148,0.08293230976502883,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.0068777680029626954,0.1033733754369637,1.8634048574432758,7.607313164727791,1.1121873084834262,4.0,0.541495815974328,4.55566336,1.2369606091516079,10.334119785125935,0.3444559711094209,0.010134797484444931,0.17969184195877455,1.0,0.9604902377905647,1.13891584,0.03228915806653721,3.1316952358571015,0.8418936445003203,0.18518426382593717,0.024220884491207986,0.0036,0.0004796911001805808,0.01218816,0.0005866512455364395,0.016854502345717018,0.6561473929443873,106.19322466594815,3.099395896368926,100.0,14.244499999999967,338.56000000000006,9.606254922428539,462.41075492242857,1.2180777346298175,13,2.347810399312417,True
0.8415275269110393,0.1010593967167959,1.2598184833759771,1.5137499687081213,0.0492289062666496,0.0231839244518553,12.199748089374864,3.084507398639672,4.283279118283942,0.8956927239084631,2.2469027987849475,0.202062200859364,0.2963806721439995,0.2275490687313777,0.6330095675069558,0.0577782069999923,1.3638304702272606,0.5844977580272674,6.086505468292248,6.342173794898264,0.7731537870491291,0.7796200658586435,2.453008315220064,0.4684018100823183,0.6464620590308571,0.1751449427219104,0.2789993204133477,2.174840203119444,0.1430177995191326,0.0205958187214614,62.93062427058368,8.987228319029903,25.0,37.65716666666669,36.869184000000004,80.77027285837306,180.29662352503976,0.15411522844149517,88.3931719278072,11.108828469400567,100.0,67.19790551655412,147.47673600000002,123.40606996256454,438.0807114791187,0.401004322057938,82.2424594786414,11.894880264784511,100.0,71.04498448651174,147.47673600000002,141.48817651356003,460.00989700007176,0.10455408755993843,0.9500654225890681,0.021524146278762493,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.00046328887302956527,0.008769171005839613,1.067177132747506,0.008053249263880409,0.0007743407657291025,4e-06,3.6237037037037093e-07,7.617600000000001e-06,5.996036214699328e-07,1.2579573991840306e-05,1.1428002994979105,0.199329168041874,0.019431024188488098,0.0009,0.0006518518518518535,0.0021160000000000007,0.00037756470101360957,0.004045416552865464,2.347810399312417,0.06926545463291152,0.008878048045319466,0.0001,8.784686124769507e-05,0.00033856,7.88197370950008e-05,0.0006052265983426959,2.00255056931988,0.03691231723869254,0.008020715104411115,0.0004,5.925925925925916e-05,0.00076176,6.433187078612859e-05,0.001285351130045388,0.4717286186083696,0.7991169021586148,0.08293230976502883,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.0068777680029626954,0.1033733754369637,1.8634048574432758,7.607313164727791,1.1121873084834262,4.0,0.541495815974328,4.55566336,1.2369606091516079,10.334119785125935,0.3444559711094209,0.010134797484444931,0.17969184195877455,1.0,0.9604902377905647,1.13891584,0.03228915806653721,3.1316952358571015,0.8418936445003203,0.18518426382593717,0.024220884491207986,0.0036,0.0004796911001805808,0.01218816,0.0005866512455364395,0.016854502345717018,0.6561473929443873,106.19322466594815,3.099395896368926,100.0,14.244499999999967,338.56000000000006,9.606254922428539,462.41075492242857,1.2180777346298175,13,2.347810399312417,True
0.8119649286541144,0.104767623059051,1.0317358328390351,1.0470981688690373,0.0669155141030582,0.0037005102658329,7.283717404350863,4.01527072843722,4.015620527708629,0.4606674241635046,2.532466953856053,0.319138848953763,0.1413411932747496,0.1589057304458833,0.669806031320023,0.1776845304245949,1.743210774048817,0.2699374511694669,8.824712915729421,4.998935411125779,0.2647105386328682,0.9745378584630684,3.612842500869732,0.6710815233298348,0.3319674910376705,0.3364021445877672,0.2304155434734048,1.2245844365816865,0.2239274916075141,0.041019067698239,86.35340668009574,8.6115608040505,25.0,37.65716666666669,36.869184000000004,74.15897948185889,173.6853301485256,1.6202633262903279,94.7629262525803,10.544074000100112,100.0,67.19790551655412,147.47673600000002,111.17749651958718,425.8521380361413,0.7153902786178747,98.82440964851904,11.357933799865062,100.0,71.04498448651174,147.47673600000002,129.0026602021172,447.524380688629,0.889842235113478,1.0864653359801284,0.020302753719057667,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.00041220180857670993,0.008718083941386758,0.39054375377158906,0.007320021609505588,0.0007321955690345466,4e-06,3.6237037037037093e-07,7.617600000000001e-06,5.361103513138236e-07,1.2516080721684196e-05,0.938440479512174,0.13182400265821573,0.01844351147054439,0.0009,0.0006518518518518535,0.0021160000000000007,0.00034016311536410254,0.004008014967215957,1.2924568514463188,0.05297928874310531,0.008400871958675789,0.0001,8.784686124769507e-05,0.00033856,7.057464966606519e-05,0.0005969815109137603,1.3497733360473667,0.03165632295370353,0.007623545252626621,0.0004,5.925925925925916e-05,0.00076176,5.811844221884589e-05,0.0012791377014781053,0.32591392898279975,0.5472683518478423,0.07841013956415158,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.006148149986469728,0.10264375742047074,1.0839242561136153,9.029457071094352,1.0623347218333326,4.0,0.541495815974328,4.55566336,1.128555061212704,10.225714237187033,0.7910072920656025,0.006797306520420326,0.16917757374704803,1.0,0.9604902377905647,1.13891584,0.028621051458937875,3.128027129249502,0.844274182844058,0.12635909739766069,0.023206369562766258,0.0036,0.0004796911001805808,0.01218816,0.0005385355882836842,0.016806386688464264,0.20332620694601114,100.29305086756384,2.9346843275901286,100.0,14.244499999999967,338.56000000000006,8.612372102603125,461.4168721026031,0.9447145595665786,13,1.6202633262903279,True
0.8119649286541144,0.104767623059051,1.0317358328390351,1.0470981688690373,0.0669155141030582,0.0037005102658329,7.283717404350863,4.01527072843722,4.015620527708629,0.4606674241635046,2.532466953856053,0.319138848953763,0.1413411932747496,0.1589057304458833,0.669806031320023,0.1776845304245949,1.743210774048817,0.2699374511694669,8.824712915729421,4.998935411125779,0.2647105386328682,0.9745378584630684,3.612842500869732,0.6710815233298348,0.3319674910376705,0.3364021445877672,0.2304155434734048,1.2245844365816865,0.2239274916075141,0.041019067698239,86.35340668009574,8.6115608040505,25.0,37.65716666666669,36.869184000000004,74.15897948185889,173.6853301485256,1.6202633262903279,94.7629262525803,10.544074000100112,100.0,67.19790551655412,147.47673600000002,111.17749651958718,425.8521380361413,0.7153902786178747,98.82440964851904,11.357933799865062,100.0,71.04498448651174,147.47673600000002,129.0026602021172,447.524380688629,0.889842235113478,1.0864653359801284,0.020302753719057667,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.00041220180857670993,0.008718083941386758,0.39054375377158906,0.007320021609505588,0.0007321955690345466,4e-06,3.6237037037037093e-07,7.617600000000001e-06,5.361103513138236e-07,1.2516080721684196e-05,0.938440479512174,0.13182400265821573,0.01844351147054439,0.0009,0.0006518518518518535,0.0021160000000000007,0.00034016311536410254,0.004008014967215957,1.2924568514463188,0.05297928874310531,0.008400871958675789,0.0001,8.784686124769507e-05,0.00033856,7.057464966606519e-05,0.0005969815109137603,1.3497733360473667,0.03165632295370353,0.007623545252626621,0.0004,5.925925925925916e-05,0.00076176,5.811844221884589e-05,0.0012791377014781053,0.32591392898279975,0.5472683518478423,0.07841013956415158,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.006148149986469728,0.10264375742047074,1.0839242561136153,9.029457071094352,1.0623347218333326,4.0,0.541495815974328,4.55566336,1.128555061212704,10.225714237187033,0.7910072920656025,0.006797306520420326,0.16917757374704803,1.0,0.9604902377905647,1.13891584,0.028621051458937875,3.128027129249502,0.844274182844058,0.12635909739766069,0.023206369562766258,0.0036,0.0004796911001805808,0.01218816,0.0005385355882836842,0.016806386688464264,0.20332620694601114,100.29305086756384,2.9346843275901286,100.0,14.244499999999967,338.56000000000006,8.612372102603125,461.4168721026031,0.9447145595665786,13,1.6202633262903279,True
0.8119649286541144,0.104767623059051,1.0317358328390351,1.0470981688690373,0.0669155141030582,0.0037005102658329,7.283717404350863,4.01527072843722,4.015620527708629,0.4606674241635046,2.532466953856053,0.319138848953763,0.1413411932747496,0.1589057304458833,0.669806031320023,0.1776845304245949,1.743210774048817,0.2699374511694669,8.824712915729421,4.998935411125779,0.2647105386328682,0.9745378584630684,3.612842500869732,0.6710815233298348,0.3319674910376705,0.3364021445877672,0.2304155434734048,1.2245844365816865,0.2239274916075141,0.041019067698239,86.35340668009574,8.6115608040505,25.0,37.65716666666669,36.869184000000004,74.15897948185889,173.6853301485256,1.6202633262903279,94.7629262525803,10.544074000100112,100.0,67.19790551655412,147.47673600000002,111.17749651958718,425.8521380361413,0.7153902786178747,98.82440964851904,11.357933799865062,100.0,71.04498448651174,147.47673600000002,129.0026602021172,447.524380688629,0.889842235113478,1.0864653359801284,0.020302753719057667,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.00041220180857670993,0.008718083941386758,0.39054375377158906,0.007320021609505588,0.0007321955690345466,4e-06,3.6237037037037093e-07,7.617600000000001e-06,5.361103513138236e-07,1.2516080721684196e-05,0.938440479512174,0.13182400265821573,0.01844351147054439,0.0009,0.0006518518518518535,0.0021160000000000007,0.00034016311536410254,0.004008014967215957,1.2924568514463188,0.05297928874310531,0.008400871958675789,0.0001,8.784686124769507e-05,0.00033856,7.057464966606519e-05,0.0005969815109137603,1.3497733360473667,0.03165632295370353,0.007623545252626621,0.0004,5.925925925925916e-05,0.00076176,5.811844221884589e-05,0.0012791377014781053,0.32591392898279975,0.5472683518478423,0.07841013956415158,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.006148149986469728,0.10264375742047074,1.0839242561136153,9.029457071094352,1.0623347218333326,4.0,0.541495815974328,4.55566336,1.128555061212704,10.225714237187033,0.7910072920656025,0.006797306520420326,0.16917757374704803,1.0,0.9604902377905647,1.13891584,0.028621051458937875,3.128027129249502,0.844274182844058,0.12635909739766069,0.023206369562766258,0.0036,0.0004796911001805808,0.01218816,0.0005385355882836842,0.016806386688464264,0.20332620694601114,100.29305086756384,2.9346843275901286,100.0,14.244499999999967,338.56000000000006,8.612372102603125,461.4168721026031,0.9447145595665786,13,1.6202633262903279,True
0.5858519054849537,0.0913707801237775,1.0905563031643462,1.3991232891747354,0.0378753750781704,0.0135952693032925,12.732507921874213,2.671864388629375,3.982964801757592,0.3438232705527018,2.161180260791573,0.2419952462019173,0.2528628624895584,0.1091119474785906,0.8372398999680795,0.0541014031955514,2.520923719891978,0.4582306974642246,8.30250413276892,7.4035813830276815,0.8086135767633242,1.4125493154162003,3.40111414969226,0.718791653048276,0.4861656478156309,0.2689528300296837,0.1146724080222791,1.7055796817669815,0.3469778079357253,0.1578444214270801,84.78635988014783,9.809403702107401,25.0,37.65716666666669,36.869184000000004,96.22440099091838,195.75075165758508,1.414210914553162,114.63361814166862,12.506738406609767,100.0,67.19790551655412,147.47673600000002,156.4185055713678,471.0931470879219,1.5956751104823903,101.94497859466648,13.124389987960637,100.0,71.04498448651174,147.47673600000002,172.2496125560814,490.77133304259314,0.9905937149708952,0.8510272731925259,0.024807012161221446,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.0006153878523669887,0.008921269985177036,2.1065909320825424,0.006052653051228305,0.0008839898005266601,4e-06,3.6237037037037093e-07,7.617600000000001e-06,7.814379674351644e-07,1.2761408337805536e-05,0.5746008266411148,0.05737261269555332,0.021840853316092295,0.0009,0.0006518518518518535,0.0021160000000000007,0.0004770228735750598,0.0041448747254269145,0.11451588013118812,0.004709767122434427,0.010107793329103717,0.0001,8.784686124769507e-05,0.00033856,0.0001021674859838736,0.0006285743472315687,0.6098678976201592,0.001528413369216359,0.008986118216712321,0.0004,5.925925925925916e-05,0.00076176,8.075032060472903e-05,0.0013017695798639884,0.5119613101517323,0.010250438835045755,0.09471430275141332,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.008970799145686381,0.1054664065796874,0.584283612321379,9.372337816139336,1.2258506565097473,4.0,0.541495815974328,4.55566336,1.5027098320653784,10.599869008039706,0.882236998417025,3.3643243455112444,0.8897722103992395,1.0,0.9604902377905647,1.13891584,0.7916945863987485,3.8911006641893127,0.9451162661234045,0.05597738148787033,0.02634377155248494,0.0036,0.0004796911001805808,0.01218816,0.0006939942996095149,0.016961845399790093,0.33801760560792266,80.93753970411383,3.520319053682849,100.0,14.244499999999967,338.56000000000006,12.39264623972251,465.19714623972254,0.043468149083728085,13,2.1065909320825424,True
0.5858519054849537,0.0913707801237775,1.0905563031643462,1.3991232891747354,0.0378753750781704,0.0135952693032925,12.732507921874213,2.671864388629375,3.982964801757592,0.3438232705527018,2.161180260791573,0.2419952462019173,0.2528628624895584,0.1091119474785906,0.8372398999680795,0.0541014031955514,2.520923719891978,0.4582306974642246,8.30250413276892,7.4035813830276815,0.8086135767633242,1.4125493154162003,3.40111414969226,0.718791653048276,0.4861656478156309,0.2689528300296837,0.1146724080222791,1.7055796817669815,0.3469778079357253,0.1578444214270801,84.78635988014783,9.809403702107401,25.0,37.65716666666669,36.869184000000004,96.22440099091838,195.75075165758508,1.414210914553162,114.63361814166862,12.506738406609767,100.0,67.19790551655412,147.47673600000002,156.4185055713678,471.0931470879219,1.5956751104823903,101.94497859466648,13.124389987960637,100.0,71.04498448651174,147.47673600000002,172.2496125560814,490.77133304259314,0.9905937149708952,0.8510272731925259,0.024807012161221446,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.0006153878523669887,0.008921269985177036,2.1065909320825424,0.006052653051228305,0.0008839898005266601,4e-06,3.6237037037037093e-07,7.617600000000001e-06,7.814379674351644e-07,1.2761408337805536e-05,0.5746008266411148,0.05737261269555332,0.021840853316092295,0.0009,0.0006518518518518535,0.0021160000000000007,0.0004770228735750598,0.0041448747254269145,0.11451588013118812,0.004709767122434427,0.010107793329103717,0.0001,8.784686124769507e-05,0.00033856,0.0001021674859838736,0.0006285743472315687,0.6098678976201592,0.001528413369216359,0.008986118216712321,0.0004,5.925925925925916e-05,0.00076176,8.075032060472903e-05,0.0013017695798639884,0.5119613101517323,0.010250438835045755,0.09471430275141332,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.008970799145686381,0.1054664065796874,0.584283612321379,9.372337816139336,1.2258506565097473,4.0,0.541495815974328,4.55566336,1.5027098320653784,10.599869008039706,0.882236998417025,3.3643243455112444,0.8897722103992395,1.0,0.9604902377905647,1.13891584,0.7916945863987485,3.8911006641893127,0.9451162661234045,0.05597738148787033,0.02634377155248494,0.0036,0.0004796911001805808,0.01218816,0.0006939942996095149,0.016961845399790093,0.33801760560792266,80.93753970411383,3.520319053682849,100.0,14.244499999999967,338.56000000000006,12.39264623972251,465.19714623972254,0.043468149083728085,13,2.1065909320825424,True
0.5858519054849537,0.0913707801237775,1.0905563031643462,1.3991232891747354,0.0378753750781704,0.0135952693032925,12.732507921874213,2.671864388629375,3.982964801757592,0.3438232705527018,2.161180260791573,0.2419952462019173,0.2528628624895584,0.1091119474785906,0.8372398999680795,0.0541014031955514,2.520923719891978,0.4582306974642246,8.30250413276892,7.4035813830276815,0.8086135767633242,1.4125493154162003,3.40111414969226,0.718791653048276,0.4861656478156309,0.2689528300296837,0.1146724080222791,1.7055796817669815,0.3469778079357253,0.1578444214270801,84.78635988014783,9.809403702107401,25.0,37.65716666666669,36.869184000000004,96.22440099091838,195.75075165758508,1.414210914553162,114.63361814166862,12.506738406609767,100.0,67.19790551655412,147.47673600000002,156.4185055713678,471.0931470879219,1.5956751104823903,101.94497859466648,13.124389987960637,100.0,71.04498448651174,147.47673600000002,172.2496125560814,490.77133304259314,0.9905937149708952,0.8510272731925259,0.024807012161221446,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.0006153878523669887,0.008921269985177036,2.1065909320825424,0.006052653051228305,0.0008839898005266601,4e-06,3.6237037037037093e-07,7.617600000000001e-06,7.814379674351644e-07,1.2761408337805536e-05,0.5746008266411148,0.05737261269555332,0.021840853316092295,0.0009,0.0006518518518518535,0.0021160000000000007,0.0004770228735750598,0.0041448747254269145,0.11451588013118812,0.004709767122434427,0.010107793329103717,0.0001,8.784686124769507e-05,0.00033856,0.0001021674859838736,0.0006285743472315687,0.6098678976201592,0.001528413369216359,0.008986118216712321,0.0004,5.925925925925916e-05,0.00076176,8.075032060472903e-05,0.0013017695798639884,0.5119613101517323,0.010250438835045755,0.09471430275141332,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.008970799145686381,0.1054664065796874,0.584283612321379,9.372337816139336,1.2258506565097473,4.0,0.541495815974328,4.55566336,1.5027098320653784,10.599869008039706,0.882236998417025,3.3643243455112444,0.8897722103992395,1.0,0.9604902377905647,1.13891584,0.7916945863987485,3.8911006641893127,0.9451162661234045,0.05597738148787033,0.02634377155248494,0.0036,0.0004796911001805808,0.01218816,0.0006939942996095149,0.016961845399790093,0.33801760560792266,80.93753970411383,3.520319053682849,100.0,14.244499999999967,338.56000000000006,12.39264623972251,465.19714623972254,0.043468149083728085,13,2.1065909320825424,True
0.5952361472282948,0.1229066935153146,1.0276750678300035,1.3154469038162493,0.0654584080534777,0.0115742941434005,6.555662654144615,4.033650970350347,2.1995070408298023,0.4836551313764139,1.8039577260548207,0.210323970635904,0.1186425689643242,0.1836552559717257,0.8301976659587147,0.1242006433918521,2.511730119622628,0.5869287510646217,9.350470941148869,3.4511420332389857,0.6924270102436557,1.922917544747797,1.1567254258659192,0.5265635831742658,0.366401379930024,0.3278974710109402,0.0782147278241404,2.34469641520529,0.3649143732646773,0.1453872747693483,97.15855648903825,9.809403702107401,25.0,37.65716666666669,36.869184000000004,96.22440099091838,195.75075165758508,2.298501687958408,130.26647783135965,12.506738406609767,100.0,67.19790551655412,147.47673600000002,156.4185055713678,471.0931470879219,2.3159280453754816,113.8533829031343,13.12438998796064,100.0,71.04498448651174,147.47673600000002,172.2496125560815,490.77133304259326,1.5281376643720375,0.8566241214534809,0.024807012161221508,0.0025000000000000005,0.0007875765328100487,0.0050183056,0.0006153878523669918,0.00892126998517704,2.047335224107157,0.005617757862794947,0.0008839898005266601,4e-06,3.6237037037037093e-07,7.617600000000001e-06,7.814379674351644e-07,1.2761408337805536e-05,0.4528602652605557,0.09987766044450345,0.022004239474575266,0.0009,0.0006518518518518535,0.0021160000000000007,0.0004841865548544564,0.004152038406706311,0.7740613682014684,0.008032011494638837,0.010107793329103729,0.0001,8.784686124769507e-05,0.00033856,0.00010216748598387384,0.0006285743472315689,0.47735649593774754,0.001528413369216359,0.008986118216712321,0.0004,5.925925925925916e-05,0.00076176,8.075032060472903e-05,0.0013017695798639884,0.5119613101517323,0.010250438835045755,0.09471430275141332,0.04000000000000001,0.010938973834001007,0.04555663360000001,0.008970799145686381,0.1054664065796874,0.584283612321379,10.38426161318946,1.225850656509748,4.0,0.541495815974328,4.55566336,1.5027098320653802,10.599869008039708,1.1930488424556907,8.466318893969595,1.92993618709719,1.0,0.9604902377905647,1.13891584,3.7246536862672404,6.824059764057805,2.6667477678536113,0.042433379944941486,0.026791453858168807,0.0036,0.0004796911001805808,0.01218816,0.0007177819998343883,0.01698563310001497,0.441702504526861,74.62514591281965,3.520319053682849,100.0,14.244499999999967,338.56000000000006,12.39264623972251,465.19714623972254,0.24920006879673867,13,2.6667477678536113,True
