alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,metrics_used,I_max,nroy
0.6235992205632098,0.0938130957831703,1.1853372204093169,1.1864271937006052,0.0581072374452008,0.0195221479489873,9.911390441258009,4.29438918336828,4.12048242170638,0.4255620347320553,1.9744672744966048,0.3285049520649194,0.1439584887375952,0.2479857055577826,0.5817009117446444,0.1439025850073679,2.0530536806175865,0.3060223758264483,5.256565187896163,7.609550409129126,0.5257315939549532,1.8163643853335616,2.856257782346922,0.3656340377406246,0.4616253028390439,0.1630131835523722,0.1708847843441753,2.184486382772725,0.2256224567514296,0.1600497034618887,118.84846581184944,2.4054114359526704,100.0,14.035692694245629,147.47673600000002,5.786004176211888,267.2984328704575,2.376159920476771,128.00280795171727,2.3074698925524757,100.0,11.131439875492202,147.47673600000002,5.324417305036134,263.9325931805284,2.9547458410133314,1.1065273498838106,0.015037395871322594,0.0025000000000000005,0.000325937022500087,0.0050183056,0.0002261232745908698,0.008070365897090957,0.6292337557519772,0.004804851996535766,0.00030784734968031604,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.476999070519478e-08,1.1900814435149656e-05,0.23330695417020222,11.75774343498928,0.19407060573680388,4.0,0.08832440276190819,4.55566336,0.03766340001104997,8.681651162772958,1.7844246914849051,3.375522868664693,0.7278818682035872,1.0,1.1050295032197424,1.13891584,0.5298120140595444,3.773757357279287,0.9654624284272283,6,2.9547458410133314,False
0.6235992205632098,0.0938130957831703,1.1853372204093169,1.1864271937006052,0.0581072374452008,0.0195221479489873,9.911390441258009,4.29438918336828,4.12048242170638,0.4255620347320553,1.9744672744966048,0.3285049520649194,0.1439584887375952,0.2479857055577826,0.5817009117446444,0.1439025850073679,2.0530536806175865,0.3060223758264483,5.256565187896163,7.609550409129126,0.5257315939549532,1.8163643853335616,2.856257782346922,0.3656340377406246,0.4616253028390439,0.1630131835523722,0.1708847843441753,2.184486382772725,0.2256224567514296,0.1600497034618887,118.84846581184944,2.4054114359526704,100.0,14.035692694245629,147.47673600000002,5.786004176211888,267.2984328704575,2.376159920476771,128.00280795171727,2.3074698925524757,100.0,11.131439875492202,147.47673600000002,5.324417305036134,263.9325931805284,2.9547458410133314,1.1065273498838106,0.015037395871322594,0.0025000000000000005,0.000325937022500087,0.0050183056,0.0002261232745908698,0.008070365897090957,0.6292337557519772,0.004804851996535766,0.00030784734968031604,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.476999070519478e-08,1.1900814435149656e-05,0.23330695417020222,11.75774343498928,0.19407060573680388,4.0,0.08832440276190819,4.55566336,0.03766340001104997,8.681651162772958,1.7844246914849051,3.375522868664693,0.7278818682035872,1.0,1.1050295032197424,1.13891584,0.5298120140595444,3.773757357279287,0.9654624284272283,6,2.9547458410133314,False
0.6235992205632098,0.0938130957831703,1.1853372204093169,1.1864271937006052,0.0581072374452008,0.0195221479489873,9.911390441258009,4.29438918336828,4.12048242170638,0.4255620347320553,1.9744672744966048,0.3285049520649194,0.1439584887375952,0.2479857055577826,0.5817009117446444,0.1439025850073679,2.0530536806175865,0.3060223758264483,5.256565187896163,7.609550409129126,0.5257315939549532,1.8163643853335616,2.856257782346922,0.3656340377406246,0.4616253028390439,0.1630131835523722,0.1708847843441753,2.184486382772725,0.2256224567514296,0.1600497034618887,118.84846581184944,2.4054114359526704,100.0,14.035692694245629,147.47673600000002,5.786004176211888,267.2984328704575,2.376159920476771,128.00280795171727,2.3074698925524757,100.0,11.131439875492202,147.47673600000002,5.324417305036134,263.9325931805284,2.9547458410133314,1.1065273498838106,0.015037395871322594,0.0025000000000000005,0.000325937022500087,0.0050183056,0.0002261232745908698,0.008070365897090957,0.6292337557519772,0.004804851996535766,0.00030784734968031604,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.476999070519478e-08,1.1900814435149656e-05,0.23330695417020222,11.75774343498928,0.19407060573680388,4.0,0.08832440276190819,4.55566336,0.03766340001104997,8.681651162772958,1.7844246914849051,3.375522868664693,0.7278818682035872,1.0,1.1050295032197424,1.13891584,0.5298120140595444,3.773757357279287,0.9654624284272283,6,2.9547458410133314,False
0.6240136133635249,0.0797588853802311,1.146323402213227,1.2770056785397434,0.0479798999114185,0.0174116456464046,9.934463450710671,4.43560350686404,3.3913589385620506,0.4772794570041936,1.5938744506256717,0.3338736797842123,0.2459358073555858,0.3331840512444463,0.5627876945651775,0.1518634975880586,1.6330709837862805,0.4677757020842997,5.4359779305543725,7.8738040740228,0.4411197404041928,1.3877387535231984,1.23750135725394,0.6097342331993219,0.4228146595000852,0.1325234962026693,0.2219154958661635,1.805916280510362,0.2729938537546262,0.1562097860220108,128.98793535664538,2.383643199409841,100.0,14.035692694245629,147.47673600000002,5.6817549020927824,267.1941835963384,2.996923354276877,125.13187889660415,2.1953038922124173,100.0,11.131439875492202,147.47673600000002,4.819359179162989,263.4275350546552,2.7806916327465085,0.9927665102890117,0.014216414022746864,0.0025000000000000005,0.000325937022500087,0.0050183056,0.00020210642766615365,0.00804634905016624,0.6380442407439526,0.004300979102929843,0.00030430354250081225,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.260064597854365e-08,1.1898645090423005e-05,0.08725445055542157,11.430614065311138,0.18440241468342,4.0,0.08832440276190819,4.55566336,0.03400425054107599,8.677992013302983,1.6737530723624041,2.083248546125404,0.5109933936652158,1.0,1.1050295032197424,1.13891584,0.2611142483694942,3.505059591589237,0.3115343662165462,6,2.996923354276877,False
0.6240136133635249,0.0797588853802311,1.146323402213227,1.2770056785397434,0.0479798999114185,0.0174116456464046,9.934463450710671,4.43560350686404,3.3913589385620506,0.4772794570041936,1.5938744506256717,0.3338736797842123,0.2459358073555858,0.3331840512444463,0.5627876945651775,0.1518634975880586,1.6330709837862805,0.4677757020842997,5.4359779305543725,7.8738040740228,0.4411197404041928,1.3877387535231984,1.23750135725394,0.6097342331993219,0.4228146595000852,0.1325234962026693,0.2219154958661635,1.805916280510362,0.2729938537546262,0.1562097860220108,128.98793535664538,2.383643199409841,100.0,14.035692694245629,147.47673600000002,5.6817549020927824,267.1941835963384,2.996923354276877,125.13187889660415,2.1953038922124173,100.0,11.131439875492202,147.47673600000002,4.819359179162989,263.4275350546552,2.7806916327465085,0.9927665102890117,0.014216414022746864,0.0025000000000000005,0.000325937022500087,0.0050183056,0.00020210642766615365,0.00804634905016624,0.6380442407439526,0.004300979102929843,0.00030430354250081225,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.260064597854365e-08,1.1898645090423005e-05,0.08725445055542157,11.430614065311138,0.18440241468342,4.0,0.08832440276190819,4.55566336,0.03400425054107599,8.677992013302983,1.6737530723624041,2.083248546125404,0.5109933936652158,1.0,1.1050295032197424,1.13891584,0.2611142483694942,3.505059591589237,0.3115343662165462,6,2.996923354276877,False
0.6240136133635249,0.0797588853802311,1.146323402213227,1.2770056785397434,0.0479798999114185,0.0174116456464046,9.934463450710671,4.43560350686404,3.3913589385620506,0.4772794570041936,1.5938744506256717,0.3338736797842123,0.2459358073555858,0.3331840512444463,0.5627876945651775,0.1518634975880586,1.6330709837862805,0.4677757020842997,5.4359779305543725,7.8738040740228,0.4411197404041928,1.3877387535231984,1.23750135725394,0.6097342331993219,0.4228146595000852,0.1325234962026693,0.2219154958661635,1.805916280510362,0.2729938537546262,0.1562097860220108,128.98793535664538,2.383643199409841,100.0,14.035692694245629,147.47673600000002,5.6817549020927824,267.1941835963384,2.996923354276877,125.13187889660415,2.1953038922124173,100.0,11.131439875492202,147.47673600000002,4.819359179162989,263.4275350546552,2.7806916327465085,0.9927665102890117,0.014216414022746864,0.0025000000000000005,0.000325937022500087,0.0050183056,0.00020210642766615365,0.00804634905016624,0.6380442407439526,0.004300979102929843,0.00030430354250081225,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.260064597854365e-08,1.1898645090423005e-05,0.08725445055542157,11.430614065311138,0.18440241468342,4.0,0.08832440276190819,4.55566336,0.03400425054107599,8.677992013302983,1.6737530723624041,2.083248546125404,0.5109933936652158,1.0,1.1050295032197424,1.13891584,0.2611142483694942,3.505059591589237,0.3115343662165462,6,2.996923354276877,False
0.6238034090380185,0.0811034604993844,1.0940821199956192,1.272632287887169,0.0569100117047525,0.0165761122965308,9.665495814179897,4.366226857267519,3.9064376583581857,0.5028731385816937,1.5537628650980124,0.211545964440491,0.1433318438804375,0.2448688768100888,0.7395484887805877,0.1097345735024528,1.6264587722824364,0.2939392872811711,6.423866790358457,5.486389847905373,0.5027126529302246,1.802338996456723,1.971575633198626,0.5674251228835977,0.3793286864939698,0.1343027322547307,0.2586918101541065,1.616159790933614,0.2279476074994316,0.1703570901159545,126.4858350909294,2.3812880825490805,100.0,14.035692694245629,147.47673600000002,5.670532932090277,267.1829616263359,2.843912678922384,119.43220969613812,2.5767403955425947,100.0,11.131439875492202,147.47673600000002,6.639591066021008,265.24776694151325,2.421169790607113,0.9561097329591722,0.017178392388960642,0.0025000000000000005,0.000325937022500087,0.0050183056,0.00029509716506910094,0.008139339787569188,1.0407010308434332,0.004865117812870436,0.00030447502760818675,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.270504243700608e-08,1.1898749486881468e-05,0.2507983030977434,10.982202358072792,0.21766810386035854,4.0,0.08832440276190819,4.55566336,0.04737940343816383,8.691367166200072,1.5203634175551506,1.8717508832184144,0.4754642733961948,1.0,1.1050295032197424,1.13891584,0.22606627527617146,3.470011618495914,0.19956599628394936,6,2.843912678922384,False
0.6238034090380185,0.0811034604993844,1.0940821199956192,1.272632287887169,0.0569100117047525,0.0165761122965308,9.665495814179897,4.366226857267519,3.9064376583581857,0.5028731385816937,1.5537628650980124,0.211545964440491,0.1433318438804375,0.2448688768100888,0.7395484887805877,0.1097345735024528,1.6264587722824364,0.2939392872811711,6.423866790358457,5.486389847905373,0.5027126529302246,1.802338996456723,1.971575633198626,0.5674251228835977,0.3793286864939698,0.1343027322547307,0.2586918101541065,1.616159790933614,0.2279476074994316,0.1703570901159545,126.4858350909294,2.3812880825490805,100.0,14.035692694245629,147.47673600000002,5.670532932090277,267.1829616263359,2.843912678922384,119.43220969613812,2.5767403955425947,100.0,11.131439875492202,147.47673600000002,6.639591066021008,265.24776694151325,2.421169790607113,0.9561097329591722,0.017178392388960642,0.0025000000000000005,0.000325937022500087,0.0050183056,0.00029509716506910094,0.008139339787569188,1.0407010308434332,0.004865117812870436,0.00030447502760818675,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.270504243700608e-08,1.1898749486881468e-05,0.2507983030977434,10.982202358072792,0.21766810386035854,4.0,0.08832440276190819,4.55566336,0.04737940343816383,8.691367166200072,1.5203634175551506,1.8717508832184144,0.4754642733961948,1.0,1.1050295032197424,1.13891584,0.22606627527617146,3.470011618495914,0.19956599628394936,6,2.843912678922384,False
0.6238034090380185,0.0811034604993844,1.0940821199956192,1.272632287887169,0.0569100117047525,0.0165761122965308,9.665495814179897,4.366226857267519,3.9064376583581857,0.5028731385816937,1.5537628650980124,0.211545964440491,0.1433318438804375,0.2448688768100888,0.7395484887805877,0.1097345735024528,1.6264587722824364,0.2939392872811711,6.423866790358457,5.486389847905373,0.5027126529302246,1.802338996456723,1.971575633198626,0.5674251228835977,0.3793286864939698,0.1343027322547307,0.2586918101541065,1.616159790933614,0.2279476074994316,0.1703570901159545,126.4858350909294,2.3812880825490805,100.0,14.035692694245629,147.47673600000002,5.670532932090277,267.1829616263359,2.843912678922384,119.43220969613812,2.5767403955425947,100.0,11.131439875492202,147.47673600000002,6.639591066021008,265.24776694151325,2.421169790607113,0.9561097329591722,0.017178392388960642,0.0025000000000000005,0.000325937022500087,0.0050183056,0.00029509716506910094,0.008139339787569188,1.0407010308434332,0.004865117812870436,0.00030447502760818675,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.270504243700608e-08,1.1898749486881468e-05,0.2507983030977434,10.982202358072792,0.21766810386035854,4.0,0.08832440276190819,4.55566336,0.04737940343816383,8.691367166200072,1.5203634175551506,1.8717508832184144,0.4754642733961948,1.0,1.1050295032197424,1.13891584,0.22606627527617146,3.470011618495914,0.19956599628394936,6,2.843912678922384,False
0.6243511816983961,0.0911976820316468,1.17937614648519,1.167518015731328,0.0551741701178883,0.0121097732956303,9.721602355930209,4.378638675917764,3.969036874853619,0.4555294037247933,1.8236652180377817,0.3393622904059378,0.2249195753887071,0.2881184098777392,0.7186432029521611,0.0863928388115072,1.7563387489871236,0.4822875014146691,9.162998601253426,6.045236790200399,0.5370203804050765,1.4804452936082386,2.1233260127691542,0.3759670234661074,0.5084844875512623,0.2206331977604391,0.2445078565889051,2.150217318600425,0.2196769185168669,0.1402212515533779,116.20343653126797,2.35675090396941,100.0,14.035692694245629,147.47673600000002,5.554274823360631,267.06670351760624,2.2153376273422,126.68070117056378,2.5767403955856234,100.0,11.131439875492202,147.47673600000002,6.639591066242755,265.247766941735,2.866233070614577,1.1053216280454932,0.01717839238907423,0.0025000000000000005,0.000325937022500087,0.0050183056,0.00029509716507300336,0.00813933978757309,0.6131974820119785,0.004952517644604495,0.0003008190590493633,4e-06,1.8844444444445943e-07,7.617600000000001e-06,9.049210628734432e-08,1.1896536550731805e-05,0.2761612614062649,11.605156175538196,0.21766810386363422,4.0,0.08832440276190819,4.55566336,0.04737940343958986,8.691367166201498,1.7316694049330439,2.978054597070454,0.6549014831158196,1.0,1.1050295032197424,1.13891584,0.4288959525873002,3.672841295807043,0.7712397321471719,6,2.866233070614577,False
