metric,skipped,reason,y_transform,gpr_r2,gpr_rmse,gpr_r2_cv_mean,gpr_r2_cv_std,rf_r2,rf_rmse,rf_r2_cv_mean,rf_r2_cv_std
Employment_mean,False,,identity,0.26082491149929854,5.07049824928936,0.4831870722213158,0.23626998805793878,0.33285247825489117,4.817124985069206,0.501061139774477,0.22857551615185895
UnemploymentRate_mean,False,,identity,0.2608249114992989,0.05070498249289359,0.4831870722213159,0.23626998805793886,0.3340845695490984,0.04812674784508391,0.4996471022810741,0.22920254521073788
Output_mean,False,,identity,0.6739345904989765,7.9387200496195645,0.8228515589540049,0.06772813341869031,0.788341080498138,6.396117156101132,0.844491805536309,0.0537582140919232
Consumption_mean,False,,identity,0.5344693486931102,6.570432214939262,0.7233914563046453,0.11436841830173833,0.599406761570774,6.094970472913462,0.7173311094531991,0.12906761666113692
Transfers_mean,False,,identity,0.5363279947423321,0.5996640153004708,0.7261975090734625,0.12973202443491383,0.6091291480926164,0.5505784303041736,0.7200488637259411,0.13270831566530358
AvgPrice_mean,False,,identity,0.8581902823559345,0.04909525219053148,0.9700367566116084,0.015535636411761795,0.9715204311078989,0.022001546290249717,0.9725003267352914,0.00416456502146132
AvgMarkup_mean,False,,identity,0.5693953401477458,0.0170396106868484,0.5550288394780074,0.055237110611000347,0.5530271792610697,0.017360445395572126,0.5867180375558039,0.03473160044763425
PriceDispersion_mean,False,,identity,0.5676467525397962,0.0172233018423565,0.6396347496574863,0.04972285455513982,0.6537493577803095,0.015413183322332578,0.6639451898369083,0.05899768283583321
InventoryGap_mean,False,,identity,0.15153147814018186,0.2345651406898452,0.24372740641780305,0.17401684912613088,0.15217380574871975,0.23447633586781727,0.33004916191164224,0.1566092256970428
SalesForecastError_mean,False,,identity,0.2761298266659439,0.022290759393018358,0.3532543029751431,0.0806866883858147,0.3542452693132301,0.021053694715535757,0.41068110842891636,0.12125794683091615
InventoryTurnover_mean,False,,identity,0.6130718132757854,0.08254381450326365,0.7205767364671962,0.08250511403934359,0.47985421493808733,0.09570439722743904,0.7448040960296602,0.06592178760959545
CreditRequests_mean,False,,identity,0.5931761653071712,4.209432708991015,0.5701053929104651,0.07367838392705298,0.6425451772099031,3.9457626479287136,0.5828911067512156,0.08700616829420582
CreditRejections_mean,False,,identity,0.28333668159829195,16.22446631360961,0.26854021578083564,0.08305719830725058,0.2759764901712972,16.30756680044373,0.19647050111494746,0.19453447976170862
CreditRejectionRate_mean,False,,identity,0.21143056436456953,0.16534554883469813,0.21294833209293965,0.08603353035091203,0.19375389755111738,0.16718848102767292,0.13876686564818302,0.2030898338830555
FirmDowntimeShare_mean,False,,identity,-1.0700527274884148,0.0016346144782777398,-0.7660533147497908,1.0797678368560792,-3.215237315330053,0.00233257519247126,-0.8589680043822133,2.022212070537914
ReentryCount_mean,False,,identity,-0.5618057032586565,0.01042862810757539,-0.5543656014987688,0.8936582086953937,-0.9959579979619755,0.011789336864193665,-0.6950316434906896,1.59278092107717
UnemploymentTransfers_mean,False,,identity,0.24706055569396035,0.6897330623243675,0.38218518089948994,0.08339615900098156,0.28915029548108473,0.6701776085128324,0.39732986284074145,0.09925253558827468
HH_Debt_mean,False,,log1p,0.01681752041368556,42.72795109278702,0.1999801775650071,0.15897737729227462,0.10920076688662828,40.67100645626604,0.2545203673510673,0.21396244502324577
HH_Deposit_mean,False,,log1p,0.8573117859817074,0.4802158173095297,0.8444298238495028,0.0295456219183348,0.8703861669791385,0.4576864832484501,0.8659417646249106,0.031061660323364153
Firm_Debt_mean,False,,log1p,0.025048761872422665,17.58484791208509,0.09187119412680818,0.0525694309358172,-0.059412002613285164,18.330723790131675,0.2826486419045233,0.15874435988792074
Bank_Equity_mean,False,,log1p,0.222321494594507,5.071661526016062,0.26759824689085665,0.09627790239456695,0.04028903735304201,5.634046692398617,0.3798915156808318,0.1830082893745318
BankFailed_mean,True,low_variance,,,,,,,,,
BankResolved_mean,False,,identity,0.2998568243526518,0.061255406181807845,0.3855249115059328,0.10093011747438656,0.4072840647497544,0.05636042971593778,0.4432236064306938,0.112986486642008
BankResolutionAmount_mean,False,,identity,0.2959021808439912,0.7529631294744985,0.35346806334689285,0.02910322848012972,0.4138476838077876,0.687009043023113,0.37642379236012724,0.03832911856305374
BankResolutionHaircut_mean,False,,identity,0.718005085875224,0.013697956519709774,0.7758118400229133,0.035569650644033966,0.7405321847816919,0.013139441115371896,0.7791263477783774,0.04482960313231546
BankBailedOut_mean,True,low_variance,,,,,,,,,
BankBailoutAmount_mean,False,,identity,0.6159024509845952,0.3596820065550184,0.8616398530622658,0.043364030849330874,0.6729125523516635,0.3319172956632428,0.8451481735945553,0.03430219591764248
Defaults_mean,False,,identity,0.11450438879835878,0.4185824121304069,0.10965366266128762,0.2370686921825415,0.2276372930609043,0.39092947638038894,0.058656712203376496,0.46582710167913655
DefaultsHH_mean,False,,identity,0.1210817294979264,0.41128611379502084,0.1323559456437075,0.2092402499120739,0.22826649088286144,0.38539269589120456,0.09564511993152221,0.4116492176659978
DefaultsFirm_mean,False,,identity,-0.4067050246319839,0.009897264976006976,-0.5018638053349077,0.8116315899291657,-1.0674747947085774,0.011998688814921296,-0.6456394203162411,1.539082350146037
BalanceOK_mean,True,low_variance,,,,,,,,,
DefaultsHH_rate,False,,identity,0.7073836983835908,0.0022227270240031717,0.7563534079281825,0.100701322965114,0.7766761518116854,0.0019417996684803138,0.7853992453918476,0.10926108450600847
DefaultsFirm_rate,False,,identity,0.6761923169033384,0.0012805037018433938,0.7103967844128685,0.05505808921701204,0.6800181120435074,0.0012729166347322067,0.7212534635239207,0.05399358746264682
BalanceOK_share,True,low_variance,,,,,,,,,
BankFailed_share,True,low_variance,,,,,,,,,
BankResolved_share,False,,identity,0.7056017514965358,0.03178283044662562,0.7437182219372623,0.04140877115191498,0.7462174829943078,0.029509089548471285,0.7569468942806095,0.02501354378782612
BankBailedOut_share,False,,identity,0.594536605691628,0.011514575981912672,0.7005533863744393,0.04863650710099087,0.6346810344013251,0.010929699803023314,0.6931307576575056,0.04826907613215838
