alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_var_obs,BankResolved_share_var_ev,BankResolved_share_var_md,BankResolved_share_var_cu,BankResolved_share_var_total,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_var_obs,BankResolutionHaircut_mean_var_ev,BankResolutionHaircut_mean_var_md,BankResolutionHaircut_mean_var_cu,BankResolutionHaircut_mean_var_total,BankResolutionHaircut_mean_I,BankBailedOut_share_pred,BankBailedOut_share_sigma_emul,BankBailedOut_share_var_obs,BankBailedOut_share_var_ev,BankBailedOut_share_var_md,BankBailedOut_share_var_cu,BankBailedOut_share_var_total,BankBailedOut_share_I,BankBailoutAmount_mean_pred,BankBailoutAmount_mean_sigma_emul,BankBailoutAmount_mean_var_obs,BankBailoutAmount_mean_var_ev,BankBailoutAmount_mean_var_md,BankBailoutAmount_mean_var_cu,BankBailoutAmount_mean_var_total,BankBailoutAmount_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,metrics_used,I_max,nroy
0.7737676868063511,0.083385124419049,0.9977380905633466,1.136410285616982,0.0425864120345581,0.0156011070177116,11.56550855289144,3.292567076734613,3.6328959012539954,0.7709458459877003,1.915713684646645,0.3454794693530427,0.2660973121940386,0.1495463077341,0.5524902301213601,0.0890764687519431,2.302021176094849,0.4753937638217653,10.239907033297117,6.684281829144011,0.5226073603273595,1.2432041446746247,2.500395810357821,0.4073812816391965,0.4359319929417125,0.1134462711324386,0.1228578495224681,2.067682841908254,0.1809648029066584,0.1940289402372587,108.59104315035901,4.618963838692871,100.0,26.723901900510665,45.89370291037713,21.33482694315238,193.95243175404016,2.0529689758145007,102.36196077459579,4.873905399988109,100.0,26.03425248180328,45.89370291037713,23.75495384803325,195.68290924021366,1.5985765324398435,0.9665105078665683,0.015250450430981432,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00023257623834782172,0.004621018906276499,1.2281826176410484,0.0075381272006381315,0.0008803220982120227,4e-06,1.1670110192837877e-06,2.370542505701299e-06,7.749669966004182e-07,8.312520521585505e-06,1.22717663284443,0.10290088263339897,0.024642628845563157,0.0009,0.0008911845730027547,0.0006584840293614722,0.0006072591564201814,0.003056927758784408,0.956798157540452,0.02277138700848065,0.006010128100002295,0.0001,5.8081604710749446e-05,0.00010535744469783548,3.6121639778437193e-05,0.00029956068918702216,0.16012338638132148,0.011000677550748877,0.004604114282891707,0.0004,4.820936639118422e-05,0.00023705425057012977,2.1197868329927415e-05,0.0007064614852912415,0.33858332688354503,0.3704069873415885,0.09416947834710782,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.008867890652166407,0.08004433894459806,0.60231279271515,9.461446469999357,0.42441943971044604,4.0,0.18446501850819216,1.417689775854074,0.18013186080412893,5.782286655166394,1.231555754873148,0.008765920155702087,0.12601375580385715,1.0,0.13790065891681644,0.3544224439635185,0.01587946665179414,1.5082025695321288,1.2142720038309824,10,2.0529689758145007,True
0.7737676868063511,0.083385124419049,0.9977380905633466,1.136410285616982,0.0425864120345581,0.0156011070177116,11.56550855289144,3.292567076734613,3.6328959012539954,0.7709458459877003,1.915713684646645,0.3454794693530427,0.2660973121940386,0.1495463077341,0.5524902301213601,0.0890764687519431,2.302021176094849,0.4753937638217653,10.239907033297117,6.684281829144011,0.5226073603273595,1.2432041446746247,2.500395810357821,0.4073812816391965,0.4359319929417125,0.1134462711324386,0.1228578495224681,2.067682841908254,0.1809648029066584,0.1940289402372587,108.59104315035901,4.618963838692871,100.0,26.723901900510665,45.89370291037713,21.33482694315238,193.95243175404016,2.0529689758145007,102.36196077459579,4.873905399988109,100.0,26.03425248180328,45.89370291037713,23.75495384803325,195.68290924021366,1.5985765324398435,0.9665105078665683,0.015250450430981432,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00023257623834782172,0.004621018906276499,1.2281826176410484,0.0075381272006381315,0.0008803220982120227,4e-06,1.1670110192837877e-06,2.370542505701299e-06,7.749669966004182e-07,8.312520521585505e-06,1.22717663284443,0.10290088263339897,0.024642628845563157,0.0009,0.0008911845730027547,0.0006584840293614722,0.0006072591564201814,0.003056927758784408,0.956798157540452,0.02277138700848065,0.006010128100002295,0.0001,5.8081604710749446e-05,0.00010535744469783548,3.6121639778437193e-05,0.00029956068918702216,0.16012338638132148,0.011000677550748877,0.004604114282891707,0.0004,4.820936639118422e-05,0.00023705425057012977,2.1197868329927415e-05,0.0007064614852912415,0.33858332688354503,0.3704069873415885,0.09416947834710782,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.008867890652166407,0.08004433894459806,0.60231279271515,9.461446469999357,0.42441943971044604,4.0,0.18446501850819216,1.417689775854074,0.18013186080412893,5.782286655166394,1.231555754873148,0.008765920155702087,0.12601375580385715,1.0,0.13790065891681644,0.3544224439635185,0.01587946665179414,1.5082025695321288,1.2142720038309824,10,2.0529689758145007,True
0.7737676868063511,0.083385124419049,0.9977380905633466,1.136410285616982,0.0425864120345581,0.0156011070177116,11.56550855289144,3.292567076734613,3.6328959012539954,0.7709458459877003,1.915713684646645,0.3454794693530427,0.2660973121940386,0.1495463077341,0.5524902301213601,0.0890764687519431,2.302021176094849,0.4753937638217653,10.239907033297117,6.684281829144011,0.5226073603273595,1.2432041446746247,2.500395810357821,0.4073812816391965,0.4359319929417125,0.1134462711324386,0.1228578495224681,2.067682841908254,0.1809648029066584,0.1940289402372587,108.59104315035901,4.618963838692871,100.0,26.723901900510665,45.89370291037713,21.33482694315238,193.95243175404016,2.0529689758145007,102.36196077459579,4.873905399988109,100.0,26.03425248180328,45.89370291037713,23.75495384803325,195.68290924021366,1.5985765324398435,0.9665105078665683,0.015250450430981432,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00023257623834782172,0.004621018906276499,1.2281826176410484,0.0075381272006381315,0.0008803220982120227,4e-06,1.1670110192837877e-06,2.370542505701299e-06,7.749669966004182e-07,8.312520521585505e-06,1.22717663284443,0.10290088263339897,0.024642628845563157,0.0009,0.0008911845730027547,0.0006584840293614722,0.0006072591564201814,0.003056927758784408,0.956798157540452,0.02277138700848065,0.006010128100002295,0.0001,5.8081604710749446e-05,0.00010535744469783548,3.6121639778437193e-05,0.00029956068918702216,0.16012338638132148,0.011000677550748877,0.004604114282891707,0.0004,4.820936639118422e-05,0.00023705425057012977,2.1197868329927415e-05,0.0007064614852912415,0.33858332688354503,0.3704069873415885,0.09416947834710782,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.008867890652166407,0.08004433894459806,0.60231279271515,9.461446469999357,0.42441943971044604,4.0,0.18446501850819216,1.417689775854074,0.18013186080412893,5.782286655166394,1.231555754873148,0.008765920155702087,0.12601375580385715,1.0,0.13790065891681644,0.3544224439635185,0.01587946665179414,1.5082025695321288,1.2142720038309824,10,2.0529689758145007,True
0.8271740530563733,0.1038663868920946,0.999844730912426,1.212570219972304,0.025214852631002,0.0121450509767486,9.59740265447168,3.540581818959208,3.100558342749736,0.5383907102281162,1.3260851154771132,0.1784051988454792,0.1914363804129019,0.371403172921971,0.7017419905152845,0.172657788487966,1.6758463459391528,0.4737356907605792,5.330842818926721,10.26622159618627,0.4050343275911231,1.834117292274068,1.9286152180381388,0.596124826849904,0.6215242317634047,0.0916593162382266,0.1053148916355362,2.0360830068578544,0.1705050978162806,0.1799986645629569,120.0055831678547,4.4200834745938185,100.0,26.723901900510665,45.89370291037713,19.53713792237736,192.15474273326515,2.8859915256744135,109.1727129354266,4.676747993845535,100.0,26.03425248180328,45.89370291037713,21.87197179793824,193.79992719011867,2.0955595834381784,0.9111789640696278,0.014397826387982926,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00020729740469849748,0.004595740072627175,2.0477529113903685,0.0023767479163008215,0.0008348247344893415,4e-06,1.1670110192837877e-06,2.370542505701299e-06,6.969323373151995e-07,8.234485862300285e-06,0.5656759630551492,0.04956331219841588,0.023538076982959316,0.0009,0.0008911845730027547,0.0006584840293614722,0.0005540410680557192,0.0030037096704199455,0.007967867145645631,0.004389797569363422,0.00570338324034352,0.0001,5.8081604710749446e-05,0.00010535744469783548,3.252858038623135e-05,0.0002959676297948163,0.9073742024713447,0.0006493312970251141,0.004381916608397054,0.0004,4.820936639118422e-05,0.00023705425057012977,1.9201193162945936e-05,0.00070446481012426,0.7290651275199101,0.007722760295146874,0.08916716595277106,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.007950783484049016,0.07912723177648066,0.6835415086853848,10.009171811469011,0.40683116411798004,4.0,0.18446501850819216,1.417689775854074,0.1655115960975908,5.767666390459857,1.4611828491059717,0.0059360551726525415,0.11897293356875203,1.0,0.13790065891681644,0.3544224439635185,0.014154558921954684,1.5064776618022895,1.217272574114171,10,2.8859915256744135,False
0.8271740530563733,0.1038663868920946,0.999844730912426,1.212570219972304,0.025214852631002,0.0121450509767486,9.59740265447168,3.540581818959208,3.100558342749736,0.5383907102281162,1.3260851154771132,0.1784051988454792,0.1914363804129019,0.371403172921971,0.7017419905152845,0.172657788487966,1.6758463459391528,0.4737356907605792,5.330842818926721,10.26622159618627,0.4050343275911231,1.834117292274068,1.9286152180381388,0.596124826849904,0.6215242317634047,0.0916593162382266,0.1053148916355362,2.0360830068578544,0.1705050978162806,0.1799986645629569,120.0055831678547,4.4200834745938185,100.0,26.723901900510665,45.89370291037713,19.53713792237736,192.15474273326515,2.8859915256744135,109.1727129354266,4.676747993845535,100.0,26.03425248180328,45.89370291037713,21.87197179793824,193.79992719011867,2.0955595834381784,0.9111789640696278,0.014397826387982926,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00020729740469849748,0.004595740072627175,2.0477529113903685,0.0023767479163008215,0.0008348247344893415,4e-06,1.1670110192837877e-06,2.370542505701299e-06,6.969323373151995e-07,8.234485862300285e-06,0.5656759630551492,0.04956331219841588,0.023538076982959316,0.0009,0.0008911845730027547,0.0006584840293614722,0.0005540410680557192,0.0030037096704199455,0.007967867145645631,0.004389797569363422,0.00570338324034352,0.0001,5.8081604710749446e-05,0.00010535744469783548,3.252858038623135e-05,0.0002959676297948163,0.9073742024713447,0.0006493312970251141,0.004381916608397054,0.0004,4.820936639118422e-05,0.00023705425057012977,1.9201193162945936e-05,0.00070446481012426,0.7290651275199101,0.007722760295146874,0.08916716595277106,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.007950783484049016,0.07912723177648066,0.6835415086853848,10.009171811469011,0.40683116411798004,4.0,0.18446501850819216,1.417689775854074,0.1655115960975908,5.767666390459857,1.4611828491059717,0.0059360551726525415,0.11897293356875203,1.0,0.13790065891681644,0.3544224439635185,0.014154558921954684,1.5064776618022895,1.217272574114171,10,2.8859915256744135,False
0.8271740530563733,0.1038663868920946,0.999844730912426,1.212570219972304,0.025214852631002,0.0121450509767486,9.59740265447168,3.540581818959208,3.100558342749736,0.5383907102281162,1.3260851154771132,0.1784051988454792,0.1914363804129019,0.371403172921971,0.7017419905152845,0.172657788487966,1.6758463459391528,0.4737356907605792,5.330842818926721,10.26622159618627,0.4050343275911231,1.834117292274068,1.9286152180381388,0.596124826849904,0.6215242317634047,0.0916593162382266,0.1053148916355362,2.0360830068578544,0.1705050978162806,0.1799986645629569,120.0055831678547,4.4200834745938185,100.0,26.723901900510665,45.89370291037713,19.53713792237736,192.15474273326515,2.8859915256744135,109.1727129354266,4.676747993845535,100.0,26.03425248180328,45.89370291037713,21.87197179793824,193.79992719011867,2.0955595834381784,0.9111789640696278,0.014397826387982926,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00020729740469849748,0.004595740072627175,2.0477529113903685,0.0023767479163008215,0.0008348247344893415,4e-06,1.1670110192837877e-06,2.370542505701299e-06,6.969323373151995e-07,8.234485862300285e-06,0.5656759630551492,0.04956331219841588,0.023538076982959316,0.0009,0.0008911845730027547,0.0006584840293614722,0.0005540410680557192,0.0030037096704199455,0.007967867145645631,0.004389797569363422,0.00570338324034352,0.0001,5.8081604710749446e-05,0.00010535744469783548,3.252858038623135e-05,0.0002959676297948163,0.9073742024713447,0.0006493312970251141,0.004381916608397054,0.0004,4.820936639118422e-05,0.00023705425057012977,1.9201193162945936e-05,0.00070446481012426,0.7290651275199101,0.007722760295146874,0.08916716595277106,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.007950783484049016,0.07912723177648066,0.6835415086853848,10.009171811469011,0.40683116411798004,4.0,0.18446501850819216,1.417689775854074,0.1655115960975908,5.767666390459857,1.4611828491059717,0.0059360551726525415,0.11897293356875203,1.0,0.13790065891681644,0.3544224439635185,0.014154558921954684,1.5064776618022895,1.217272574114171,10,2.8859915256744135,False
0.7336802411906939,0.0841438935229189,1.131665705064612,1.2135125134010245,0.0529459014285592,0.0195066358952771,11.35956416170869,3.30409445874296,2.7611278884559973,0.6129533786807928,1.4220482711199036,0.2967001937134642,0.2706627456937732,0.2203806690088606,0.6056616883429402,0.1120740333119989,1.9275577439528684,0.5777626272607289,10.166030310419412,5.187032628769142,0.4647444429556354,1.2920974776350531,2.89429637392918,0.4865808091372818,0.5223426511753135,0.2259835893905388,0.1906571840500964,1.65979558550202,0.118315978193396,0.1208987460868174,115.28617322527082,5.061688096078284,100.0,26.723901900510665,45.89370291037713,25.620686381980605,198.23829119286842,2.506171512554253,116.78749752513934,5.297612277570564,100.0,26.03425248180328,45.89370291037713,28.064695843466378,199.9926512356468,2.6013166878883203,1.0317303738586658,0.017515296286244757,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00030678560399493936,0.004695228271923617,0.26662526770517286,0.007610722097247917,0.0009942600182335142,4e-06,1.1670110192837877e-06,2.370542505701299e-06,9.885529838577079e-07,8.526106508842794e-06,1.2365699458971755,0.1643811926349137,0.027160956994188436,0.0009,0.0008911845730027547,0.0006584840293614722,0.0007377175848401538,0.0031873861872043804,2.0259899067616285,0.0307199390968012,0.006771492335193218,0.0001,5.8081604710749446e-05,0.00010535744469783548,4.58531084455805e-05,0.00030929215785416547,0.609547934173034,0.012518412988480682,0.005134989006063063,0.0004,4.820936639118422e-05,0.00023705425057012977,2.636811209238852e-05,0.0007116317290537026,0.2804568678173979,0.35321002679233104,0.10694891166792017,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.01143806970695259,0.08261451799938424,0.5330390200304439,10.74357098478947,0.462726241699631,4.0,0.18446501850819216,1.417689775854074,0.21411557475746532,5.816270369119731,1.7595806525029825,0.01675190950118722,0.14430252493914056,1.0,0.13790065891681644,0.3544224439635185,0.020823218703811285,1.513146321584146,1.2057946002642261,10,2.6013166878883203,False
0.7336802411906939,0.0841438935229189,1.131665705064612,1.2135125134010245,0.0529459014285592,0.0195066358952771,11.35956416170869,3.30409445874296,2.7611278884559973,0.6129533786807928,1.4220482711199036,0.2967001937134642,0.2706627456937732,0.2203806690088606,0.6056616883429402,0.1120740333119989,1.9275577439528684,0.5777626272607289,10.166030310419412,5.187032628769142,0.4647444429556354,1.2920974776350531,2.89429637392918,0.4865808091372818,0.5223426511753135,0.2259835893905388,0.1906571840500964,1.65979558550202,0.118315978193396,0.1208987460868174,115.28617322527082,5.061688096078284,100.0,26.723901900510665,45.89370291037713,25.620686381980605,198.23829119286842,2.506171512554253,116.78749752513934,5.297612277570564,100.0,26.03425248180328,45.89370291037713,28.064695843466378,199.9926512356468,2.6013166878883203,1.0317303738586658,0.017515296286244757,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00030678560399493936,0.004695228271923617,0.26662526770517286,0.007610722097247917,0.0009942600182335142,4e-06,1.1670110192837877e-06,2.370542505701299e-06,9.885529838577079e-07,8.526106508842794e-06,1.2365699458971755,0.1643811926349137,0.027160956994188436,0.0009,0.0008911845730027547,0.0006584840293614722,0.0007377175848401538,0.0031873861872043804,2.0259899067616285,0.0307199390968012,0.006771492335193218,0.0001,5.8081604710749446e-05,0.00010535744469783548,4.58531084455805e-05,0.00030929215785416547,0.609547934173034,0.012518412988480682,0.005134989006063063,0.0004,4.820936639118422e-05,0.00023705425057012977,2.636811209238852e-05,0.0007116317290537026,0.2804568678173979,0.35321002679233104,0.10694891166792017,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.01143806970695259,0.08261451799938424,0.5330390200304439,10.74357098478947,0.462726241699631,4.0,0.18446501850819216,1.417689775854074,0.21411557475746532,5.816270369119731,1.7595806525029825,0.01675190950118722,0.14430252493914056,1.0,0.13790065891681644,0.3544224439635185,0.020823218703811285,1.513146321584146,1.2057946002642261,10,2.6013166878883203,False
0.7336802411906939,0.0841438935229189,1.131665705064612,1.2135125134010245,0.0529459014285592,0.0195066358952771,11.35956416170869,3.30409445874296,2.7611278884559973,0.6129533786807928,1.4220482711199036,0.2967001937134642,0.2706627456937732,0.2203806690088606,0.6056616883429402,0.1120740333119989,1.9275577439528684,0.5777626272607289,10.166030310419412,5.187032628769142,0.4647444429556354,1.2920974776350531,2.89429637392918,0.4865808091372818,0.5223426511753135,0.2259835893905388,0.1906571840500964,1.65979558550202,0.118315978193396,0.1208987460868174,115.28617322527082,5.061688096078284,100.0,26.723901900510665,45.89370291037713,25.620686381980605,198.23829119286842,2.506171512554253,116.78749752513934,5.297612277570564,100.0,26.03425248180328,45.89370291037713,28.064695843466378,199.9926512356468,2.6013166878883203,1.0317303738586658,0.017515296286244757,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00030678560399493936,0.004695228271923617,0.26662526770517286,0.007610722097247917,0.0009942600182335142,4e-06,1.1670110192837877e-06,2.370542505701299e-06,9.885529838577079e-07,8.526106508842794e-06,1.2365699458971755,0.1643811926349137,0.027160956994188436,0.0009,0.0008911845730027547,0.0006584840293614722,0.0007377175848401538,0.0031873861872043804,2.0259899067616285,0.0307199390968012,0.006771492335193218,0.0001,5.8081604710749446e-05,0.00010535744469783548,4.58531084455805e-05,0.00030929215785416547,0.609547934173034,0.012518412988480682,0.005134989006063063,0.0004,4.820936639118422e-05,0.00023705425057012977,2.636811209238852e-05,0.0007116317290537026,0.2804568678173979,0.35321002679233104,0.10694891166792017,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.01143806970695259,0.08261451799938424,0.5330390200304439,10.74357098478947,0.462726241699631,4.0,0.18446501850819216,1.417689775854074,0.21411557475746532,5.816270369119731,1.7595806525029825,0.01675190950118722,0.14430252493914056,1.0,0.13790065891681644,0.3544224439635185,0.020823218703811285,1.513146321584146,1.2057946002642261,10,2.6013166878883203,False
0.6449790300692462,0.0994631121751714,1.0918980430519605,1.059943244408678,0.0556786297032947,0.0153028175999135,9.738842874197784,3.3907580304085467,2.2703950971853626,0.5485855223819974,2.4327431346882404,0.1736697416334324,0.1423051556926131,0.3618724519864373,0.7680829066863908,0.1853097497745074,1.7090625846532808,0.5039254987644329,9.522755782353816,7.893792235965471,0.5327478393453812,0.9921288369133048,2.9158411255383108,0.3171970620051991,0.3392809212386751,0.2200585255808609,0.1659838507499548,1.6363469575943512,0.2801581916097959,0.1371547794284633,103.83550515684263,4.618963838692865,100.0,26.723901900510665,45.89370291037713,21.33482694315233,193.95243175404013,1.7114993794568847,112.73484378266403,4.873905399988104,100.0,26.03425248180328,45.89370291037713,23.754953848033196,195.68290924021363,2.3400968095561354,1.1358131428153806,0.015250450430981466,0.0025000000000000005,0.00032678194389501066,0.0015616607240336667,0.00023257623834782278,0.004621018906276501,1.262364971660861,0.005615459429269527,0.0008803220982120227,4e-06,1.1670110192837877e-06,2.370542505701299e-06,7.749669966004182e-07,8.312520521585505e-06,0.5603116989548057,0.1353958965980283,0.024642628845563133,0.0009,0.0008911845730027547,0.0006584840293614722,0.0006072591564201802,0.003056927758784407,1.5445231243632025,0.02097640850438117,0.006010128100002291,0.0001,5.8081604710749446e-05,0.00010535744469783548,3.612163977843715e-05,0.0002995606891870221,0.05641429209800165,0.0029496233780003838,0.004604114282891703,0.0004,4.820936639118422e-05,0.00023705425057012977,2.1197868329927385e-05,0.0007064614852912415,0.6414897647960651,0.03461707355827909,0.09416947834710777,0.04000000000000001,0.0169995505338909,0.014176897758540748,0.0088678906521664,0.08004433894459806,0.5845549753945236,10.395607295804043,0.4244194397104456,4.0,0.18446501850819216,1.417689775854074,0.18013186080412857,5.782286655166394,1.6200385968395816,2.18105751055028,0.3973736585695092,1.0,0.13790065891681644,0.3544224439635185,0.15790582452491686,1.6502289274052515,0.5301657755233901,10,2.3400968095561354,True
