metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,13.569803797133764,13.569803797133764,0.0,fixed_baseline,0,,,
Output_mean,80.0,10.0,27.139607594267527,27.139607594267527,0.0,fixed_baseline,0,,,
Consumption_mean,80.0,10.0,27.139607594267527,27.139607594267527,0.0,fixed_baseline,0,,,
AvgPrice_mean,1.05,0.05,0.15831437763322728,0.15831437763322728,0.0,fixed_baseline,0,,,
DefaultsHH_rate,0.004,0.002,0.006168092635060803,0.006168092635060803,0.0,fixed_baseline,0,,,
BankFailed_share,0.0,0.01,0.020560308783536003,0.020560308783536003,0.0,fixed_baseline,0,,,
BankResolved_share,0.05,0.03,0.10280154391768,0.10280154391768,0.0,fixed_baseline,0,,,
BankResolutionHaircut_mean,0.02,0.01,0.041120617567072006,0.041120617567072006,0.0,fixed_baseline,0,,,
BankBailedOut_share,0.02,0.02,0.06168092635060803,0.06168092635060803,0.0,fixed_baseline,0,,,
BankBailoutAmount_mean,0.2,0.2,0.4769991637780352,0.4769991637780352,0.0,fixed_baseline,0,,,
Transfers_mean,6.5,2.0,4.769991637780353,4.769991637780353,0.0,fixed_baseline,0,,,
HH_Deposit_mean,1.5,1.0,2.3849958188901765,2.3849958188901765,0.0,fixed_baseline,0,,,
Bank_Equity_mean,10.0,7.5,15.913678998456868,15.913678998456868,0.0,fixed_baseline,0,,,
PriceDispersion_mean,0.1,0.06,0.12,0.12,0.0,fixed_baseline,0,,,
InventoryGap_mean,0.0,0.25,0.35,0.35,0.0,fixed_baseline,0,,,
CreditRejections_mean,30.0,5.0,20.0,20.0,0.0,fixed_baseline,0,,,
FirmDowntimeShare_mean,0.05,0.04,0.07,0.07,0.0,fixed_baseline,0,,,
