metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,17.52299044051364,17.52299044051364,0.0,fixed_baseline,0,,,
Output_mean,80.0,10.0,35.04598088102728,35.04598088102728,0.0,fixed_baseline,0,,,
Consumption_mean,80.0,10.0,35.04598088102728,35.04598088102728,0.0,fixed_baseline,0,,,
AvgPrice_mean,1.05,0.05,0.2044348884726592,0.2044348884726592,0.0,fixed_baseline,0,,,
DefaultsHH_rate,0.004,0.002,0.007964995654778928,0.007964995654778928,0.0,fixed_baseline,0,,,
BankFailed_share,0.0,0.01,0.026549985515929755,0.026549985515929755,0.0,fixed_baseline,0,,,
BankResolved_share,0.05,0.03,0.13274992757964876,0.13274992757964876,0.0,fixed_baseline,0,,,
BankResolutionHaircut_mean,0.02,0.01,0.05309997103185951,0.05309997103185951,0.0,fixed_baseline,0,,,
BankBailedOut_share,0.02,0.02,0.0796499565477893,0.0796499565477893,0.0,fixed_baseline,0,,,
BankBailoutAmount_mean,0.2,0.2,0.6159596639695702,0.6159596639695702,0.0,fixed_baseline,0,,,
Transfers_mean,6.5,2.0,6.159596639695704,6.159596639695704,0.0,fixed_baseline,0,,,
HH_Deposit_mean,1.5,1.0,3.079798319847852,3.079798319847852,0.0,fixed_baseline,0,,,
Bank_Equity_mean,10.0,7.5,20.549688789329636,20.549688789329636,0.0,fixed_baseline,0,,,
PriceDispersion_mean,0.1,0.06,0.12,0.12,0.0,fixed_baseline,0,,,
InventoryGap_mean,0.0,0.25,0.35,0.35,0.0,fixed_baseline,0,,,
CreditRejections_mean,30.0,5.0,20.0,20.0,0.0,fixed_baseline,0,,,
FirmDowntimeShare_mean,0.05,0.04,0.07,0.07,0.0,fixed_baseline,0,,,
