metric,skipped,reason,y_transform,gpr_r2,gpr_rmse,gpr_r2_cv_mean,gpr_r2_cv_std,rf_r2,rf_rmse,rf_r2_cv_mean,rf_r2_cv_std
Employment_mean,False,,identity,0.03570906788161121,1.4367235966515357,-0.001356218382812213,0.04938206486230065,-0.23413689381180092,1.625364803138843,-0.24178930361191514,0.35523690150202153
UnemploymentRate_mean,False,,identity,0.03570906788444028,0.014367235966494276,-0.001356218374256013,0.04938206487286121,-0.22974445092723084,0.016224697896852196,-0.24499763147437764,0.361447250144175
Output_mean,False,,identity,0.2633216838479545,2.84508772936179,0.31316330439999723,0.06256060863354997,0.3310924103475169,2.7110640682789433,0.3762468390926612,0.069139249633076
Consumption_mean,False,,identity,0.31502301649205533,2.420448144847965,0.29715654325848845,0.0854163804803017,0.44359244081909743,2.181495413816628,0.3378323982212704,0.11194054600015321
Transfers_mean,False,,identity,0.367021506436103,0.2017286292277179,0.37795545106944345,0.08479049229644187,0.4931731236821474,0.18051067019630276,0.4375725400575982,0.09209461919742372
AvgPrice_mean,False,,identity,0.5941005865638398,0.018488413783658213,0.7007987545545383,0.1047090472197126,0.7254165495320262,0.01520644234307344,0.7671977290804947,0.03596269971995798
AvgMarkup_mean,False,,identity,0.07054834619614414,0.009561191328157158,0.06873761919829662,0.033116427487601414,-0.02470239219047654,0.010039162445661338,-0.07179075378804205,0.08533597005099221
PriceDispersion_mean,False,,identity,-0.006567469105514201,0.011920639314237582,-0.008225650066261903,0.0075551036846313495,-0.33660292722851315,0.013736601715951095,-0.32073809387203517,0.076312373946453
InventoryGap_mean,False,,identity,0.001862138706979155,0.05898245201697766,-0.010042065794464827,0.010396197228734586,-0.1684863930413545,0.06381744136434482,-0.321286246798261,0.05406060100138434
SalesForecastError_mean,False,,identity,-0.023239936470395683,0.005605943645819245,-0.011219685599378314,0.009345230814532186,-0.45787286471866673,0.006691443463170203,-0.40321988744186293,0.07672088611016993
InventoryTurnover_mean,False,,identity,0.5838078865029881,0.027145836261944844,0.5884230984071338,0.08202298504702435,0.6591766473201661,0.02456523788542374,0.6269007275590246,0.030155878030857265
CreditRejections_mean,False,,identity,0.014899991260149514,4.0310779932792675,-0.0016309997572042435,0.023703744634810932,-0.2463940327958647,4.534284019301094,-0.2166448784415016,0.11379029319164082
FirmDowntimeShare_mean,True,low_variance,,,,,,,,,
ReentryCount_mean,True,low_variance,,,,,,,,,
UnemploymentTransfers_mean,False,,identity,0.03756065266107078,0.20519227830026027,0.0017957793395900535,0.041995906020907504,-0.24936084994693997,0.2337858786645486,-0.20072209113757591,0.2911986550814824
HH_Debt_mean,False,,log1p,-0.04322139838517103,12.514770032079571,-0.0380097492119678,0.022536526107491357,-0.5983940122338427,15.490896497110006,-0.5411496678785183,0.1467637457250419
HH_Deposit_mean,False,,log1p,0.1685586675229328,0.8548617370987149,0.17492818698388296,0.05126815175046689,0.14541058336602786,0.8666801080286824,0.21802216789239676,0.08628604124460688
Firm_Debt_mean,False,,log1p,-0.005281949236622063,0.03615733776821222,-0.004211369637099826,0.00305023771640908,-0.5287982202032933,0.044588985190192554,-0.4516173943872122,0.4341800612420116
Bank_Equity_mean,False,,log1p,-0.021237805449002778,1.8184440234301706,-0.04040632625272304,0.025836264879771174,-0.6686931887235277,2.324474261251977,-0.5178471093599327,0.11416604604281644
BankFailed_mean,True,low_variance,,,,,,,,,
BankResolved_mean,False,,identity,-0.0043107222927925015,0.04175266496327378,-0.003082744546734695,0.0028044758719376083,-0.42425861109334706,0.0497215407426576,-0.43575303137372356,0.08465251088727552
BankResolutionAmount_mean,False,,identity,-0.005133377130444705,0.49379220462682405,-0.005093517969556904,0.003841736764833222,-0.5323170161167605,0.6096866623398708,-0.40740948874204114,0.09718760183392813
BankResolutionHaircut_mean,False,,identity,0.0379797024452877,0.0017206838799872413,0.06764139348643601,0.05488352729966119,-0.12836694083847422,0.0018635203910544928,-0.010702373571466728,0.15860359554487358
BankBailedOut_mean,True,low_variance,,,,,,,,,
BankBailoutAmount_mean,True,low_variance,,,,,,,,,
Defaults_mean,False,,identity,-0.0031438384517614715,0.10758874789843981,-0.004884507191900101,0.0030384312991453754,-0.441180005958391,0.12895683405885333,-0.4246959815300698,0.14600445374210366
DefaultsHH_mean,False,,identity,-0.0031438384517614715,0.10758874789843981,-0.004884507191900101,0.0030384312991453754,-0.441180005958391,0.12895683405885333,-0.42469598153006993,0.14600445374210372
DefaultsFirm_mean,True,low_variance,,,,,,,,,
BalanceOK_mean,True,low_variance,,,,,,,,,
DefaultsHH_rate,False,,identity,0.1769761424775671,0.00034934990565868606,0.2506218740853394,0.07434034025039125,0.11776897747400872,0.00036169756129191905,0.2662017248303659,0.13281047397483445
DefaultsFirm_rate,True,low_variance,,,,,,,,,
BalanceOK_share,True,low_variance,,,,,,,,,
BankFailed_share,True,low_variance,,,,,,,,,
BankResolved_share,False,,identity,0.009728472962937551,0.01877498155967362,0.02002421445611293,0.03601123808783603,-0.19146821747443354,0.0205941373112086,-0.14741897576816163,0.13972200439354787
BankBailedOut_share,True,low_variance,,,,,,,,,
