metric,skipped,reason,y_transform,gpr_r2,gpr_rmse,gpr_r2_cv_mean,gpr_r2_cv_std,rf_r2,rf_rmse,rf_r2_cv_mean,rf_r2_cv_std
Employment_mean,False,,identity,0.610745106583419,10.901200676375208,0.39327455191107397,0.2978601590186674,0.5376427189305396,11.880812571597593,0.5316066069911278,0.18607701986901173
UnemploymentRate_mean,False,,identity,0.6107451065834175,0.10901200676375226,0.39327455191119476,0.29786015901871477,0.5422425098458126,0.11821566338529739,0.5369572655671715,0.18618865668987294
Output_mean,False,,identity,0.7388961466225463,19.24145045401196,0.7264550999075627,0.06447285212282175,0.8684478005788219,13.657783463314434,0.8172758957664026,0.033023704103274355
Consumption_mean,False,,identity,0.6787985312244236,15.444874936934943,0.5498081568491292,0.18593057361529322,0.6461863852436868,16.20999590047343,0.6644693292698808,0.07423306558506876
Transfers_mean,False,,identity,0.6873704823522211,1.4032232279500922,0.5684274230517786,0.1908542232104421,0.6328192550976635,1.5207286363714148,0.6739126203631627,0.07389791744247046
AvgPrice_mean,False,,identity,0.6427641759898022,0.15250137545583672,0.9623462708756045,0.01527873309277071,0.952561293971077,0.055572850797639704,0.9846267241874175,0.0020362266033340896
AvgMarkup_mean,False,,identity,0.4479957493947313,0.032583728534641476,0.5694420756949381,0.14425307679811827,0.476517736550203,0.03173076580245299,0.5401621446186001,0.15011146153217925
PriceDispersion_mean,False,,identity,0.7621316336996626,0.027272752124706572,0.6825764488940486,0.07884080196223993,0.7704064313764631,0.026794180557633544,0.7104443080830327,0.08118212114162218
InventoryGap_mean,False,,identity,-0.018917413907742597,1.2619931408186758,-0.0409244185434066,0.262968854168714,-0.9412382593128557,1.7419148563694933,-0.41018300075094255,0.8431850999723673
SalesForecastError_mean,False,,identity,0.6564496497450278,0.042025460203385434,0.3733794728502176,0.33239959509240735,0.5292279738931702,0.04919518571361289,0.5147111079452282,0.23667268291011712
InventoryTurnover_mean,False,,identity,0.7828907015392549,0.09038803241002671,0.6639035827542171,0.08133605400364384,0.8280551606337458,0.08043893158331085,0.6917857918010071,0.08364411375921589
CreditRejections_mean,False,,identity,0.6462503498137977,16.250850652312117,0.8953882468768946,0.08302148590180868,0.8853981093889163,9.24962190921941,0.950229640338857,0.017531048490270776
FirmDowntimeShare_mean,False,,identity,0.3406152376288779,0.003769064289432042,0.46791581893352313,0.40987169921534766,0.3632928478437413,0.0037036842616038315,0.4138933718507654,0.4594700759794949
ReentryCount_mean,False,,identity,0.31441703223420836,0.038895072270002114,-0.17506976371420765,1.4113273956404715,0.38957357618544364,0.036701282055564874,-0.8669124157922801,2.829287984474123
UnemploymentTransfers_mean,False,,identity,0.42128011777704166,0.9469487395481809,0.6126337936588239,0.04969294496119969,0.495118964078877,0.8844775171944198,0.6226679384707974,0.04764714994202305
HH_Debt_mean,False,,log1p,0.25399031367641334,45.479649135909284,0.40506901956040764,0.12455641731295783,0.3320302847755322,43.035143816193475,0.4686047476440674,0.1415291497091316
HH_Deposit_mean,False,,log1p,0.5180972197804152,7.734248104718235,0.9125441124626057,0.09585034408283989,0.9078997128278136,3.3811845497521404,0.9575091060485349,0.02417453346228263
Firm_Debt_mean,False,,log1p,0.023125635806224953,52.034822172255474,-0.08883031739016216,0.9007016217304828,0.10527751282201891,49.79880194745689,-0.5655100989036637,2.0619540438615256
Bank_Equity_mean,False,,log1p,-0.012229712252431746,193.5548408419197,0.10130152698238856,0.6833460442475732,0.0057660584582008845,191.82658247247593,-0.04095227170470426,1.1397908297570896
BankFailed_mean,True,low_variance,,,,,,,,,
BankResolved_mean,False,,identity,0.3702951704768329,0.11654571141890717,0.42659093866904385,0.05439521057398204,0.41258554528618996,0.11256415091020024,0.46194909942427387,0.06216403323733285
BankResolutionAmount_mean,False,,identity,0.22743974675297918,1.6538058709609433,0.3964784845178591,0.1492932720545045,0.19345536393545093,1.6897892876000635,0.4165500745195107,0.17596074092481184
BankResolutionHaircut_mean,False,,identity,0.8194720878620524,0.019574687364222163,0.7046133808254968,0.15806344179228077,0.8374507263862357,0.018574416143828612,0.7793174985143937,0.10833892686354192
BankBailedOut_mean,False,,identity,0.0,0.005336307383615945,-1.3799935452628562,2.7654848682232327,0.0,0.014155704303376369,-0.6623132654714162,1.685246383383773
BankBailoutAmount_mean,False,,identity,0.900737451553184,0.25176323771141856,0.7972512197043098,0.17493924495782276,0.8904102211407363,0.2645359070770026,0.8368279990130274,0.07755636366732832
Defaults_mean,False,,identity,0.30361071916732596,0.40700933595207694,0.5349587930278695,0.06876885530800685,0.47938179219147004,0.351915186520983,0.5501148740704077,0.06779340157181762
DefaultsHH_mean,False,,identity,0.31623482890399945,0.38250480713472856,0.528873906303784,0.06489833102686278,0.4782035546775334,0.33414423138171445,0.5479338322542997,0.0615414539315997
DefaultsFirm_mean,False,,identity,0.33999239194885844,0.03838839701459725,0.556271254703098,0.3463505233070678,0.3839520376704759,0.037087944933992534,0.5022886528525115,0.3712191655841456
BalanceOK_mean,True,low_variance,,,,,,,,,
DefaultsHH_rate,False,,identity,0.720994725301351,0.0020017576438243144,0.8491340748370048,0.06483369556156698,0.7535790861761107,0.0018812394201198526,0.8709168746250292,0.05077875482016587
DefaultsFirm_rate,False,,identity,0.3521292330941037,0.004116944657569249,0.8651508503675919,0.04075790936749136,0.4657845358746381,0.0037384283774203773,0.8688305364552125,0.017187685596464077
BalanceOK_share,True,low_variance,,,,,,,,,
BankFailed_share,True,low_variance,,,,,,,,,
BankResolved_share,False,,identity,0.6978944695492937,0.05445023049727549,0.845448064415997,0.04125130056770145,0.8484675246024569,0.038563215879261835,0.8801482598486876,0.023145383175566935
BankBailedOut_share,False,,identity,0.8309121124197566,0.013311726045968246,0.6120867602967213,0.22672776123022612,0.7701639777369422,0.015519837526923734,0.6531467116939045,0.13588314778485117
