alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_var_obs,BankResolved_share_var_ev,BankResolved_share_var_md,BankResolved_share_var_cu,BankResolved_share_var_total,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_var_obs,BankResolutionHaircut_mean_var_ev,BankResolutionHaircut_mean_var_md,BankResolutionHaircut_mean_var_cu,BankResolutionHaircut_mean_var_total,BankResolutionHaircut_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,PriceDispersion_mean_pred,PriceDispersion_mean_sigma_emul,PriceDispersion_mean_var_obs,PriceDispersion_mean_var_ev,PriceDispersion_mean_var_md,PriceDispersion_mean_var_cu,PriceDispersion_mean_var_total,PriceDispersion_mean_I,CreditRejections_mean_pred,CreditRejections_mean_sigma_emul,CreditRejections_mean_var_obs,CreditRejections_mean_var_ev,CreditRejections_mean_var_md,CreditRejections_mean_var_cu,CreditRejections_mean_var_total,CreditRejections_mean_I,metrics_used,I_max,nroy
0.5801944154725338,0.1002584350867816,1.2214272788142249,1.2706889010626004,0.073098747087869,0.0099061737138887,9.93825592029359,6.769360910702378,5.113442859576226,0.6149945980428774,1.800979747536847,0.2543522695191182,0.1708734377183063,0.2873008145444239,0.6447443421419297,0.1117146974550571,1.69384411409701,0.289713209676931,6.656025987761264,6.507704599432554,0.6114281954889449,2.2060035902100115,2.64443626199448,0.4474600063312102,0.4460493495378874,0.1243932532808237,0.1930036845088413,1.926781392016239,0.242078075008675,0.1385553266075922,122.01538197612885,5.53987640067488,100.0,44.98214244869496,135.57314151374402,30.69023053475447,311.2455144971934,2.381533887300794,125.60427914398919,5.872970052545664,100.0,56.758316878424,135.57314151374402,34.49177723809822,326.82323563026625,2.522604305740038,1.026858423634641,0.020562571777193207,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0004228193580922226,0.008006023753374931,0.2586333361552863,0.0052778337400276555,0.0004457988318160883,4e-06,4.75170068027221e-07,7.002744912900005e-06,1.9873659844858898e-07,1.1676651579375815e-05,0.3739514231576811,0.14514538372959088,0.02862117105687436,0.0009,0.0012465986394557844,0.001945206920250001,0.0008191714326668626,0.0049109769923726485,1.3576998569923293,0.015307194105328836,0.004972352586097633,0.0001,2.1065245516954263e-05,0.0003112331072400002,2.4724290240471823e-05,0.0004570226429974263,0.21951476263159103,11.507712894834007,0.556733719371603,4.0,0.4590012143776776,4.187952691021443,0.3099524342853388,8.956906339684458,1.673248349274364,7.227324445914398,1.7212721080730804,1.0,2.2380707915303075,1.0469881727553607,2.9627776700303463,7.247836634316014,2.1273923252490747,0.09575990409070595,0.01691628274884808,0.0036,0.0004247758238776776,0.011204391860640005,0.0002861606220389751,0.015515328306556657,0.03404044237844729,78.34466936092795,3.3023941588146464,25.0,13.563333333333338,311.2331072400001,10.905807180173095,360.7022477535065,2.545506263536145,10,2.545506263536145,True
0.5801944154725338,0.1002584350867816,1.2214272788142249,1.2706889010626004,0.073098747087869,0.0099061737138887,9.93825592029359,6.769360910702378,5.113442859576226,0.6149945980428774,1.800979747536847,0.2543522695191182,0.1708734377183063,0.2873008145444239,0.6447443421419297,0.1117146974550571,1.69384411409701,0.289713209676931,6.656025987761264,6.507704599432554,0.6114281954889449,2.2060035902100115,2.64443626199448,0.4474600063312102,0.4460493495378874,0.1243932532808237,0.1930036845088413,1.926781392016239,0.242078075008675,0.1385553266075922,122.01538197612885,5.53987640067488,100.0,44.98214244869496,135.57314151374402,30.69023053475447,311.2455144971934,2.381533887300794,125.60427914398919,5.872970052545664,100.0,56.758316878424,135.57314151374402,34.49177723809822,326.82323563026625,2.522604305740038,1.026858423634641,0.020562571777193207,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0004228193580922226,0.008006023753374931,0.2586333361552863,0.0052778337400276555,0.0004457988318160883,4e-06,4.75170068027221e-07,7.002744912900005e-06,1.9873659844858898e-07,1.1676651579375815e-05,0.3739514231576811,0.14514538372959088,0.02862117105687436,0.0009,0.0012465986394557844,0.001945206920250001,0.0008191714326668626,0.0049109769923726485,1.3576998569923293,0.015307194105328836,0.004972352586097633,0.0001,2.1065245516954263e-05,0.0003112331072400002,2.4724290240471823e-05,0.0004570226429974263,0.21951476263159103,11.507712894834007,0.556733719371603,4.0,0.4590012143776776,4.187952691021443,0.3099524342853388,8.956906339684458,1.673248349274364,7.227324445914398,1.7212721080730804,1.0,2.2380707915303075,1.0469881727553607,2.9627776700303463,7.247836634316014,2.1273923252490747,0.09575990409070595,0.01691628274884808,0.0036,0.0004247758238776776,0.011204391860640005,0.0002861606220389751,0.015515328306556657,0.03404044237844729,78.34466936092795,3.3023941588146464,25.0,13.563333333333338,311.2331072400001,10.905807180173095,360.7022477535065,2.545506263536145,10,2.545506263536145,True
0.5801944154725338,0.1002584350867816,1.2214272788142249,1.2706889010626004,0.073098747087869,0.0099061737138887,9.93825592029359,6.769360910702378,5.113442859576226,0.6149945980428774,1.800979747536847,0.2543522695191182,0.1708734377183063,0.2873008145444239,0.6447443421419297,0.1117146974550571,1.69384411409701,0.289713209676931,6.656025987761264,6.507704599432554,0.6114281954889449,2.2060035902100115,2.64443626199448,0.4474600063312102,0.4460493495378874,0.1243932532808237,0.1930036845088413,1.926781392016239,0.242078075008675,0.1385553266075922,122.01538197612885,5.53987640067488,100.0,44.98214244869496,135.57314151374402,30.69023053475447,311.2455144971934,2.381533887300794,125.60427914398919,5.872970052545664,100.0,56.758316878424,135.57314151374402,34.49177723809822,326.82323563026625,2.522604305740038,1.026858423634641,0.020562571777193207,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0004228193580922226,0.008006023753374931,0.2586333361552863,0.0052778337400276555,0.0004457988318160883,4e-06,4.75170068027221e-07,7.002744912900005e-06,1.9873659844858898e-07,1.1676651579375815e-05,0.3739514231576811,0.14514538372959088,0.02862117105687436,0.0009,0.0012465986394557844,0.001945206920250001,0.0008191714326668626,0.0049109769923726485,1.3576998569923293,0.015307194105328836,0.004972352586097633,0.0001,2.1065245516954263e-05,0.0003112331072400002,2.4724290240471823e-05,0.0004570226429974263,0.21951476263159103,11.507712894834007,0.556733719371603,4.0,0.4590012143776776,4.187952691021443,0.3099524342853388,8.956906339684458,1.673248349274364,7.227324445914398,1.7212721080730804,1.0,2.2380707915303075,1.0469881727553607,2.9627776700303463,7.247836634316014,2.1273923252490747,0.09575990409070595,0.01691628274884808,0.0036,0.0004247758238776776,0.011204391860640005,0.0002861606220389751,0.015515328306556657,0.03404044237844729,78.34466936092795,3.3023941588146464,25.0,13.563333333333338,311.2331072400001,10.905807180173095,360.7022477535065,2.545506263536145,10,2.545506263536145,True
0.5852358098025315,0.1033643214106322,1.283918063135617,1.1741811307208656,0.0708322313302187,0.016540031512257,11.150408798717663,5.71042250179055,5.328014365435195,0.5780222981205773,1.9397387684941976,0.2364592061756423,0.2229821131789137,0.2500415629491812,0.7111641718217513,0.12502840410987,1.8940251884789157,0.3528441686254737,5.771079322723751,6.072650788501816,0.4969180589780649,2.17136264429304,2.3899995885438923,0.4175254684467419,0.5272985066100011,0.1190758307232805,0.1704057808971973,1.8755827548831097,0.3030239724791541,0.1468404880722176,107.53276039761481,4.68539014238766,100.0,44.98214244869496,135.57314151374402,21.952880786383457,302.5081647488224,1.5830010573401632,127.2078458077654,5.411278884372661,100.0,56.758316878424,135.57314151374402,29.281939164457427,321.61339755662544,2.632371117901494,1.2284256727014244,0.016926897716416034,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0002865198663020103,0.007869724261584719,2.0113033866648524,0.006584264596541368,0.00043212648045603435,4e-06,4.75170068027221e-07,7.002744912900005e-06,1.8673329511131945e-07,1.1664648276038545e-05,0.7566606583209956,0.14007586356880583,0.025638384655888937,0.0009,0.0012465986394557844,0.001945206920250001,0.0006573267677633213,0.004749132327469107,1.3070773805395426,0.01351736169936421,0.004321210995763864,0.0001,2.1065245516954263e-05,0.0003112331072400002,1.867286446991053e-05,0.000450971217226865,0.3052652567363479,11.54596642183435,0.5112211494871755,4.0,0.4590012143776776,4.187952691021443,0.261347063682989,8.908300969082108,1.6906235547339703,7.887545584494804,1.6234537907607913,1.0,2.2380707915303075,1.0469881727553607,2.635602210735583,6.920661175021252,2.428064497104019,0.1250245714920321,0.015387750376965173,0.0036,0.0004247758238776776,0.011204391860640005,0.00023678286166379183,0.015465950546181474,0.20122333428064357,76.29765978079921,2.82182141219061,25.0,13.563333333333338,311.2331072400001,7.962676082297408,357.75911665563086,2.4477309789967645,10,2.632371117901494,True
0.5852358098025315,0.1033643214106322,1.283918063135617,1.1741811307208656,0.0708322313302187,0.016540031512257,11.150408798717663,5.71042250179055,5.328014365435195,0.5780222981205773,1.9397387684941976,0.2364592061756423,0.2229821131789137,0.2500415629491812,0.7111641718217513,0.12502840410987,1.8940251884789157,0.3528441686254737,5.771079322723751,6.072650788501816,0.4969180589780649,2.17136264429304,2.3899995885438923,0.4175254684467419,0.5272985066100011,0.1190758307232805,0.1704057808971973,1.8755827548831097,0.3030239724791541,0.1468404880722176,107.53276039761481,4.68539014238766,100.0,44.98214244869496,135.57314151374402,21.952880786383457,302.5081647488224,1.5830010573401632,127.2078458077654,5.411278884372661,100.0,56.758316878424,135.57314151374402,29.281939164457427,321.61339755662544,2.632371117901494,1.2284256727014244,0.016926897716416034,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0002865198663020103,0.007869724261584719,2.0113033866648524,0.006584264596541368,0.00043212648045603435,4e-06,4.75170068027221e-07,7.002744912900005e-06,1.8673329511131945e-07,1.1664648276038545e-05,0.7566606583209956,0.14007586356880583,0.025638384655888937,0.0009,0.0012465986394557844,0.001945206920250001,0.0006573267677633213,0.004749132327469107,1.3070773805395426,0.01351736169936421,0.004321210995763864,0.0001,2.1065245516954263e-05,0.0003112331072400002,1.867286446991053e-05,0.000450971217226865,0.3052652567363479,11.54596642183435,0.5112211494871755,4.0,0.4590012143776776,4.187952691021443,0.261347063682989,8.908300969082108,1.6906235547339703,7.887545584494804,1.6234537907607913,1.0,2.2380707915303075,1.0469881727553607,2.635602210735583,6.920661175021252,2.428064497104019,0.1250245714920321,0.015387750376965173,0.0036,0.0004247758238776776,0.011204391860640005,0.00023678286166379183,0.015465950546181474,0.20122333428064357,76.29765978079921,2.82182141219061,25.0,13.563333333333338,311.2331072400001,7.962676082297408,357.75911665563086,2.4477309789967645,10,2.632371117901494,True
0.5852358098025315,0.1033643214106322,1.283918063135617,1.1741811307208656,0.0708322313302187,0.016540031512257,11.150408798717663,5.71042250179055,5.328014365435195,0.5780222981205773,1.9397387684941976,0.2364592061756423,0.2229821131789137,0.2500415629491812,0.7111641718217513,0.12502840410987,1.8940251884789157,0.3528441686254737,5.771079322723751,6.072650788501816,0.4969180589780649,2.17136264429304,2.3899995885438923,0.4175254684467419,0.5272985066100011,0.1190758307232805,0.1704057808971973,1.8755827548831097,0.3030239724791541,0.1468404880722176,107.53276039761481,4.68539014238766,100.0,44.98214244869496,135.57314151374402,21.952880786383457,302.5081647488224,1.5830010573401632,127.2078458077654,5.411278884372661,100.0,56.758316878424,135.57314151374402,29.281939164457427,321.61339755662544,2.632371117901494,1.2284256727014244,0.016926897716416034,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0002865198663020103,0.007869724261584719,2.0113033866648524,0.006584264596541368,0.00043212648045603435,4e-06,4.75170068027221e-07,7.002744912900005e-06,1.8673329511131945e-07,1.1664648276038545e-05,0.7566606583209956,0.14007586356880583,0.025638384655888937,0.0009,0.0012465986394557844,0.001945206920250001,0.0006573267677633213,0.004749132327469107,1.3070773805395426,0.01351736169936421,0.004321210995763864,0.0001,2.1065245516954263e-05,0.0003112331072400002,1.867286446991053e-05,0.000450971217226865,0.3052652567363479,11.54596642183435,0.5112211494871755,4.0,0.4590012143776776,4.187952691021443,0.261347063682989,8.908300969082108,1.6906235547339703,7.887545584494804,1.6234537907607913,1.0,2.2380707915303075,1.0469881727553607,2.635602210735583,6.920661175021252,2.428064497104019,0.1250245714920321,0.015387750376965173,0.0036,0.0004247758238776776,0.011204391860640005,0.00023678286166379183,0.015465950546181474,0.20122333428064357,76.29765978079921,2.82182141219061,25.0,13.563333333333338,311.2331072400001,7.962676082297408,357.75911665563086,2.4477309789967645,10,2.632371117901494,True
0.5710283972897144,0.0933670368801235,1.2913120605662682,1.2391320643588628,0.0511475571876095,0.0171975723661976,13.461827402164957,5.6554433379848845,3.949826712408254,0.6295970855727392,1.442960035582227,0.2800665928860063,0.2310164583052219,0.3376120687938577,0.6839245421219714,0.132129492028972,1.4898631473859425,0.2881595079959876,7.857800715249919,7.30824561409988,0.56870618354166,2.080282005567969,2.7118185560392,0.4417510055910731,0.5470832963841434,0.13817081184099,0.2557200882872258,1.71742488334326,0.273871312765167,0.103153004816431,125.07307431466481,4.932879240929552,100.0,44.98214244869496,135.57314151374402,24.33329760559371,304.8885815680327,2.5813482620013914,136.46674200686593,5.573679018736465,100.0,56.758316878424,135.57314151374402,31.065897803903084,323.3973561960711,3.139962765566399,1.1493134616176124,0.0179240545890501,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0003212717329112479,0.007904476128193956,1.1170473267911232,0.004228794415540601,0.00045209888278420664,4e-06,4.75170068027221e-07,7.002744912900005e-06,2.043933998147278e-07,1.1682308380741954e-05,0.06693928770978774,0.1521804429562517,0.026617775395355505,0.0009,0.0012465986394557844,0.001945206920250001,0.0007085059669975929,0.004800311526703379,1.474799798660897,0.013935679602414194,0.004520939726089296,0.0001,2.1065245516954263e-05,0.0003112331072400002,2.043889600693236e-05,0.0004527372487638868,0.28500929556093163,12.493753591266634,0.5270915784126912,4.0,0.4590012143776776,4.187952691021443,0.2778255320335822,8.9247794374327,2.006319705734952,8.698620137877462,1.8513937204031035,1.0,2.2380707915303075,1.0469881727553607,3.4276587079480447,7.712717672233714,2.592062923065827,0.10781124768658555,0.015908397253581386,0.0036,0.0004247758238776776,0.011204391860640005,0.00025307710317775577,0.015482244787695438,0.06277741723918231,73.71710245081641,2.964011280570636,25.0,13.563333333333338,311.2331072400001,8.78536287134998,358.58180344468343,2.3086454740761044,10,3.139962765566399,False
0.5710283972897144,0.0933670368801235,1.2913120605662682,1.2391320643588628,0.0511475571876095,0.0171975723661976,13.461827402164957,5.6554433379848845,3.949826712408254,0.6295970855727392,1.442960035582227,0.2800665928860063,0.2310164583052219,0.3376120687938577,0.6839245421219714,0.132129492028972,1.4898631473859425,0.2881595079959876,7.857800715249919,7.30824561409988,0.56870618354166,2.080282005567969,2.7118185560392,0.4417510055910731,0.5470832963841434,0.13817081184099,0.2557200882872258,1.71742488334326,0.273871312765167,0.103153004816431,125.07307431466481,4.932879240929552,100.0,44.98214244869496,135.57314151374402,24.33329760559371,304.8885815680327,2.5813482620013914,136.46674200686593,5.573679018736465,100.0,56.758316878424,135.57314151374402,31.065897803903084,323.3973561960711,3.139962765566399,1.1493134616176124,0.0179240545890501,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0003212717329112479,0.007904476128193956,1.1170473267911232,0.004228794415540601,0.00045209888278420664,4e-06,4.75170068027221e-07,7.002744912900005e-06,2.043933998147278e-07,1.1682308380741954e-05,0.06693928770978774,0.1521804429562517,0.026617775395355505,0.0009,0.0012465986394557844,0.001945206920250001,0.0007085059669975929,0.004800311526703379,1.474799798660897,0.013935679602414194,0.004520939726089296,0.0001,2.1065245516954263e-05,0.0003112331072400002,2.043889600693236e-05,0.0004527372487638868,0.28500929556093163,12.493753591266634,0.5270915784126912,4.0,0.4590012143776776,4.187952691021443,0.2778255320335822,8.9247794374327,2.006319705734952,8.698620137877462,1.8513937204031035,1.0,2.2380707915303075,1.0469881727553607,3.4276587079480447,7.712717672233714,2.592062923065827,0.10781124768658555,0.015908397253581386,0.0036,0.0004247758238776776,0.011204391860640005,0.00025307710317775577,0.015482244787695438,0.06277741723918231,73.71710245081641,2.964011280570636,25.0,13.563333333333338,311.2331072400001,8.78536287134998,358.58180344468343,2.3086454740761044,10,3.139962765566399,False
0.5710283972897144,0.0933670368801235,1.2913120605662682,1.2391320643588628,0.0511475571876095,0.0171975723661976,13.461827402164957,5.6554433379848845,3.949826712408254,0.6295970855727392,1.442960035582227,0.2800665928860063,0.2310164583052219,0.3376120687938577,0.6839245421219714,0.132129492028972,1.4898631473859425,0.2881595079959876,7.857800715249919,7.30824561409988,0.56870618354166,2.080282005567969,2.7118185560392,0.4417510055910731,0.5470832963841434,0.13817081184099,0.2557200882872258,1.71742488334326,0.273871312765167,0.103153004816431,125.07307431466481,4.932879240929552,100.0,44.98214244869496,135.57314151374402,24.33329760559371,304.8885815680327,2.5813482620013914,136.46674200686593,5.573679018736465,100.0,56.758316878424,135.57314151374402,31.065897803903084,323.3973561960711,3.139962765566399,1.1493134616176124,0.0179240545890501,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.0003212717329112479,0.007904476128193956,1.1170473267911232,0.004228794415540601,0.00045209888278420664,4e-06,4.75170068027221e-07,7.002744912900005e-06,2.043933998147278e-07,1.1682308380741954e-05,0.06693928770978774,0.1521804429562517,0.026617775395355505,0.0009,0.0012465986394557844,0.001945206920250001,0.0007085059669975929,0.004800311526703379,1.474799798660897,0.013935679602414194,0.004520939726089296,0.0001,2.1065245516954263e-05,0.0003112331072400002,2.043889600693236e-05,0.0004527372487638868,0.28500929556093163,12.493753591266634,0.5270915784126912,4.0,0.4590012143776776,4.187952691021443,0.2778255320335822,8.9247794374327,2.006319705734952,8.698620137877462,1.8513937204031035,1.0,2.2380707915303075,1.0469881727553607,3.4276587079480447,7.712717672233714,2.592062923065827,0.10781124768658555,0.015908397253581386,0.0036,0.0004247758238776776,0.011204391860640005,0.00025307710317775577,0.015482244787695438,0.06277741723918231,73.71710245081641,2.964011280570636,25.0,13.563333333333338,311.2331072400001,8.78536287134998,358.58180344468343,2.3086454740761044,10,3.139962765566399,False
0.6051667591672497,0.0858079169059957,1.2702119000247056,1.3688791931940898,0.0539833445095773,0.0161366581549659,11.38702395421219,5.985135508037863,4.136928758237215,0.5176648180959074,2.0091829505688694,0.1940542822913377,0.1696310616363582,0.2816212497305981,0.6523133120907432,0.1349188689452151,1.9943538525333724,0.4218197087349827,7.798367596224728,6.937924692728382,0.668047914097081,2.1401172074736783,2.5545384064739487,0.4575275850312375,0.48297441654259,0.2128981248683679,0.1951493903561084,2.069630202299402,0.3085445000806722,0.1324249028369293,121.37613199960784,10.075062715858744,100.0,44.98214244869496,135.57314151374402,101.50688872848697,382.06217269092593,2.1168148237952678,128.60140080295508,6.615044397834578,100.0,56.758316878424,135.57314151374402,43.758812385322635,336.0902707774907,2.6510676884130406,1.0901905052201184,0.07439071597282669,0.0025000000000000005,0.00046995166321780557,0.004613252732064903,0.005533978622949772,0.01311718301823248,0.3509160050306518,0.004031566653076456,0.00046775777088040396,4e-06,4.75170068027221e-07,7.002744912900005e-06,2.1879733221900448e-07,1.169671231314623e-05,0.009229892293590329,0.15823129251700674,0.035170153171899074,0.0009,0.0012465986394557844,0.001945206920250001,0.0012369396741348424,0.0053287452338406285,1.482655886896571,0.016188213625013676,0.007094491743264085,0.0001,2.1065245516954263e-05,0.0003112331072400002,5.033181309524228e-05,0.00048263016585219673,0.17350872632995426,11.741300354637488,0.6325903256140587,4.0,0.4590012143776776,4.187952691021443,0.4001705200605008,9.04712442545962,1.7425440528511382,6.587399429818332,2.2010654782738848,1.0,2.2380707915303075,1.0469881727553607,4.844689239649045,9.129748203934714,1.6837066879601752,0.10025606380848373,0.019737213494490546,0.0036,0.0004247758238776776,0.011204391860640005,0.0003895575965270997,0.015618725281044781,0.0020489219142748633,79.25809523809524,5.372037912485123,25.0,13.563333333333338,311.2331072400001,28.858791333177514,378.65523190651095,2.5313700250795095,10,2.6510676884130406,True
