metric,target,sigma_obs,sigma_model_base,sigma_model_calibrated,sigma_model_delta,sigma_model_source,residual_groups,residual_median_abs,residual_q75_abs,notes
Employment_mean,65.0,5.0,11.463962155548678,11.463962155548678,0.0,fixed_baseline,0,,,
Output_mean,80.0,10.0,22.927924311097357,22.927924311097357,0.0,fixed_baseline,0,,,
Consumption_mean,80.0,10.0,22.927924311097357,22.927924311097357,0.0,fixed_baseline,0,,,
AvgPrice_mean,1.05,0.05,0.13374622514806794,0.13374622514806794,0.0,fixed_baseline,0,,,
DefaultsHH_rate,0.004,0.002,0.005210891888885763,0.005210891888885763,0.0,fixed_baseline,0,,,
BankFailed_share,0.0,0.01,0.01736963962961921,0.01736963962961921,0.0,fixed_baseline,0,,,
BankResolved_share,0.05,0.03,0.08684819814809605,0.08684819814809605,0.0,fixed_baseline,0,,,
BankResolutionHaircut_mean,0.02,0.01,0.03473927925923842,0.03473927925923842,0.0,fixed_baseline,0,,,
BankBailedOut_share,0.02,0.02,0.05210891888885764,0.05210891888885764,0.0,fixed_baseline,0,,,
BankBailoutAmount_mean,0.2,0.2,0.40297563940716563,0.40297563940716563,0.0,fixed_baseline,0,,,
Transfers_mean,6.5,2.0,4.029756394071657,4.029756394071657,0.0,fixed_baseline,0,,,
HH_Deposit_mean,1.5,1.0,2.0148781970358285,2.0148781970358285,0.0,fixed_baseline,0,,,
Bank_Equity_mean,10.0,7.5,13.44410107332527,13.44410107332527,0.0,fixed_baseline,0,,,
PriceDispersion_mean,0.1,0.06,0.12,0.12,0.0,fixed_baseline,0,,,
InventoryGap_mean,0.0,0.25,0.35,0.35,0.0,fixed_baseline,0,,,
CreditRejections_mean,30.0,5.0,20.0,20.0,0.0,fixed_baseline,0,,,
FirmDowntimeShare_mean,0.05,0.04,0.07,0.07,0.0,fixed_baseline,0,,,
