alpha_mean,alpha_std,wage,productivity,loan_rate,deposit_rate,bank_credit_multiplier,hh_debt_cap_multiplier,firm_debt_cap_multiplier,adaptation_rate,price_elasticity,skill_wage_weight,demand_smoothing,price_adjust_speed,price_stickiness,max_price_step,inventory_target_days,demand_expectation_memory,max_hire_per_step,max_fire_per_step,hh_max_dsr,firm_max_dsr,firm_reentry_lag,firm_reentry_cash_fraction,consumption_memory,precautionary_saving,consumption_floor_prop,consumption_ceiling_prop,unemployed_consumption_penalty,unemployment_transfer,Output_mean_pred,Output_mean_sigma_emul,Output_mean_var_obs,Output_mean_var_ev,Output_mean_var_md,Output_mean_var_cu,Output_mean_var_total,Output_mean_I,Consumption_mean_pred,Consumption_mean_sigma_emul,Consumption_mean_var_obs,Consumption_mean_var_ev,Consumption_mean_var_md,Consumption_mean_var_cu,Consumption_mean_var_total,Consumption_mean_I,AvgPrice_mean_pred,AvgPrice_mean_sigma_emul,AvgPrice_mean_var_obs,AvgPrice_mean_var_ev,AvgPrice_mean_var_md,AvgPrice_mean_var_cu,AvgPrice_mean_var_total,AvgPrice_mean_I,DefaultsHH_rate_pred,DefaultsHH_rate_sigma_emul,DefaultsHH_rate_var_obs,DefaultsHH_rate_var_ev,DefaultsHH_rate_var_md,DefaultsHH_rate_var_cu,DefaultsHH_rate_var_total,DefaultsHH_rate_I,BankResolved_share_pred,BankResolved_share_sigma_emul,BankResolved_share_var_obs,BankResolved_share_var_ev,BankResolved_share_var_md,BankResolved_share_var_cu,BankResolved_share_var_total,BankResolved_share_I,BankResolutionHaircut_mean_pred,BankResolutionHaircut_mean_sigma_emul,BankResolutionHaircut_mean_var_obs,BankResolutionHaircut_mean_var_ev,BankResolutionHaircut_mean_var_md,BankResolutionHaircut_mean_var_cu,BankResolutionHaircut_mean_var_total,BankResolutionHaircut_mean_I,BankBailedOut_share_pred,BankBailedOut_share_sigma_emul,BankBailedOut_share_var_obs,BankBailedOut_share_var_ev,BankBailedOut_share_var_md,BankBailedOut_share_var_cu,BankBailedOut_share_var_total,BankBailedOut_share_I,BankBailoutAmount_mean_pred,BankBailoutAmount_mean_sigma_emul,BankBailoutAmount_mean_var_obs,BankBailoutAmount_mean_var_ev,BankBailoutAmount_mean_var_md,BankBailoutAmount_mean_var_cu,BankBailoutAmount_mean_var_total,BankBailoutAmount_mean_I,Transfers_mean_pred,Transfers_mean_sigma_emul,Transfers_mean_var_obs,Transfers_mean_var_ev,Transfers_mean_var_md,Transfers_mean_var_cu,Transfers_mean_var_total,Transfers_mean_I,HH_Deposit_mean_pred,HH_Deposit_mean_sigma_emul,HH_Deposit_mean_var_obs,HH_Deposit_mean_var_ev,HH_Deposit_mean_var_md,HH_Deposit_mean_var_cu,HH_Deposit_mean_var_total,HH_Deposit_mean_I,PriceDispersion_mean_pred,PriceDispersion_mean_sigma_emul,PriceDispersion_mean_var_obs,PriceDispersion_mean_var_ev,PriceDispersion_mean_var_md,PriceDispersion_mean_var_cu,PriceDispersion_mean_var_total,PriceDispersion_mean_I,CreditRejections_mean_pred,CreditRejections_mean_sigma_emul,CreditRejections_mean_var_obs,CreditRejections_mean_var_ev,CreditRejections_mean_var_md,CreditRejections_mean_var_cu,CreditRejections_mean_var_total,CreditRejections_mean_I,metrics_used,I_max,nroy
0.6565385185101935,0.0658282158450781,1.236632769547282,1.1775890858882867,0.0814348736127084,0.0139519123400818,16.961438269473845,4.330945511044581,4.377102638092427,0.5599187705977324,1.280947948837318,0.2557722530241463,0.312232407060352,0.3132865909336544,0.7883604798161968,0.1322847444299577,1.2932629951217582,0.5238076783359502,6.73045952124629,7.242780259187125,0.6009910969230695,1.3623442278466724,2.8517211245551684,0.5465233700988029,0.413249512201397,0.1638407356963105,0.1004540525377008,1.6300044710881447,0.1557187084343401,0.1537128592878888,118.36791537604041,6.803909573190034,100.0,53.29030285682463,212.31725828898828,46.293185480146995,411.9007466259599,1.890479245953941,124.2875161432403,6.559602706087969,100.0,50.50093734458543,212.31725828898828,43.02838766171661,405.8465832952903,2.1983679132438816,1.1522513214403594,0.01749562579044651,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.0003060969217993371,0.010530531287386518,0.9964231016091961,0.010866126269426188,0.0006303370627416673,4e-06,5.07870370370398e-07,1.0966800531456005e-05,3.9732481266579267e-07,1.5871995714492192e-05,1.7234393996331163,0.22130012294672816,0.03332159693521277,0.0009,0.0019444444444444446,0.003046333480960001,0.001110328822312781,0.007001106747717227,2.047266240306771,0.06089856886088561,0.012005186698312395,0.0001,0.00023616873588030315,0.0004874133569536003,0.00014412450766133686,0.0009677066004952404,1.3147290515154209,0.031131620318078,0.009878726424262048,0.0004,0.0001666666666666665,0.0010966800531456004,9.758923576541323e-05,0.00176093595557768,0.26526906354138685,0.4817161800711361,0.1326753922707151,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.017602759714188124,0.16274310865518457,0.6983296585371641,11.905911936835441,0.6097132582787955,4.0,0.375150886841945,6.558634131167646,0.37175025732094524,11.305535275330536,1.6077680795990836,0.42634943962677346,0.3330502525240214,1.0,1.300115074421578,1.6396585327919115,0.1109224707063144,4.050696077919804,0.533455411871086,0.11881378854487928,0.02014166203954588,0.0036,0.00038484716854830667,0.017546880850329606,0.00040568654971528354,0.021937414568593196,0.12702334269023635,99.61369689778982,3.3031533316588995,25.0,17.94099999999995,487.4133569536001,10.910821932449288,541.2651788860493,2.9921933518236767,12,2.9921933518236767,False
0.6565385185101935,0.0658282158450781,1.236632769547282,1.1775890858882867,0.0814348736127084,0.0139519123400818,16.961438269473845,4.330945511044581,4.377102638092427,0.5599187705977324,1.280947948837318,0.2557722530241463,0.312232407060352,0.3132865909336544,0.7883604798161968,0.1322847444299577,1.2932629951217582,0.5238076783359502,6.73045952124629,7.242780259187125,0.6009910969230695,1.3623442278466724,2.8517211245551684,0.5465233700988029,0.413249512201397,0.1638407356963105,0.1004540525377008,1.6300044710881447,0.1557187084343401,0.1537128592878888,118.36791537604041,6.803909573190034,100.0,53.29030285682463,212.31725828898828,46.293185480146995,411.9007466259599,1.890479245953941,124.2875161432403,6.559602706087969,100.0,50.50093734458543,212.31725828898828,43.02838766171661,405.8465832952903,2.1983679132438816,1.1522513214403594,0.01749562579044651,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.0003060969217993371,0.010530531287386518,0.9964231016091961,0.010866126269426188,0.0006303370627416673,4e-06,5.07870370370398e-07,1.0966800531456005e-05,3.9732481266579267e-07,1.5871995714492192e-05,1.7234393996331163,0.22130012294672816,0.03332159693521277,0.0009,0.0019444444444444446,0.003046333480960001,0.001110328822312781,0.007001106747717227,2.047266240306771,0.06089856886088561,0.012005186698312395,0.0001,0.00023616873588030315,0.0004874133569536003,0.00014412450766133686,0.0009677066004952404,1.3147290515154209,0.031131620318078,0.009878726424262048,0.0004,0.0001666666666666665,0.0010966800531456004,9.758923576541323e-05,0.00176093595557768,0.26526906354138685,0.4817161800711361,0.1326753922707151,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.017602759714188124,0.16274310865518457,0.6983296585371641,11.905911936835441,0.6097132582787955,4.0,0.375150886841945,6.558634131167646,0.37175025732094524,11.305535275330536,1.6077680795990836,0.42634943962677346,0.3330502525240214,1.0,1.300115074421578,1.6396585327919115,0.1109224707063144,4.050696077919804,0.533455411871086,0.11881378854487928,0.02014166203954588,0.0036,0.00038484716854830667,0.017546880850329606,0.00040568654971528354,0.021937414568593196,0.12702334269023635,99.61369689778982,3.3031533316588995,25.0,17.94099999999995,487.4133569536001,10.910821932449288,541.2651788860493,2.9921933518236767,12,2.9921933518236767,False
0.6565385185101935,0.0658282158450781,1.236632769547282,1.1775890858882867,0.0814348736127084,0.0139519123400818,16.961438269473845,4.330945511044581,4.377102638092427,0.5599187705977324,1.280947948837318,0.2557722530241463,0.312232407060352,0.3132865909336544,0.7883604798161968,0.1322847444299577,1.2932629951217582,0.5238076783359502,6.73045952124629,7.242780259187125,0.6009910969230695,1.3623442278466724,2.8517211245551684,0.5465233700988029,0.413249512201397,0.1638407356963105,0.1004540525377008,1.6300044710881447,0.1557187084343401,0.1537128592878888,118.36791537604041,6.803909573190034,100.0,53.29030285682463,212.31725828898828,46.293185480146995,411.9007466259599,1.890479245953941,124.2875161432403,6.559602706087969,100.0,50.50093734458543,212.31725828898828,43.02838766171661,405.8465832952903,2.1983679132438816,1.1522513214403594,0.01749562579044651,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.0003060969217993371,0.010530531287386518,0.9964231016091961,0.010866126269426188,0.0006303370627416673,4e-06,5.07870370370398e-07,1.0966800531456005e-05,3.9732481266579267e-07,1.5871995714492192e-05,1.7234393996331163,0.22130012294672816,0.03332159693521277,0.0009,0.0019444444444444446,0.003046333480960001,0.001110328822312781,0.007001106747717227,2.047266240306771,0.06089856886088561,0.012005186698312395,0.0001,0.00023616873588030315,0.0004874133569536003,0.00014412450766133686,0.0009677066004952404,1.3147290515154209,0.031131620318078,0.009878726424262048,0.0004,0.0001666666666666665,0.0010966800531456004,9.758923576541323e-05,0.00176093595557768,0.26526906354138685,0.4817161800711361,0.1326753922707151,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.017602759714188124,0.16274310865518457,0.6983296585371641,11.905911936835441,0.6097132582787955,4.0,0.375150886841945,6.558634131167646,0.37175025732094524,11.305535275330536,1.6077680795990836,0.42634943962677346,0.3330502525240214,1.0,1.300115074421578,1.6396585327919115,0.1109224707063144,4.050696077919804,0.533455411871086,0.11881378854487928,0.02014166203954588,0.0036,0.00038484716854830667,0.017546880850329606,0.00040568654971528354,0.021937414568593196,0.12702334269023635,99.61369689778982,3.3031533316588995,25.0,17.94099999999995,487.4133569536001,10.910821932449288,541.2651788860493,2.9921933518236767,12,2.9921933518236767,False
0.6405204620147039,0.0906202425551211,1.1342659883107986,1.233616693167074,0.0451844081767009,0.0077860919349055,16.88195192940138,3.844120095959547,6.89909652666376,0.476968926579848,1.267007842266732,0.3797917335799248,0.2579845678057236,0.2357025948611379,0.8184851416867278,0.0970962942427131,1.1824380784604478,0.2389651216669425,6.078002980626435,4.956303746421526,0.4175665898365664,2.2856652775331074,2.439507541913437,0.4023642404282341,0.354962145396931,0.2471086287209017,0.2354372102924172,2.568050656321096,0.2429626103460091,0.1410520179387393,114.79936739819786,6.4603774834292125,100.0,53.29030285682463,212.31725828898828,41.73647722839917,407.3440383742121,1.7242120140189716,115.80389228606231,6.548714386971952,100.0,50.50093734458543,212.31725828898828,42.88566012213342,405.70385575570714,1.77756575238672,1.0308268823645852,0.01709569602448949,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.00029226282256174577,0.010516697188148927,0.18696187387065716,0.006887030620930897,0.0006124193592053955,4e-06,5.07870370370398e-07,1.0966800531456005e-05,3.750574715295472e-07,1.584972837335595e-05,0.725171083799151,0.1453263942760885,0.03180385589090621,0.0009,0.0019444444444444446,0.003046333480960001,0.0010114852495295295,0.006902263174933975,1.1474067724526276,0.013495115713627846,0.01137495649004334,0.0001,0.00023616873588030315,0.0004874133569536003,0.00012938963515037909,0.0009529717279842826,0.21071699640585018,0.0010766122397267205,0.00940066800438284,0.0004,0.0001666666666666665,0.0010966800531456004,8.837255892862726e-05,0.0017517192787408942,0.45213344513507875,0.005027756751734058,0.12533682148351735,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.015709318819591096,0.16084966776058754,0.4861415086239048,10.635522425930706,0.5819951018960919,4.0,0.375150886841945,6.558634131167646,0.3387182986310424,11.272503316640632,1.2317432595257736,2.002444438330841,0.66307474635387,1.0,1.300115074421578,1.6396585327919115,0.439668119252249,4.379441726465739,0.2400925406482433,0.09110631539999478,0.019297687685211735,0.0036,0.00038484716854830667,0.017546880850329606,0.00037240074999597266,0.021904128768873887,0.060092286879035985,92.40666001020287,3.128536529205591,25.0,17.94099999999995,487.4133569536001,9.787740814573764,540.1420977681738,2.6852017804271457,12,2.6852017804271457,True
0.6405204620147039,0.0906202425551211,1.1342659883107986,1.233616693167074,0.0451844081767009,0.0077860919349055,16.88195192940138,3.844120095959547,6.89909652666376,0.476968926579848,1.267007842266732,0.3797917335799248,0.2579845678057236,0.2357025948611379,0.8184851416867278,0.0970962942427131,1.1824380784604478,0.2389651216669425,6.078002980626435,4.956303746421526,0.4175665898365664,2.2856652775331074,2.439507541913437,0.4023642404282341,0.354962145396931,0.2471086287209017,0.2354372102924172,2.568050656321096,0.2429626103460091,0.1410520179387393,114.79936739819786,6.4603774834292125,100.0,53.29030285682463,212.31725828898828,41.73647722839917,407.3440383742121,1.7242120140189716,115.80389228606231,6.548714386971952,100.0,50.50093734458543,212.31725828898828,42.88566012213342,405.70385575570714,1.77756575238672,1.0308268823645852,0.01709569602448949,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.00029226282256174577,0.010516697188148927,0.18696187387065716,0.006887030620930897,0.0006124193592053955,4e-06,5.07870370370398e-07,1.0966800531456005e-05,3.750574715295472e-07,1.584972837335595e-05,0.725171083799151,0.1453263942760885,0.03180385589090621,0.0009,0.0019444444444444446,0.003046333480960001,0.0010114852495295295,0.006902263174933975,1.1474067724526276,0.013495115713627846,0.01137495649004334,0.0001,0.00023616873588030315,0.0004874133569536003,0.00012938963515037909,0.0009529717279842826,0.21071699640585018,0.0010766122397267205,0.00940066800438284,0.0004,0.0001666666666666665,0.0010966800531456004,8.837255892862726e-05,0.0017517192787408942,0.45213344513507875,0.005027756751734058,0.12533682148351735,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.015709318819591096,0.16084966776058754,0.4861415086239048,10.635522425930706,0.5819951018960919,4.0,0.375150886841945,6.558634131167646,0.3387182986310424,11.272503316640632,1.2317432595257736,2.002444438330841,0.66307474635387,1.0,1.300115074421578,1.6396585327919115,0.439668119252249,4.379441726465739,0.2400925406482433,0.09110631539999478,0.019297687685211735,0.0036,0.00038484716854830667,0.017546880850329606,0.00037240074999597266,0.021904128768873887,0.060092286879035985,92.40666001020287,3.128536529205591,25.0,17.94099999999995,487.4133569536001,9.787740814573764,540.1420977681738,2.6852017804271457,12,2.6852017804271457,True
0.6405204620147039,0.0906202425551211,1.1342659883107986,1.233616693167074,0.0451844081767009,0.0077860919349055,16.88195192940138,3.844120095959547,6.89909652666376,0.476968926579848,1.267007842266732,0.3797917335799248,0.2579845678057236,0.2357025948611379,0.8184851416867278,0.0970962942427131,1.1824380784604478,0.2389651216669425,6.078002980626435,4.956303746421526,0.4175665898365664,2.2856652775331074,2.439507541913437,0.4023642404282341,0.354962145396931,0.2471086287209017,0.2354372102924172,2.568050656321096,0.2429626103460091,0.1410520179387393,114.79936739819786,6.4603774834292125,100.0,53.29030285682463,212.31725828898828,41.73647722839917,407.3440383742121,1.7242120140189716,115.80389228606231,6.548714386971952,100.0,50.50093734458543,212.31725828898828,42.88566012213342,405.70385575570714,1.77756575238672,1.0308268823645852,0.01709569602448949,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.00029226282256174577,0.010516697188148927,0.18696187387065716,0.006887030620930897,0.0006124193592053955,4e-06,5.07870370370398e-07,1.0966800531456005e-05,3.750574715295472e-07,1.584972837335595e-05,0.725171083799151,0.1453263942760885,0.03180385589090621,0.0009,0.0019444444444444446,0.003046333480960001,0.0010114852495295295,0.006902263174933975,1.1474067724526276,0.013495115713627846,0.01137495649004334,0.0001,0.00023616873588030315,0.0004874133569536003,0.00012938963515037909,0.0009529717279842826,0.21071699640585018,0.0010766122397267205,0.00940066800438284,0.0004,0.0001666666666666665,0.0010966800531456004,8.837255892862726e-05,0.0017517192787408942,0.45213344513507875,0.005027756751734058,0.12533682148351735,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.015709318819591096,0.16084966776058754,0.4861415086239048,10.635522425930706,0.5819951018960919,4.0,0.375150886841945,6.558634131167646,0.3387182986310424,11.272503316640632,1.2317432595257736,2.002444438330841,0.66307474635387,1.0,1.300115074421578,1.6396585327919115,0.439668119252249,4.379441726465739,0.2400925406482433,0.09110631539999478,0.019297687685211735,0.0036,0.00038484716854830667,0.017546880850329606,0.00037240074999597266,0.021904128768873887,0.060092286879035985,92.40666001020287,3.128536529205591,25.0,17.94099999999995,487.4133569536001,9.787740814573764,540.1420977681738,2.6852017804271457,12,2.6852017804271457,True
0.7000158927271298,0.0867331062259633,1.2419405874113476,1.056292657294312,0.0856452346549204,0.0162084545480484,14.489379044227377,6.289414315416437,3.901958474860924,0.4605317646415071,1.9853263415242863,0.2242196263876834,0.2913498398780004,0.3460172203902402,0.8017278303002451,0.1590259972771013,1.3422117883951914,0.5428349072465153,8.427451303292568,5.277739129482285,0.7984985319742732,1.469420219687549,2.326534792581322,0.5712691616769672,0.6035098007085881,0.0890647107271775,0.1722688432340423,2.0644456704266503,0.1806116351644033,0.0736437371896199,106.12270226987427,7.650171453708682,100.0,53.29030285682463,212.31725828898828,58.5251232711392,424.13268441695215,1.268432117221511,122.2114750060633,6.788760282967811,100.0,50.50093734458543,212.31725828898828,46.087266179601194,408.90546181317495,2.0874643742019026,1.2639013376026134,0.019011548303098303,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.00036143896888103996,0.010585873334468221,2.078979245680091,0.010343256571390857,0.0006878956028170645,4e-06,5.07870370370398e-07,1.0966800531456005e-05,4.7320036037505254e-07,1.5947871262201455e-05,1.5884038002876428,0.26172140182353576,0.036816219130676245,0.0009,0.0019444444444444446,0.003046333480960001,0.0013554339910779715,0.007246211916482417,2.4871916176878504,0.12270472681576083,0.013601348406619786,0.0001,0.00023616873588030315,0.0004874133569536003,0.0001849966784782586,0.0010085787713121621,3.2339665260699895,0.05595790934994241,0.011022968014561957,0.0004,0.0001666666666666665,0.0010966800531456004,0.00012150582385005597,0.0017848525436623228,0.8511248329898423,2.20182109528224,0.15200641436103854,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.023105950006899745,0.1682462989478962,4.880367224337165,11.630817624458878,0.6734591091674231,4.0,0.375150886841945,6.558634131167646,0.4535471717205791,11.38733218973017,1.5204620431279072,0.10684211767984311,0.29476299987452725,1.0,1.300115074421578,1.6396585327919115,0.08688522609503055,4.02665883330852,0.6942692321869113,0.1175307490884887,0.021991301782312418,0.0036,0.00038484716854830667,0.017546880850329606,0.0004836173540807373,0.02201534537295865,0.11815108723320601,104.01304893816358,3.7476591198321985,25.0,17.94099999999995,487.4133569536001,14.04494887846145,544.3993058320615,3.172119310848563,12,4.880367224337165,False
0.7000158927271298,0.0867331062259633,1.2419405874113476,1.056292657294312,0.0856452346549204,0.0162084545480484,14.489379044227377,6.289414315416437,3.901958474860924,0.4605317646415071,1.9853263415242863,0.2242196263876834,0.2913498398780004,0.3460172203902402,0.8017278303002451,0.1590259972771013,1.3422117883951914,0.5428349072465153,8.427451303292568,5.277739129482285,0.7984985319742732,1.469420219687549,2.326534792581322,0.5712691616769672,0.6035098007085881,0.0890647107271775,0.1722688432340423,2.0644456704266503,0.1806116351644033,0.0736437371896199,106.12270226987427,7.650171453708682,100.0,53.29030285682463,212.31725828898828,58.5251232711392,424.13268441695215,1.268432117221511,122.2114750060633,6.788760282967811,100.0,50.50093734458543,212.31725828898828,46.087266179601194,408.90546181317495,2.0874643742019026,1.2639013376026134,0.019011548303098303,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.00036143896888103996,0.010585873334468221,2.078979245680091,0.010343256571390857,0.0006878956028170645,4e-06,5.07870370370398e-07,1.0966800531456005e-05,4.7320036037505254e-07,1.5947871262201455e-05,1.5884038002876428,0.26172140182353576,0.036816219130676245,0.0009,0.0019444444444444446,0.003046333480960001,0.0013554339910779715,0.007246211916482417,2.4871916176878504,0.12270472681576083,0.013601348406619786,0.0001,0.00023616873588030315,0.0004874133569536003,0.0001849966784782586,0.0010085787713121621,3.2339665260699895,0.05595790934994241,0.011022968014561957,0.0004,0.0001666666666666665,0.0010966800531456004,0.00012150582385005597,0.0017848525436623228,0.8511248329898423,2.20182109528224,0.15200641436103854,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.023105950006899745,0.1682462989478962,4.880367224337165,11.630817624458878,0.6734591091674231,4.0,0.375150886841945,6.558634131167646,0.4535471717205791,11.38733218973017,1.5204620431279072,0.10684211767984311,0.29476299987452725,1.0,1.300115074421578,1.6396585327919115,0.08688522609503055,4.02665883330852,0.6942692321869113,0.1175307490884887,0.021991301782312418,0.0036,0.00038484716854830667,0.017546880850329606,0.0004836173540807373,0.02201534537295865,0.11815108723320601,104.01304893816358,3.7476591198321985,25.0,17.94099999999995,487.4133569536001,14.04494887846145,544.3993058320615,3.172119310848563,12,4.880367224337165,False
0.7000158927271298,0.0867331062259633,1.2419405874113476,1.056292657294312,0.0856452346549204,0.0162084545480484,14.489379044227377,6.289414315416437,3.901958474860924,0.4605317646415071,1.9853263415242863,0.2242196263876834,0.2913498398780004,0.3460172203902402,0.8017278303002451,0.1590259972771013,1.3422117883951914,0.5428349072465153,8.427451303292568,5.277739129482285,0.7984985319742732,1.469420219687549,2.326534792581322,0.5712691616769672,0.6035098007085881,0.0890647107271775,0.1722688432340423,2.0644456704266503,0.1806116351644033,0.0736437371896199,106.12270226987427,7.650171453708682,100.0,53.29030285682463,212.31725828898828,58.5251232711392,424.13268441695215,1.268432117221511,122.2114750060633,6.788760282967811,100.0,50.50093734458543,212.31725828898828,46.087266179601194,408.90546181317495,2.0874643742019026,1.2639013376026134,0.019011548303098303,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.00036143896888103996,0.010585873334468221,2.078979245680091,0.010343256571390857,0.0006878956028170645,4e-06,5.07870370370398e-07,1.0966800531456005e-05,4.7320036037505254e-07,1.5947871262201455e-05,1.5884038002876428,0.26172140182353576,0.036816219130676245,0.0009,0.0019444444444444446,0.003046333480960001,0.0013554339910779715,0.007246211916482417,2.4871916176878504,0.12270472681576083,0.013601348406619786,0.0001,0.00023616873588030315,0.0004874133569536003,0.0001849966784782586,0.0010085787713121621,3.2339665260699895,0.05595790934994241,0.011022968014561957,0.0004,0.0001666666666666665,0.0010966800531456004,0.00012150582385005597,0.0017848525436623228,0.8511248329898423,2.20182109528224,0.15200641436103854,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.023105950006899745,0.1682462989478962,4.880367224337165,11.630817624458878,0.6734591091674231,4.0,0.375150886841945,6.558634131167646,0.4535471717205791,11.38733218973017,1.5204620431279072,0.10684211767984311,0.29476299987452725,1.0,1.300115074421578,1.6396585327919115,0.08688522609503055,4.02665883330852,0.6942692321869113,0.1175307490884887,0.021991301782312418,0.0036,0.00038484716854830667,0.017546880850329606,0.0004836173540807373,0.02201534537295865,0.11815108723320601,104.01304893816358,3.7476591198321985,25.0,17.94099999999995,487.4133569536001,14.04494887846145,544.3993058320615,3.172119310848563,12,4.880367224337165,False
0.7061262556604555,0.0749294281524179,1.0708294352831864,1.4081741620931938,0.0481578505385667,0.0076515867032481,11.74451172917622,6.494518521250126,5.431710563953514,0.6557635112910964,1.5692950572656743,0.299356293977592,0.2501313839747208,0.3875046678809688,0.710170099947081,0.1212515798189528,1.402317661406766,0.4297847944890252,7.765607078515105,8.782706168128332,0.552978544275705,1.2032615857214823,2.897239998397761,0.6835631431077618,0.5479137098780154,0.1125045932338653,0.3012256866770607,1.6062488051916377,0.162348615522771,0.0900275941166776,129.06798776220307,6.803909571259571,100.0,53.29030285682463,212.31725828898828,46.293185453877605,411.90074659969054,2.4176974849681803,110.21599115847441,6.611327156846825,100.0,50.50093734458543,212.31725828898828,43.70964677486032,406.527842408434,1.4986205969378794,0.8503629705339991,0.017625048173303716,0.0025000000000000005,0.0004997498821424436,0.007224684483444738,0.00031064232311127664,0.010535076688698458,1.945011835654657,0.007408900371415561,0.0006338076935124665,4e-06,5.07870370370398e-07,1.0966800531456005e-05,4.017121923555927e-07,1.5876383094181993e-05,0.8555364627868774,0.23193038216793768,0.03332159692086949,0.0009,0.0019444444444444446,0.003046333480960001,0.0011103288213568988,0.007001106746761345,2.174312096902487,0.0466020212669296,0.012005186695950408,0.0001,0.00023616873588030315,0.0004874133569536003,0.00014412450760462468,0.0009677066004385283,0.8551509542706015,0.0015540504449959372,0.009878726420820952,0.0004,0.0001666666666666665,0.0010966800531456004,9.758923569742594e-05,0.0017609359555096928,0.43957120570627806,0.007480346639657465,0.13267539225957,0.04000000000000001,0.03955400762932003,0.06558634131167641,0.017602759711230768,0.16274310865222721,0.4772256380875773,9.888669387421631,0.6097132580020072,4.0,0.375150886841945,6.558634131167646,0.3717502569834221,11.305535274993012,1.007821536338551,0.035758928049003415,0.2418480092690845,1.0,1.300115074421578,1.6396585327919115,0.058490459587419184,3.998264066800909,0.732279451745479,0.0895421238654318,0.020141662028774574,0.0036,0.00038484716854830667,0.017546880850329606,0.0004056865492813795,0.021937414568159293,0.07060748986827536,102.09372872646654,3.3031533310411447,25.0,17.94099999999995,487.4133569536001,10.910821928368211,541.2651788819683,3.0987921259382922,12,3.0987921259382922,False
